"ORIGIN","DEST","CARRIER","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"CLE","MSP","EV",686,0.0160349854227405,0.0714285714285714,0.0291925345815635,0.0938331601012304
"CLE","ORD","EV",1394,0.0286944045911047,0.078909612625538,0.0391740316901649,0.0946355230649654
"CLE","RDU","EV",277,0.0252707581227437,0.0794223826714801,0.0530360592543184,0.11875517223941
"CLE","RSW","EV",1,0,0,0.838178046004133,0.838178046004133
"CLE","STL","EV",464,0.0172413793103448,0.0603448275862069,0.0347363684299605,0.0867468640358902
"CLE","TPA","EV",10,0,0,0.329901048773708,0.329901048773708
"CLE","TUL","EV",1,0,0,0.838178046004133,0.838178046004133
"CLT","BNA","EV",1,0,0,0.838178046004133,0.838178046004133
"CLT","CVG","EV",7,0,0,0.414400781478848,0.414400781478848
"CLT","DTW","EV",180,0.00555555555555556,0.0444444444444444,0.0349768782594203,0.0877733239976503
"CLT","EWR","EV",1586,0.0554854981084489,0.129886506935687,0.068194247487433,0.147730584722895
"CLT","IAD","EV",274,0.0218978102189781,0.0912408759124088,0.0488304550997935,0.132643004518169
"CLT","IAH","EV",1418,0.0317348377997179,0.0909732016925247,0.0425336229922746,0.107462144996925
"CLT","LGA","EV",202,0.099009900990099,0.267326732673267,0.149833852487719,0.33384139373138
"CLT","MSP","EV",77,0.025974025974026,0.142857142857143,0.097530668792275,0.242063477351542
"CLT","ORD","EV",1047,0.0401146131805158,0.100286532951289,0.0542205803435292,0.120463169541735
"CMH","DEN","EV",87,0.0689655172413793,0.126436781609195,0.147280023428809,0.216221798716157
"CMH","DTW","EV",91,0,0.0659340659340659,0.0505104824903399,0.141194037716122
"CMH","EWR","EV",912,0.0635964912280702,0.160087719298246,0.0818514882903324,0.185893994647474
"CMH","IAD","EV",231,0.0173160173160173,0.0995670995670996,0.0461107870234463,0.146609071781843
"CMH","IAH","EV",941,0.0393198724760893,0.0850159404888417,0.0542111645212713,0.105086967389245
"CMH","LGA","EV",140,0.0857142857142857,0.178571428571429,0.14659890974005,0.252552062483317
"CMH","MSP","EV",191,0.0209424083769634,0.0523560209424084,0.0555026754605693,0.0959571443869441
"CMH","ORD","EV",623,0.0417335473515249,0.165329052969502,0.0611547102715747,0.19728761317052
"COS","DEN","EV",515,0.0213592233009709,0.0854368932038835,0.0387672781407364,0.113583012673824
"COS","IAH","EV",225,0.0177777777777778,0.0933333333333333,0.0473116800478407,0.140162632018087
"COS","ORD","EV",245,0.0244897959183673,0.171428571428571,0.0544788723602318,0.225049899225218
"CVG","BDL","EV",20,0.05,0.05,0.26001543121683,0.26001543121683
"CVG","BOS","EV",5,0,0,0.499382028649922,0.499382028649922
"CVG","BWI","EV",1,0,0,0.838178046004133,0.838178046004133
"CVG","CLT","EV",7,0,0,0.414400781478848,0.414400781478848
"CVG","DCA","EV",1,0,0,0.838178046004133,0.838178046004133
"CVG","DEN","EV",197,0.0152284263959391,0.0964467005076142,0.046846577537988,0.147627712230976
"CVG","DFW","EV",4,0,0,0.556186217847897,0.556186217847897
"CVG","DTW","EV",120,0,0.0333333333333333,0.0387542298700925,0.0869273085518891
"CVG","EWR","EV",1723,0.0696459663377829,0.146256529309344,0.0829740347519018,0.164121353141098
"CVG","GRR","EV",53,0.0188679245283019,0.0566037735849057,0.111784367047265,0.162657693042946
"CVG","IAD","EV",30,0.0333333333333333,0.0333333333333333,0.185521909477575,0.185521909477575
"CVG","IAH","EV",1124,0.0266903914590747,0.097864768683274,0.0382553863346912,0.117099069820501
"CVG","LGA","EV",55,0.2,0.363636363636364,0.328259140480268,0.498792503062035
"CVG","MCI","EV",9,0,0,0.353982657103997,0.353982657103997
"CVG","MEM","EV",6,0,0,0.45298221281347,0.45298221281347
"CVG","MKE","EV",1,0,0,0.838178046004133,0.838178046004133
"CVG","MSN","EV",8,0.125,0.125,0.5,0.5
"CVG","MSP","EV",35,0.0285714285714286,0.0571428571428571,0.162261568650035,0.199726249582702
"CVG","MSY","EV",6,0,0,0.45298221281347,0.45298221281347
"CVG","ORD","EV",1058,0.0453686200378072,0.136105860113422,0.0600802347568914,0.158609762776377
"CVG","PHL","EV",1,0,0,0.838178046004133,0.838178046004133
"CVG","PIT","EV",7,0.142857142857143,0.285714285714286,0.54129052577309,0.653717830988169
"CVG","RDU","EV",38,0,0.105263157894737,0.113339577080224,0.250846992288351
"CVG","RIC","EV",50,0.02,0.08,0.117898178631865,0.196644484324389
"CVG","XNA","EV",105,0.00952380952380952,0.114285714285714,0.0588632833630466,0.192534174114235
"DAL","ATL","EV",559,0.0268336314847943,0.107334525939177,0.0446194639747786,0.13651085357471
"DAL","IAH","EV",1515,0.0283828382838284,0.0917491749174918,0.0383253357094171,0.107715351147886
"DAY","DEN","EV",21,0,0,0.188517279730004,0.188517279730004
"DAY","DTW","EV",25,0,0.04,0.163074239892554,0.216552884191145
"DAY","EWR","EV",831,0.0601684717208183,0.155234657039711,0.0790010925840916,0.182058490500062
"DAY","IAD","EV",281,0.0320284697508897,0.120996441281139,0.0614174732918907,0.165672032127628
"DAY","LGA","EV",2,0,0,0.718233512793084,0.718233512793084
"DAY","MSP","EV",1,0,0,0.838178046004133,0.838178046004133
"DAY","ORD","EV",1124,0.0462633451957295,0.125444839857651,0.0605858474339417,0.146586151866051
"DCA","CLE","EV",1488,0.0235215053763441,0.0692204301075269,0.0328510268694945,0.0836190444703161
"DCA","CVG","EV",1,0,0,0.838178046004133,0.838178046004133
"DCA","DTW","EV",100,0.07,0.12,0.141677989525692,0.201552232820999
"DCA","EWR","EV",1634,0.076499388004896,0.148714810281518,0.0907493709758466,0.167197187916258
"DCA","MSP","EV",2,0,0,0.718233512793084,0.718233512793084
"DEN","ABQ","EV",229,0.0393013100436681,0.104803493449782,0.0749990460939952,0.152842162991728
"DEN","AUS","EV",41,0,0.170731707317073,0.105885752158008,0.319256958799989
"DEN","BHM","EV",306,0.00326797385620915,0.0522875816993464,0.0207977389774611,0.084629841114017
"DEN","BNA","EV",474,0.0105485232067511,0.10126582278481,0.025633084543504,0.132598449386556
"DEN","CID","EV",61,0.0327868852459016,0.0983606557377049,0.121153368961633,0.204574065672549
"DEN","CLE","EV",255,0.0117647058823529,0.0901960784313725,0.0364044719976773,0.133224438942047
"DEN","CMH","EV",105,0,0.123809523809524,0.0440583313375888,0.203607972706442
"DEN","COS","EV",262,0.0267175572519084,0.0877862595419847,0.0560061008143932,0.129768730147797
"DEN","CVG","EV",262,0.0114503816793893,0.099236641221374,0.0354507714580146,0.142896694667095
"DEN","DAY","EV",31,0,0.161290322580645,0.135612178551497,0.335224680756563
"DEN","DFW","EV",153,0,0.0326797385620915,0.0306391969611636,0.0775298990639162
"DEN","DSM","EV",96,0,0.125,0.048,0.20939740629159
"DEN","ELP","EV",623,0.0160513643659711,0.0979133226324237,0.0300822716813802,0.124491031558849
"DEN","GRR","EV",38,0.0263157894736842,0.105263157894737,0.15090694860917,0.250846992288351
"DEN","IAH","EV",273,0.0476190476190476,0.120879120879121,0.081347723787897,0.166279445388411
"DEN","ICT","EV",83,0.0240963855421687,0.144578313253012,0.0908846438529092,0.239710531547038
"DEN","IND","EV",237,0.0126582278481013,0.109704641350211,0.0391099641274854,0.157465762693745
"DEN","LAS","EV",1,0,0,0.838178046004133,0.838178046004133
"DEN","LIT","EV",268,0.0298507462686567,0.104477611940299,0.059585317786989,0.148281988245974
"DEN","MCI","EV",192,0.00520833333333333,0.109375,0.0328443285940466,0.163323115999738
"DEN","MEM","EV",118,0.076271186440678,0.177966101694915,0.142025793608766,0.259347173638985
"DEN","MSN","EV",320,0.009375,0.06875,0.0291280696486391,0.103173118567348
"DEN","MSP","EV",55,0,0,0.0810182098335253,0.0810182098335253
"DEN","MSY","EV",13,0,0,0.273932038624723,0.273932038624723
"DEN","OKC","EV",210,0,0.0571428571428571,0.0225008371480928,0.0992261376196412
"DEN","OMA","EV",147,0.0136054421768707,0.0816326530612245,0.0526269157627384,0.139920326805085
"DEN","PHX","EV",11,0.0909090909090909,0.0909090909090909,0.406559111797729,0.406559111797729
"DEN","PIT","EV",22,0,0.181818181818182,0.181440956997963,0.396026509393715
"DEN","SAT","EV",124,0,0.0403225806451613,0.0375487737506286,0.0948810852094857
"DEN","SDF","EV",375,0.0293333333333333,0.128,0.0529982854289267,0.166692073823157
"DEN","SLC","EV",238,0.00840336134453781,0.0672268907563025,0.032920679360835,0.108114116184288
"DEN","STL","EV",138,0.0072463768115942,0.0579710144927536,0.0452627722013479,0.113364750477729
"DEN","TUL","EV",463,0.00863930885529158,0.0626349892008639,0.023270678343024,0.0894209595821487
"DEN","TUS","EV",209,0.0143540669856459,0.100478468899522,0.0442222271731594,0.150511801015291
"DEN","TYS","EV",360,0.0333333333333333,0.138888888888889,0.0586208622446523,0.17953947078665
"DEN","XNA","EV",136,0.0147058823529412,0.102941176470588,0.0567317360174046,0.168064225606533
"DFW","ATL","EV",50,0.04,0.04,0.145351885085139,0.145351885085139
"DFW","BTR","EV",1470,0.0421768707482993,0.175510204081633,0.0540358149589727,0.196246225849765
"DFW","CID","EV",152,0.00657894736842105,0.203947368421053,0.041221995188341,0.276934678167914
"DFW","CLE","EV",360,0.025,0.0666666666666667,0.0481655303069051,0.0984260337863734
"DFW","DEN","EV",29,0,0.103448275862069,0.143678111132405,0.276346339525924
"DFW","DTW","EV",130,0.00769230769230769,0.1,0.0479485437112834,0.166414629879527
"DFW","GSO","EV",28,0.107142857142857,0.285714285714286,0.284622474415273,0.476376382526586
"DFW","HOU","EV",48,0.0208333333333333,0.166666666666667,0.122359446728978,0.301615107703616
"DFW","IAH","EV",697,0.0200860832137733,0.0760401721664275,0.034105812929405,0.098771244857005
"DFW","ICT","EV",27,0.037037037037037,0.111111111111111,0.202974824742336,0.293407452637701
"DFW","JAN","EV",385,0.0415584415584416,0.153246753246753,0.0675749066091013,0.193685251002166
"DFW","LGA","EV",1,0,0,0.838178046004133,0.838178046004133
"DFW","LIT","EV",321,0.0560747663551402,0.158878504672897,0.0881990586325751,0.20406214971913
"DFW","MAF","EV",48,0.104166666666667,0.229166666666667,0.229278383170273,0.370096115353815
"DFW","MEM","EV",2,0,0,0.718233512793084,0.718233512793084
"DFW","MSN","EV",38,0.157894736842105,0.184210526315789,0.311658859101019,0.340915037203988
"DFW","MSP","EV",73,0.0410958904109589,0.164383561643836,0.121097400271931,0.269726141530041
"DFW","OKC","EV",346,0.0375722543352601,0.0867052023121387,0.0645090403426528,0.122240329435652
"DFW","SAV","EV",134,0.0373134328358209,0.149253731343284,0.088083705731663,0.22174377067859
"DFW","TYS","EV",1102,0.0399274047186933,0.207803992740472,0.0535981719689145,0.233306732150916
"DFW","XNA","EV",27,0.0740740740740741,0.259259259259259,0.24945245487192,0.45337229790469
"DSM","ATL","EV",17,0,0.176470588235294,0.223350992216105,0.423980966275911
"DSM","DEN","EV",113,0.0530973451327434,0.132743362831858,0.115043021360355,0.21045833332158
"DSM","DTW","EV",113,0.0176991150442478,0.079646017699115,0.0677865753175311,0.147980639816111
"DSM","EWR","EV",202,0.0396039603960396,0.0841584158415842,0.0784909567444138,0.132553589538905
"DSM","IAH","EV",513,0.0233918128654971,0.0955165692007797,0.0413564756686742,0.124874460731032
"DSM","LGA","EV",1,0,0,0.838178046004133,0.838178046004133
"DSM","MSP","EV",1,0,0,0.838178046004133,0.838178046004133
"DSM","ORD","EV",434,0.0161290322580645,0.129032258064516,0.0341051054910044,0.164811111379993
"DTW","ALB","EV",516,0.0116279069767442,0.0484496124031008,0.0261791756222404,0.0713825161999059
"DTW","AUS","EV",153,0.0130718954248366,0.0849673202614379,0.0506287632337334,0.142462731807229
"DTW","BDL","EV",244,0.0245901639344262,0.0819672131147541,0.0546970433432339,0.124818891360895
"DTW","BHM","EV",732,0.00956284153005465,0.0628415300546448,0.0203304380144654,0.0834197685941122
"DTW","BNA","EV",190,0.0105263157894737,0.0736842105263158,0.0410234438357687,0.121974253873718
"DTW","BOS","EV",25,0,0.08,0.163074239892554,0.265996784949691
"DTW","BUF","EV",455,0.00879120879120879,0.0637362637362637,0.0236750646698223,0.090964965679602
"DTW","BWI","EV",38,0,0.0526315789473684,0.113339577080224,0.185827593448699
"DTW","CHS","EV",142,0.00704225352112676,0.0492957746478873,0.0440296356263637,0.101452925631925
"DTW","CID","EV",505,0.0178217821782178,0.0772277227722772,0.0345013408816949,0.104675145729228
"DTW","CLE","EV",678,0.0103244837758112,0.0943952802359882,0.0219358930760707,0.119416244196355
"DTW","CLT","EV",179,0.00558659217877095,0.0614525139664804,0.035167158502094,0.109017773662446
"DTW","CMH","EV",49,0,0.0612244897959184,0.0900857997711692,0.174640781373424
"DTW","CVG","EV",76,0,0.0263157894736842,0.0599106001094224,0.0987339717240448
