"ORIGIN","DEST","CARRIER","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"MSP","DTW","NK",76,0.0131578947368421,0.157894736842105,0.0799816136699161,0.259963227339832
"MSP","FLL","NK",105,0.0285714285714286,0.133333333333333,0.0859482565843359,0.214583061903648
"MSP","IAH","NK",76,0.0263157894736842,0.197368421052632,0.0987339717240448,0.303972331882378
"MSP","LAS","NK",286,0.027972027972028,0.164335664335664,0.0559122574574436,0.212974320627901
"MSP","LAX","NK",181,0.0220994475138122,0.0773480662983425,0.0584804420607875,0.127817470647436
"MSP","MCO","NK",105,0.00952380952380952,0.104761904761905,0.0588632833630466,0.181352606991239
"MSP","ORD","NK",436,0.0481651376146789,0.222477064220183,0.0734945619239877,0.264814912692699
"MSP","PHX","NK",105,0,0.0952380952380952,0.0440583313375888,0.17005244927892
"MSP","RSW","NK",105,0.00952380952380952,0.114285714285714,0.0588632833630466,0.192534174114235
"MSP","TPA","NK",105,0,0.0952380952380952,0.0440583313375888,0.17005244927892
"MSY","DFW","NK",181,0.0441988950276243,0.116022099447514,0.0873040370394187,0.172841311977438
"MSY","DTW","NK",181,0.0331491712707182,0.209944751381215,0.0731523904139122,0.276748408064648
"MSY","FLL","NK",181,0.0386740331491713,0.193370165745856,0.0802823486512618,0.258817169767505
"MSY","IAH","NK",181,0.00552486187845304,0.0773480662983425,0.0347886459705708,0.127817470647436
"MSY","ORD","NK",181,0.0386740331491713,0.298342541436464,0.0802823486512618,0.370258289660997
"OAK","DFW","NK",182,0.0274725274725275,0.17032967032967,0.0655428841681039,0.233441955379387
"OAK","IAH","NK",76,0.0394736842105263,0.236842105263158,0.116626587736527,0.346824583655185
"OAK","LAS","NK",362,0.0303867403314917,0.0773480662983425,0.0548685209500881,0.11064453781201
"OAK","ORD","NK",181,0.0165745856353591,0.0994475138121547,0.0508718255814208,0.15376742113804
"ORD","ATL","NK",181,0.0110497237569061,0.176795580110497,0.0430082186368897,0.240734650156312
"ORD","BOS","NK",76,0.0394736842105263,0.315789473684211,0.116626587736527,0.429731800328267
"ORD","BWI","NK",257,0.0428015564202335,0.291828793774319,0.0767403141109839,0.351476899606354
"ORD","DEN","NK",357,0.0336134453781513,0.30812324929972,0.0591046375194362,0.358943579519226
"ORD","DFW","NK",362,0.0497237569060773,0.243093922651934,0.0784056282219153,0.290919428555718
"ORD","FLL","NK",438,0.0159817351598174,0.146118721461187,0.0337977372452669,0.183226168067513
"ORD","IAH","NK",257,0.0350194552529183,0.276264591439689,0.067019018358115,0.335259544774951
"ORD","LAS","NK",438,0.0114155251141553,0.157534246575342,0.0277136523951784,0.195564621063168
"ORD","LAX","NK",358,0.0223463687150838,0.195530726256983,0.0448524525387206,0.240854728839694
"ORD","LGA","NK",362,0.0801104972375691,0.209944751381215,0.113807403402082,0.255925413064746
"ORD","MCI","NK",126,0.00793650793650794,0.103174603174603,0.0494145993357469,0.171426085171842
"ORD","MCO","NK",181,0.0220994475138122,0.154696132596685,0.0584804420607875,0.216362111364303
"ORD","MSP","NK",437,0.045766590389016,0.20137299771167,0.0706209731349935,0.242465340443404
"ORD","MSY","NK",181,0.0331491712707182,0.204419889502762,0.0731523904139122,0.270787313030516
"ORD","OAK","NK",181,0.0220994475138122,0.132596685082873,0.0584804420607875,0.191644863519498
"ORD","PDX","NK",76,0.0921052631578947,0.342105263157895,0.183155413805313,0.456653645038508
"ORD","PHL","NK",76,0.0263157894736842,0.25,0.0987339717240448,0.360885402880712
"ORD","PHX","NK",104,0.0192307692307692,0.153846153846154,0.0733817319601969,0.238388580485323
"ORD","RSW","NK",243,0.0246913580246914,0.201646090534979,0.0549169685804493,0.257988460995542
"ORD","SAN","NK",77,0.038961038961039,0.116883116883117,0.115208748119665,0.211931066806648
"ORD","TPA","NK",148,0.0135135135135135,0.243243243243243,0.0522830100543666,0.320243935868627
"PBI","BOS","NK",105,0.0285714285714286,0.0666666666666667,0.0859482565843359,0.135293190012173
"PDX","DFW","NK",76,0.0657894736842105,0.157894736842105,0.150683759780501,0.259963227339832
"PDX","LAS","NK",181,0.0220994475138122,0.110497237569061,0.0584804420607875,0.166515695925879
"PDX","ORD","NK",76,0.0921052631578947,0.342105263157895,0.183155413805313,0.456653645038508
"PDX","SAN","NK",5,0,0,0.499382028649922,0.499382028649922
"PHL","ATL","NK",12,0,0.25,0.290359456941537,0.544256202721739
"PHL","DFW","NK",180,0.0611111111111111,0.266666666666667,0.108433134218699,0.337329588288195
"PHL","LAS","NK",181,0.0607734806629834,0.303867403314917,0.107854729216766,0.375999516126558
"PHL","ORD","NK",75,0.04,0.0933333333333333,0.118079741461903,0.18541641061078
"PHX","DEN","NK",181,0.0110497237569061,0.110497237569061,0.0430082186368897,0.166515695925879
"PHX","DFW","NK",181,0.0497237569060773,0.160220994475138,0.0942325562800168,0.222485428171762
"PHX","MSP","NK",105,0.0285714285714286,0.19047619047619,0.0859482565843359,0.278723331763684
"PHX","ORD","NK",105,0.0285714285714286,0.114285714285714,0.0859482565843359,0.192534174114235
"RSW","BOS","NK",145,0.0275862068965517,0.158620689655172,0.0724787168599599,0.229010607945755
"RSW","CLE","NK",52,0,0.0384615384615385,0.0853117910592438,0.140258865118531
"RSW","DFW","NK",105,0,0.161904761904762,0.0440583313375888,0.246987472723973
"RSW","DTW","NK",380,0.00526315789473684,0.0947368421052632,0.0207789378353414,0.129434687144735
"RSW","MSP","NK",105,0.00952380952380952,0.0666666666666667,0.0588632833630466,0.135293190012173
"RSW","ORD","NK",243,0.0205761316872428,0.181069958847737,0.0494574206942286,0.235775446124305
"SAN","DEN","NK",122,0.00819672131147541,0.0983606557377049,0.0509731259653309,0.167105847853219
"SAN","DFW","NK",181,0.0276243093922652,0.110497237569061,0.0658942042168123,0.166515695925879
"SAN","IAH","NK",181,0.0331491712707182,0.0773480662983425,0.0731523904139122,0.127817470647436
"SAN","LAS","NK",362,0.0138121546961326,0.0828729281767956,0.0334444167509501,0.116961227760485
"SAN","ORD","NK",76,0.0394736842105263,0.223684210526316,0.116626587736527,0.332656121715841
"SAN","PDX","NK",4,0,0,0.556186217847897,0.556186217847897
"SJU","FLL","NK",192,0.00520833333333333,0.0572916666666667,0.0328443285940466,0.10187681748763
"SJU","MCO","NK",95,0.0105263157894737,0.0947368421052632,0.0647597117342401,0.174281693734996
"TPA","ATL","NK",13,0.153846153846154,0.538461538461538,0.441052854634166,0.771527414318836
"TPA","CLE","NK",40,0,0.1,0.108259025427978,0.239834578723545
"TPA","DFW","NK",151,0.033112582781457,0.172185430463576,0.0785202367664456,0.242448697464906
"TPA","DTW","NK",368,0.0135869565217391,0.122282608695652,0.0329072057599635,0.160795432102063
"TPA","FLL","NK",181,0.0220994475138122,0.0441988950276243,0.0584804420607875,0.0873040370394187
"TPA","IAH","NK",97,0.11340206185567,0.371134020618557,0.195356854638343,0.472644943279906
"TPA","MSP","NK",104,0,0.0961538461538462,0.0444640333599146,0.17159233932798
"TPA","ORD","NK",148,0.027027027027027,0.195945945945946,0.0710612869024944,0.269311296855622
