"ORIGIN","DEST","CARRIER","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL","AUS","FL",38,0,0.105263157894737,0.113339577080224,0.250846992288351
"ATL","BDL","FL",371,0.00539083557951483,0.0404312668463612,0.0212762919262198,0.0668190115951516
"ATL","BOS","FL",518,0.00193050193050193,0.0173745173745174,0.0123642393807061,0.0336455687572053
"ATL","BWI","FL",797,0.00125470514429109,0.0326223337515684,0.00806193314358756,0.0479355661696754
"ATL","CMH","FL",80,0,0,0.0570780062383701,0.0570780062383701
"ATL","DCA","FL",312,0.00320512820512821,0.0352564102564103,0.0204038572186938,0.0634848580918224
"ATL","DEN","FL",124,0.00806451612903226,0.0725806451612903,0.0501817655031819,0.135483011304554
"ATL","DTW","FL",387,0.00258397932816537,0.0284237726098191,0.0164981755328051,0.0513816152030515
"ATL","FLL","FL",641,0.0015600624024961,0.0390015600624025,0.0100093584116609,0.0576317306323519
"ATL","HOU","FL",560,0.00357142857142857,0.0267857142857143,0.014159202772369,0.044540748878184
"ATL","IND","FL",533,0.00187617260787992,0.0206378986866792,0.0120193888294775,0.0374735243376543
"ATL","JAX","FL",440,0,0.0159090909090909,0.0108604720796954,0.033646121312805
"ATL","LAS","FL",223,0.00896860986547085,0.0358744394618834,0.0350863483425272,0.0712937399055568
"ATL","LAX","FL",139,0.00719424460431655,0.0431654676258993,0.0449480579159993,0.0943800234193855
"ATL","LGA","FL",120,0,0.05,0.0387542298700925,0.10863978157568
"ATL","MCI","FL",386,0.0103626943005181,0.0310880829015544,0.0278490999025682,0.0547378752176514
"ATL","MCO","FL",982,0.00407331975560081,0.0325865580448065,0.0110385914029667,0.0461045361043932
"ATL","MDW","FL",789,0.00760456273764259,0.0583016476552598,0.0171856847117144,0.0774659511401007
"ATL","MKE","FL",519,0.00385356454720617,0.0250481695568401,0.0152670636197882,0.0432773972699376
"ATL","MSP","FL",432,0.0115740740740741,0.0231481481481481,0.028093699737917,0.0431931095714315
"ATL","MSY","FL",417,0.00239808153477218,0.0287769784172662,0.0153247913158782,0.0507312045825953
"ATL","OKC","FL",79,0,0.0253164556962025,0.0577607456932867,0.0952099317041515
"ATL","PHL","FL",412,0.00728155339805825,0.0606796116504854,0.0227047569526621,0.0890610510251685
"ATL","PIT","FL",315,0.00317460317460317,0.0158730158730159,0.0202124584896173,0.0383483490418864
"ATL","RDU","FL",599,0,0.0200333889816361,0.00799955661136996,0.035482476987484
"ATL","RIC","FL",152,0.0131578947368421,0.0394736842105263,0.0509511854765551,0.0866019093190356
"ATL","RSW","FL",488,0,0.0245901639344262,0.00980217974575059,0.0434473098947577
"ATL","SAT","FL",153,0,0.0392156862745098,0.0306391969611636,0.0860563457497069
"ATL","SFO","FL",140,0,0.0214285714285714,0.033393865215686,0.0652347831631113
"ATL","STL","FL",395,0.00506329113924051,0.0253164556962025,0.0199997477951686,0.0471760009592896
"ATL","TPA","FL",792,0.00252525252525253,0.023989898989899,0.0100376094107745,0.0377430228938896
