"ORIGIN","DEST","CARRIER","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ABQ","SEA","AS",286,0.0104895104895105,0.0314685314685315,0.0325290187392392,0.0603663118473287,0.0121816168327796,0.0385964912280702
"ANC","HNL","AS",260,0,0.0269230769230769,0.018248837186509,0.0564274259405368,0.00417661097852029,0.0354430379746835
"ANC","KOA","AS",44,0,0,0.0993515546035977,0.0993515546035977,0.011744966442953,0.042
"ANC","LAS","AS",146,0.00684931506849315,0.0273972602739726,0.0428619042659763,0.072,0.0108499095840868,0.0405940594059406
"ANC","LAX","AS",403,0,0.0148883374689826,0.0118463614592122,0.033417647947806,0.00292764533667921,0.0222222222222222
"ANC","OGG","AS",66,0.0151515151515152,0.0303030303030303,0.0912722574765999,0.112629046426013,0.0169971671388102,0.0508196721311475
"ANC","ORD","AS",293,0.00341296928327645,0.0136518771331058,0.0217055951091627,0.036529435572613,0.00651819663226507,0.0234957020057307
"ANC","PDX","AS",885,0.00451977401129944,0.0146892655367232,0.012241191796992,0.0255121937710108,0.00562382836908977,0.018278427205101
"ANC","PHX","AS",75,0,0,0.060663224489987,0.060663224489987,0.00932090545938748,0.0320610687022901
"ANC","SEA","AS",5352,0.00691330343796711,0.0211136023916293,0.0096050111330473,0.0254324323577772,0.00707547169811321,0.0216715976331361
"ATL","PDX","AS",63,0,0.0317460317460317,0.0714312233292764,0.117593427028847,0.0101302460202605,0.0521008403361345
"ATL","SEA","AS",365,0.00547945205479452,0.0273972602739726,0.0216213027333306,0.0509881258352571,0.00772376192639709,0.033729216152019
"AUS","SEA","AS",382,0,0.031413612565445,0.0124898706659179,0.0553014343204704,0.00306211723534558,0.036986301369863
"BOS","PDX","AS",337,0.00890207715133531,0.0415430267062315,0.0276810204063259,0.069824228552169,0.0106744298884037,0.0463104325699746
"BOS","SAN","AS",365,0.0191780821917808,0.0657534246575342,0.0404508877503998,0.0971062233989397,0.0190822353475693,0.0669833729216152
"BOS","SEA","AS",853,0.00937866354044549,0.0351699882766706,0.0190053064845763,0.0502922690997752,0.0101271277741866,0.0376237623762376
"BUR","SEA","AS",1101,0.000908265213442325,0.0190735694822888,0.005845607256779,0.0294039053322643,0.00204046930794083,0.0217804667242869
"BWI","SEA","AS",302,0.0033112582781457,0.0728476821192053,0.0210688852933361,0.109169544161948,0.0063626723223754,0.0731843575418994
"DCA","LAX","AS",365,0.00273972602739726,0.0273972602739726,0.0174796508480862,0.0509881258352571,0.00545206724216265,0.033729216152019
"DCA","PDX","AS",365,0,0.0465753424657534,0.0130643674688631,0.0744997016600395,0.00318037255792821,0.0503562945368171
"DCA","SEA","AS",713,0,0.0350631136044881,0.00672870231838982,0.0518755316881396,0.00177619893428064,0.0379713914174252
"DEN","SEA","AS",1668,0,0.0245803357314149,0.00288680321504313,0.0334600097764866,0.000803120697567691,0.0262180974477958
"DFW","PDX","AS",397,0.00251889168765743,0.0251889168765743,0.0160875793075518,0.0469420248764314,0.00508259212198221,0.0313465783664459
"DFW","SEA","AS",1001,0.003996003996004,0.030969030969031,0.0108301828599127,0.0440785308186008,0.00501765471102026,0.0333017975402081
"DTW","SEA","AS",300,0,0.05,0.0158523280753754,0.0822773882586393,0.00373134328358209,0.0539325842696629
"EWR","SEA","AS",712,0.0154494382022472,0.0603932584269663,0.0281359479816562,0.0809887734163576,0.0157520325203252,0.0614583333333333
"FLL","SEA","AS",365,0.010958904109589,0.0356164383561644,0.0294281494506592,0.0612110975375311,0.012267151294866,0.040855106888361
"GEG","SEA","AS",1770,0.00282485875706215,0.0248587570621469,0.00692280297223272,0.0334766845420716,0.00346845870366356,0.0263964950711939
"HNL","ANC","AS",260,0,0.0230769230769231,0.018248837186509,0.0514033522370543,0.00417661097852029,0.0322784810126582
"HNL","OAK","AS",201,0.00497512437810945,0.0646766169154229,0.0314081029858775,0.109547292300103,0.00868935553946416,0.0669260700389105
"HNL","PDX","AS",372,0,0.0188172043010753,0.0128215284103168,0.0397014802212272,0.00313059033989267,0.0261682242990654
"HNL","SAN","AS",347,0.00288184438040346,0.0403458213256484,0.0183739771909125,0.0678505332163258,0.00568450971103742,0.0451612903225806
"HNL","SEA","AS",807,0.00371747211895911,0.0309789343246592,0.0116625508900499,0.0458913058422235,0.00498753117206983,0.0338354577056779
"HNL","SJC","AS",242,0.00826446280991736,0.0867768595041322,0.0323875869615313,0.130618987886403,0.010718789407314,0.0845637583892617
"IAD","SEA","AS",112,0.00892857142857143,0.0625,0.0553363256197922,0.127263297778379,0.0128205128205128,0.0666666666666667
"IAH","SEA","AS",365,0.00273972602739726,0.0520547945205479,0.0174796508480862,0.0810312584740969,0.00545206724216265,0.0551068883610451
