"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"ATL",2459,0.00569337128914193,0.0402602684017893,0.00973364721511953,0.0489985071794996,0.0060768684397443,0.0410337972166998,2463,0.00406008932196508,0.0361347949654892,0.0076657205433673,0.0444765298612021,0.00449137183831061,0.0369988090512108
"BDL",26,0.0384615384615385,0.0384615384615385,0.209544511501033,0.209544511501033,0.0237154150197628,0.0634146341463415,25,0.04,0.04,0.216552884191145,0.216552884191145,0.0239520958083832,0.0641975308641975
"BNA",390,0.0205128205128205,0.0666666666666667,0.0412278645417569,0.0969543905066393,0.0202063628546862,0.0677130044843049,382,0.0261780104712042,0.0706806282722513,0.0487555976603404,0.101963331647931,0.0249343832020997,0.0712328767123288
"BOS",313,0.0159744408945687,0.0862619808306709,0.0385891260355748,0.123867086385496,0.0164863472436888,0.0845528455284553,306,0.00980392156862745,0.0588235294117647,0.0304384636511467,0.092422377176877,0.0115424973767051,0.0613259668508287
"BWI",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158,7,0,0,0.414400781478848,0.414400781478848,0.0170316301703163,0.0666666666666667
"CLE",16,0,0.1875,0.234164078649987,0.443649167310371,0.0153508771929825,0.1,15,0,0,0.246074958749461,0.246074958749461,0.0155210643015521,0.0591549295774648
"CLT",63,0.0158730158730159,0.0634920634920635,0.0953083426286757,0.159320569872076,0.0173661360347323,0.0689075630252101,63,0.0158730158730159,0.0793650793650794,0.0953083426286757,0.179215777995445,0.0173661360347323,0.0773109243697479
"DCA",3,0,0,0.627208174095541,0.627208174095541,0.0179028132992327,0.0711864406779661,3,0,0,0.627208174095541,0.627208174095541,0.0179028132992327,0.0711864406779661
"DEN",1037,0.0154291224686596,0.0973963355834137,0.0253713753160954,0.117451939206019,0.0156446682251394,0.0962488563586459,1058,0.00661625708884688,0.0812854442344045,0.0141003033690222,0.0997811084399974,0.00741263678079774,0.0809694793536804
"DFW",2307,0.046814044213264,0.126137841352406,0.0564564578431689,0.140627758295182,0.0459239358576106,0.124925941599661,2301,0.0352020860495437,0.119513255106475,0.0437699804331822,0.133719111281025,0.0346772157225823,0.118455663979635
"DTW",310,0.0161290322580645,0.0516129032258065,0.0389560142334602,0.083562049572807,0.0166147455867082,0.0551912568306011,272,0.0147058823529412,0.0808823529411765,0.0392950620236358,0.120877804243717,0.0155529953917051,0.0798780487804878
"EWR",1724,0.0696055684454756,0.146171693735499,0.0829262884296639,0.16402722547838,0.0674744330813695,0.143932584269663,1678,0.0554231227651967,0.122169249106079,0.0677378628432985,0.139088133516296,0.053844398813598,0.120645905420992
"FLL",449,0,0.0512249443207127,0.0106449811245627,0.0766449136735669,0.00267073636016788,0.0538613861386139,449,0,0.0534521158129176,0.0106449811245627,0.0792517787101303,0.00267073636016788,0.0558415841584158
"GRR",251,0.0199203187250996,0.051792828685259,0.0479151716204967,0.0882929078157717,0.0196198651134273,0.0560260586319218,251,0.0278884462151394,0.0557768924302789,0.0584045746322401,0.0931174669865142,0.0257510729613734,0.0592833876221498
"IAD",128,0.0078125,0.0546875,0.0486705347132746,0.112059422689246,0.0118110236220472,0.0608695652173913,239,0.00418410041841004,0.0878661087866109,0.0265129706308456,0.132207633790609,0.00763844684914067,0.0854237288135593
"IAH",1360,0.0264705882352941,0.107352941176471,0.0367711723365977,0.125346880573583,0.0260590858416945,0.106073446327684,1368,0.0160818713450292,0.070906432748538,0.0245713443565017,0.0861285352564252,0.0162139689578714,0.0710674157303371
"JFK",366,0.0655737704918033,0.155737704918033,0.0968464960585649,0.197525140995366,0.057570262919311,0.145023696682464,367,0.0626702997275204,0.171662125340599,0.0934156255642338,0.214673919178008,0.0551786521935776,0.15886524822695
"LAS",439,0.00227790432801822,0.0979498861047836,0.0145651291780944,0.130286103629718,0.00466744457409568,0.0953535353535354,437,0.0091533180778032,0.146453089244851,0.0246384103439756,0.183634883322648,0.0105427567356501,0.138336713995943
"LAX",613,0.00163132137030995,0.0179445350734095,0.0104629979129534,0.0326332743421569,0.003487358326068,0.0227204783258595,613,0.00163132137030995,0.0261011419249592,0.0104629979129534,0.0427238134654484,0.003487358326068,0.0301943198804185
"LGA",96,0.125,0.270833333333333,0.20939740629159,0.369799777282575,0.0782710280373832,0.198684210526316,152,0.0855263157894737,0.171052631578947,0.143359963756001,0.240937916873362,0.0633802816901408,0.145192307692308
"MCI",34,0,0.0294117647058824,0.12507865280123,0.166435521868996,0.0128205128205128,0.0577777777777778,56,0.0178571428571429,0.0535714285714286,0.106273143387114,0.15469573654814,0.0182926829268293,0.0642857142857143
"MCO",935,0.00748663101604278,0.06524064171123,0.0159437452341471,0.0834214391757869,0.00831518511185904,0.0657921291624622,936,0.00747863247863248,0.0811965811965812,0.0159268165019113,0.100973197126432,0.00830696202531646,0.0808467741935484
"MEM",26,0,0.0769230769230769,0.157750673475196,0.257459911500168,0.0138339920948617,0.075609756097561,27,0,0.0740740740740741,0.152763434119102,0.24945245487192,0.0136986301369863,0.0746987951807229
"MIA",689,0.0145137880986938,0.0957910014513788,0.0272264889479461,0.120724939581499,0.0149175608479456,0.0942281879194631,690,0.0130434782608696,0.0478260869565217,0.0253320902392252,0.0670460208592687,0.0135912179822269,0.0498659517426273
"MKE",425,0.0117647058823529,0.08,0.0285504762207815,0.110688747630953,0.0127948820471811,0.0794178794178794,422,0.0165876777251185,0.0853080568720379,0.0350616933797248,0.116821851469677,0.0168946098149638,0.0841004184100418
"MSN",107,0.00934579439252336,0.0373831775700935,0.0578105295919729,0.0969795975087198,0.013172338090011,0.0503067484662577,104,0,0.0192307692307692,0.0444640333599146,0.0733817319601969,0.0078125,0.03875
"MSP",494,0.0222672064777328,0.0748987854251012,0.0403942958669978,0.102391486848784,0.0217849613492621,0.0749090909090909,553,0.00361663652802893,0.0470162748643761,0.0143368248907774,0.0687855932550812,0.00541228907991086,0.0495894909688013
"MSY",6,0,0,0.45298221281347,0.45298221281347,0.0172413793103448,0.067741935483871,6,0,0,0.45298221281347,0.45298221281347,0.0172413793103448,0.067741935483871
"ORD",4322,0.0543729754743174,0.142989356779269,0.0617046520536423,0.153974348918539,0.0537614845810971,0.14211968935587,4166,0.0487277964474316,0.126740278444551,0.0558568101435772,0.137414397505432,0.0481939073847024,0.126054002842255
