"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"PHX",5167,0.0110315463518483,0.0760596090574802,0.0143636433661051,0.0837750697776037,5165,0.0100677637947725,0.106098741529526,0.0132752888794429,0.114981351925925
"PIT",297,0.00336700336700337,0.0505050505050505,0.0214179249852024,0.0830895700218962,296,0.00675675675675676,0.0405405405405405,0.0265774794895568,0.0710220600156805
"PSP",2408,0.0199335548172757,0.105066445182724,0.0265318354039744,0.118242975072745,2415,0.0240165631469979,0.131262939958592,0.0311279862978644,0.145631494436899
"RDU",517,0.0174081237911025,0.0967117988394584,0.033709887345004,0.126072099771765,516,0.0193798449612403,0.0717054263565891,0.036245761206335,0.0981009490314542
"RNO",1912,0.0371338912133891,0.128661087866109,0.0468472432028009,0.144774038506968,1917,0.0365153886280647,0.148148148148148,0.0461475758186339,0.165124337283996
"SAN",7369,0.0278192427737821,0.105848826163659,0.031922986390412,0.113234700633061,7443,0.028751847373371,0.144296654574768,0.0328943810835275,0.152636029924848
"SAT",569,0.0193321616871705,0.126537785588752,0.0351288514919448,0.157164597742943,566,0.0212014134275618,0.106007067137809,0.0375277948736709,0.134854201427655
"SEA",7640,0.00968586387434555,0.0655759162303665,0.012212022904743,0.0714749343975464,7569,0.00964460298586339,0.110318404016383,0.012179390853128,0.117730190515181
"SLC",3528,0.0153061224489796,0.101473922902494,0.020058750633051,0.112106872675376,3167,0.0142090306283549,0.104515314177455,0.0191136286859905,0.115902588049635
"SMF",2194,0.0902461257976299,0.171376481312671,0.103260585776748,0.188072453140487,2196,0.0956284153005464,0.205373406193078,0.108946285741426,0.223151245235049
"SNA",4693,0.0294054975495419,0.0837417430215214,0.0347687840844638,0.0921952597456464,4678,0.0312099187687046,0.133604104318085,0.0367243495773702,0.143871460513591
"STL",864,0.00347222222222222,0.127314814814815,0.0108977382214949,0.151789536177505,863,0.0162224797219003,0.117033603707995,0.0275961228281682,0.140777371939537
"TUS",723,0.0221300138312586,0.13969571230982,0.0362855271542442,0.16754472568604,704,0.0227272727272727,0.105113636363636,0.0372552587533531,0.130611903564614
