"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",2092,0.00525812619502868,0.0348948374760994,0.0096320157887083,0.0438968512339002
"BWI",351,0.0284900284900285,0.102564102564103,0.0529861977577902,0.139860010563081
"DAL",1206,0.0199004975124378,0.0854063018242123,0.0298246928369766,0.102962419455458
"DEN",769,0.0286085825747724,0.105331599479844,0.0435247824146684,0.129644079792645
"DFW",1848,0.0422077922077922,0.124458874458874,0.0526446637070876,0.140654004991345
"DTW",274,0.0109489051094891,0.0802919708029197,0.0339271094542609,0.120019715031224
"HOU",124,0.00806451612903226,0.17741935483871,0.0501817655031819,0.256498131768186
"IAH",1899,0.0147446024223275,0.0595050026329647,0.0214754398135364,0.0713554720738485
"LAS",371,0.0107816711590297,0.113207547169811,0.0289590123080426,0.15057045671022
"LGA",253,0.0553359683794466,0.304347826086957,0.0924006665066559,0.364957379559623
"MDW",363,0.0330578512396694,0.107438016528926,0.0581449412289478,0.144604179304148
"ORD",2470,0.0445344129554656,0.138461538461538,0.053630299333188,0.15295839657557
"PHX",365,0.00547945205479452,0.0191780821917808,0.0216213027333306,0.0404508877503998
