"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",2754,0.00944081336238199,0.0446623093681917,0.0139699591593934,0.0532444094194434,0.00968471652764032,0.0452669039145908
"BWI",1113,0.0179694519317161,0.0943396226415094,0.0280107354487277,0.113404062960681,0.0180104359535432,0.0934131736526946
"CHS",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
"CLT",681,0.00587371512481645,0.0308370044052863,0.0158795283379086,0.0473419857697427,0.00714096799788416,0.0341926729986431
"DFW",673,0.0178306092124814,0.0965824665676077,0.0316182202025386,0.1219195474326,0.0179096498262497,0.0949245541838134
"DTW",649,0.00924499229583975,0.0647149460708783,0.0208607901736589,0.0870011455656279,0.0102181717757526,0.065531914893617
"EWR",436,0.0779816513761468,0.123853211009174,0.1079514011763,0.159049559909284,0.0692488262910798,0.118292682926829
"IAD",286,0.0104895104895105,0.0524475524475524,0.0325290187392392,0.0862098690431822,0.0121816168327796,0.056140350877193
"IAH",350,0.0257142857142857,0.0742857142857143,0.0495180150660291,0.107784880568591,0.0244590780809031,0.074384236453202
"JFK",310,0.0806451612903226,0.151612903225806,0.117628855167522,0.197010630274695,0.0685358255451713,0.139890710382514
"LGA",1163,0.0945829750644884,0.166809974204643,0.11321741066515,0.189837760094176,0.0899693102891294,0.16259228876128
"MCO",465,0.00645161290322581,0.0881720430107527,0.0201454869943032,0.118335204824143,0.00814513143280267,0.0867562380038388
"MDW",586,0.0221843003412969,0.122866894197952,0.0383845204892049,0.152694202952385,0.0217785843920145,0.118691588785047
"MIA",589,0.0203735144312394,0.0407470288624788,0.0360783325906654,0.0606609906478606,0.0201746461909064,0.0437209302325581
"MSP",108,0.037037037037037,0.12037037037037,0.0961245594837048,0.198291301655575,0.0294759825327511,0.104878048780488
"ORD",655,0.0412213740458015,0.13587786259542,0.0599858627374098,0.164965999030736,0.0388934538482608,0.131082981715893
"SLC",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
"TPA",9,0,0,0.353982657103997,0.353982657103997,0.0166270783847981,0.0646153846153846
