"DEST","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ALB",422,0.00947867298578199,0.0853080568720379,0.0255031861234332,0.116821851469677
"ATL",7344,0.00830610021786492,0.0452069716775599,0.010724865167299,0.0503145020256122
"AUS",365,0,0.0219178082191781,0.0130643674688631,0.0440061466716371
"BDL",1042,0.0211132437619962,0.09021113243762,0.0322035390185743,0.10963197071704
"BHM",684,0.00292397660818713,0.0774853801169591,0.0116109813120429,0.100620908311389
"BNA",1298,0.0130970724191063,0.0500770416024653,0.0212395967687772,0.0637050154940652
"BOS",1208,0.0206953642384106,0.109271523178808,0.0307556906041495,0.128576204569784
"BUF",590,0.0186440677966102,0.103389830508475,0.0338918462058815,0.131328431238953
"BWI",2359,0.0156846121237813,0.0614667231877914,0.0217462957913182,0.0721465749778751
"CLE",546,0.00915750915750916,0.0934065934065934,0.0222867665351718,0.121528935119215
"CLT",3122,0.00864830237027546,0.0419602818705958,0.0127064155037321,0.0497661942494954
"CMH",705,0.00851063829787234,0.0652482269503546,0.0192169945832877,0.0865714257696335
"CVG",353,0,0.0311614730878187,0.013502782162997,0.0562425502441413
"DAL",482,0.00622406639004149,0.0601659751037344,0.0194425342907759,0.0859558266983844
"DAY",119,0,0.0420168067226891,0.0390677848575503,0.0986888286053564
"DCA",2712,0.0162241887905605,0.0549410029498525,0.0218885490900557,0.0643900815667226
"DEN",1735,0.00806916426512968,0.0564841498559078,0.0137798229990857,0.0686696051837579
"DFW",2652,0.024132730015083,0.083710407239819,0.0308904101607954,0.0951216921934879
"DTW",2039,0.00441392839627268,0.0500245218244237,0.00862230444367333,0.060631503192731
"EWR",2254,0.0173025732031943,0.0949423247559893,0.0237774358220489,0.108039254268978
"FLL",1837,0.0065323897659227,0.060424605334785,0.0116538874547071,0.0725678896557237
"GRR",161,0.0062111801242236,0.0559006211180124,0.0389846383108129,0.105505017666902
"HOU",1087,0.00551977920883165,0.0699172033118675,0.0124986947924694,0.0870947711994831
"HPN",365,0.0301369863013699,0.0876712328767123,0.0544253083313855,0.122253802448
"IAD",1152,0.00954861111111111,0.0651041666666667,0.0174484784206931,0.0812762679842516
"IAH",1808,0.0138274336283186,0.0707964601769911,0.0205930398118,0.0838688073624263
"IND",982,0.00814663951120163,0.0702647657841141,0.0165237340830566,0.0884728334072194
"JFK",2636,0.0238998482549317,0.128603945371775,0.0306533241734245,0.142221483430633
"LAS",624,0.0016025641025641,0.0448717948717949,0.0102799643023578,0.0647923542868773
"LAX",638,0.00156739811912226,0.0235109717868339,0.0100560723401359,0.0391531151936805
"LGA",2267,0.0216144684605205,0.110277900308778,0.0286752843119438,0.124146072375296
"MCI",520,0.00576923076923077,0.0653846153846154,0.0180357791717582,0.0908023894534402
"MDW",1544,0.0194300518134715,0.0783678756476684,0.0279044963093093,0.0932051752162035
"MEM",365,0.00547945205479452,0.0712328767123288,0.0216213027333306,0.103451386367894
"MIA",2263,0.00574458683163942,0.0472823685373398,0.0100221869841836,0.0570676874196274
"MKE",661,0.0075642965204236,0.0726172465960666,0.0184414720759814,0.0956392307611241
"MSP",1074,0.00279329608938547,0.0456238361266294,0.0087771359258308,0.0602420256321995
"MSY",1065,0.00469483568075117,0.0413145539906103,0.0114818983372084,0.0554439675843174
"ORD",2458,0.0183075671277461,0.096826688364524,0.0246059313328376,0.109437437648894
"ORF",9,0,0,0.353982657103997,0.353982657103997
"PHL",2415,0.0165631469979296,0.0886128364389234,0.0226740250229671,0.100889152675298
"PHX",1114,0.00897666068222621,0.0412926391382406,0.0168970672169472,0.0550587559506437
"PIT",925,0.00864864864864865,0.0810810810810811,0.0175354398642757,0.100976197756912
"PVD",726,0.0165289256198347,0.0798898071625344,0.0293304240783635,0.102522780431764
"RDU",940,0.0117021276595745,0.051063829787234,0.0213572856997862,0.0675450355574606
"ROC",312,0.00961538461538462,0.0737179487179487,0.0298627027166714,0.109481901661956
"SAT",344,0,0.0406976744186047,0.0138514015782721,0.0684308276735811
"SDF",405,0.00246913580246914,0.0740740740740741,0.0157735298370139,0.104797323305883
"SEA",365,0.00273972602739726,0.0356164383561644,0.0174796508480862,0.0612110975375311
"SJU",1197,0.0050125313283208,0.0568086883876358,0.0113555223059731,0.0718053577921615
"SLC",1,0,0,0.838178046004133,0.838178046004133
"STL",773,0.00258732212160414,0.0504527813712807,0.0102827422194431,0.0688079738787717
