"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"AA",1464,0.0136612021857923,0.0724043715846995,0.0213285244117652,0.0871971722404849,0.0139033264033264,0.0725,1464,0.0116120218579235,0.103825136612022,0.0188427778496658,0.120900173962127,0.011954261954262,0.102763157894737
"AS",2844,0.00210970464135021,0.0274261603375527,0.00479245212158044,0.0342821315491399,0.00253494107974788,0.0283448275862069,2843,0.00633134013366162,0.0253253605346465,0.0101555321603247,0.0319562994124297,0.00664793365773422,0.0262849258364953
"DL",921,0.00651465798045603,0.0532030401737242,0.0147376638444683,0.0701443578146516,0.00742822726360169,0.0544524053224156,921,0,0.0521172638436482,0.00521661374168692,0.0689238984952514,0.00140534029311383,0.0534288638689867
"HA",13546,0.00450317436881736,0.0170530045769969,0.00581827018695916,0.019429155561219,0.00458109417672452,0.0172915747684164,13545,0.00428202288667405,0.0146179401993355,0.0055692370883442,0.0168333264241704,0.00436116943950896,0.0148665539298581
"UA",2301,0.0230334637114298,0.0769230769230769,0.0302188153547749,0.0888061597923401,0.0228936958168504,0.0768773865082732,2301,0.0147761842677097,0.0882225119513255,0.0207834802141855,0.100795058680247,0.0148977358808181,0.087908358082308
"US",596,0.0302013422818792,0.0402684563758389,0.0479898955091921,0.0599577241603793,0.0289034564958284,0.0432515337423313,596,0.0134228187919463,0.0671140939597315,0.0271193820679038,0.0908326666559997,0.0140047675804529,0.0677914110429448
