"DEST","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",5276,0.0181956027293404,0.0587566338134951,0.0222754523973348,0.0655809465349879
"AUS",367,0.0190735694822888,0.0517711171662125,0.0402339000486042,0.0805983341546772
"BNA",635,0.0110236220472441,0.0503937007874016,0.0234078194707476,0.0709662114232708
"BUF",1429,0.0174947515745276,0.0650804758572428,0.026025077113889,0.0794391837826662
"BWI",4821,0.025305953121759,0.0800663762704833,0.0302555476617448,0.0882441982925389
"CHS",391,0.0127877237851662,0.0562659846547315,0.0309984969689947,0.0847990765564908
"CLE",1416,0.0240112994350282,0.0875706214689266,0.033695007613703,0.103824501860153
"CLT",3901,0.0212765957446809,0.0576775185849782,0.0264372095525444,0.0656194879620392
"CVG",306,0.00980392156862745,0.0588235294117647,0.0304384636511467,0.092422377176877
"DCA",8477,0.034328182139908,0.0776218001651528,0.0385140814151475,0.0836388615633434
"DEN",2510,0.0147410358565737,0.0721115537848606,0.020442616501286,0.0831552021593379
"DFW",3322,0.0307043949428055,0.0815773630343167,0.0373044693919904,0.091599577865917
"DTW",3489,0.0171969045571797,0.0656348523932359,0.0222180441015938,0.0745419564360198
"EWR",5001,0.0319936012797441,0.105178964207159,0.037370725815689,0.114178796768355
"FLL",2133,0.0210970464135021,0.103141115799344,0.0283386483052827,0.117084258196505
"HOU",1127,0.0266193433895297,0.0754214729370009,0.0381542949762059,0.092770037003834
"IAD",2159,0.0194534506716072,0.0680870773506253,0.0264127931287226,0.0797768149195634
"IAH",1853,0.025364274150027,0.0793308148947652,0.0338255566463824,0.0928450286081363
"IND",6,0,0.166666666666667,0.45298221281347,0.589827534923789
"JAX",790,0.0227848101265823,0.0759493670886076,0.0363109637278518,0.0971293114467956
"JFK",5691,0.0277631347742049,0.111403971182569,0.0324741554096451,0.120024291801599
"LAS",959,0.0239833159541189,0.105318039624609,0.0362090796960386,0.126876006031222
"LAX",4277,0.0245499181669394,0.0668693009118541,0.0297659386227453,0.0749309909251899
"LGA",7041,0.0703025138474648,0.146428064195427,0.0766480488784364,0.155057661288609
"LGB",289,0.0311418685121107,0.0934256055363322,0.059752708312409,0.133868403565586
"MCI",660,0.0181818181818182,0.05,0.0322349459739705,0.0700543624165626
"MCO",3039,0.0161237249095097,0.0865416255347154,0.0214139541164489,0.097307825351839
"MDW",1472,0.0298913043478261,0.0869565217391304,0.0402111202473659,0.102829367323665
"MIA",2546,0.0219952867242734,0.0655930871956009,0.0286499326890767,0.0761269265795289
"MKE",670,0.0298507462686567,0.0880597014925373,0.0463300619448227,0.112606640919039
"MSP",1938,0.0154798761609907,0.0469556243550052,0.022255462654498,0.0575797185306173
"MSY",354,0.0225988700564972,0.0988700564971751,0.0453508322110996,0.135529939494975
"OAK",93,0,0.10752688172043,0.0494754248256694,0.190572280527439
"ORD",7222,0.0293547493769039,0.114095818332872,0.033603790136258,0.121795666495974
"PBI",1638,0.0207570207570208,0.0995115995115995,0.0291520853030078,0.115326137306063
"PDX",519,0.00770712909441233,0.0558766859344894,0.0207854631030968,0.079924411814306
"PHL",6174,0.028830579850988,0.0890832523485585,0.0334151878548173,0.0966074807758172
"PHX",1556,0.0237789203084833,0.0636246786632391,0.032905694150421,0.0772039738726136
"PIT",1261,0.0174464710547185,0.0570975416336241,0.0266439279268285,0.0716947420686363
"RDU",1676,0.0184964200477327,0.0698090692124105,0.0264141226407644,0.0833515079513516
"RIC",2258,0.0305580159433127,0.0943312666076174,0.0387204728808601,0.107381644144011
"RSW",1630,0.0263803680981595,0.0932515337423313,0.035636704799933,0.10870307945674
"SAN",1045,0.0258373205741627,0.0698564593301435,0.0377696961930891,0.087406908714738
"SAV",365,0.0164383561643836,0.0383561643835616,0.036843353173782,0.0645654098577451
"SEA",1584,0.014520202020202,0.0637626262626263,0.0219905367546708,0.0772219623450023
"SFO",4212,0.0332383665716999,0.101851851851852,0.0392381297171388,0.111561084521246
"SJC",220,0.0590909090909091,0.122727272727273,0.100366614053004,0.1743258355169
"SJU",1089,0.0211202938475666,0.0853994490358127,0.0319167194137521,0.103958988756149
"SLC",622,0.0160771704180064,0.0466237942122186,0.0301301556019688,0.0668631119335975
"SMF",8,0,0.25,0.381832408122634,0.605498860309242
"STL",733,0.0286493860845839,0.08731241473397,0.0440173818139455,0.110588182114658
"TPA",1208,0.0182119205298013,0.0769867549668874,0.027805663710205,0.0938234483354745
