"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ALB",636,0.0125786163522013,0.0487421383647799,0.0254296096859462,0.0690453145248681,0.0132170978627672,0.0508670520231214
"ATL",5099,0.00333398705628555,0.0433418317317121,0.00542848388468675,0.0494231829450164,0.00355610529163929,0.0436857419980601
"AUS",471,0.0148619957537155,0.0530785562632696,0.0314587074973405,0.078089734051214,0.0153789820578543,0.0554079696394687
"BDL",1402,0.0114122681883024,0.0477888730385164,0.0187985710919166,0.0605977730321174,0.0117790414297319,0.0488340192043896
"BHM",751,0.0106524633821571,0.0585885486018642,0.0215662665318644,0.0783376666760563,0.0113773904623578,0.059727385377943
"BNA",2227,0.00808262236192187,0.0498428378985182,0.0129556659752474,0.0599349526868012,0.00842672226565893,0.0504599211563732
"BOS",3489,0.0171969045571797,0.0656348523932359,0.0222180441015938,0.0745419564360198,0.0172268671791706,0.0657827926657264
"BUF",934,0.00428265524625268,0.0460385438972163,0.0116026502891055,0.0619303096467723,0.00535077288941736,0.0476767676767677
"BWI",2624,0.0102896341463415,0.0647865853658537,0.0151106314418033,0.0750977452154763,0.0105216360403082,0.065
"CHS",142,0.00704225352112676,0.0704225352112676,0.0440296356263637,0.127653278000055,0.0110497237569061,0.0717171717171717
"CID",636,0.0157232704402516,0.0943396226415094,0.0294733499604834,0.120259053644391,0.016029246344207,0.0927745664739884
"CLE",783,0.0102171136653895,0.0715197956577267,0.0206915444002476,0.0923247034385299,0.0109531577720811,0.0717520858164482
"CLT",3322,0.00632149307645996,0.0382299819385912,0.00978906834467774,0.04548128696548,0.0065936653714824,0.0388395500296033
"CMH",137,0,0.0656934306569343,0.0341013880494025,0.123186187095756,0.00659754948162111,0.0683937823834197
"CVG",310,0.0161290322580645,0.0516129032258065,0.0389560142334602,0.083562049572807,0.0166147455867082,0.0551912568306011
"DAY",240,0.00833333333333333,0.0625,0.0326519574977202,0.102269507409478,0.0107868020304569,0.0648648648648649
"DCA",1913,0.010977522216414,0.0606377417668583,0.0169712829641158,0.0725332753007596,0.0112664721858968,0.0610462163534789
"DEN",2553,0.00783392087739914,0.0708969839404622,0.0122567026941746,0.0817635392526318,0.00814245491210714,0.0709850517439632
"DFW",2758,0.0206671501087745,0.0895576504713561,0.0268636228325718,0.101051157820882,0.0206127347169279,0.0892679459843639
"DSM",143,0.027972027972028,0.0839160839160839,0.0734555016982442,0.143660218830074,0.0247479376718607,0.0814070351758794
