"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"SJC",298,0.00671140939597315,0.0402684563758389,0.0264020583860031,0.0705556365406556,298,0.0100671140939597,0.0503355704697987,0.0312415908862454,0.0828170674201543
"SJU",1709,0.00234055002925688,0.0315974253949678,0.00635749697064591,0.0412842722559949,1711,0.0075978959672706,0.0303915838690824,0.0132431590712658,0.0399205291378629
"SLC",2732,0.00402635431918009,0.027086383601757,0.00738082986568768,0.0340613045605398,2732,0.00512445095168375,0.0296486090775988,0.00876336764920136,0.0368941382437982
"SMF",615,0.00650406504065041,0.0276422764227642,0.0175689477136169,0.0445605172271108,615,0.0016260162601626,0.0276422764227642,0.0104292358466074,0.0445605172271108
"SNA",1070,0.00747663551401869,0.0327102803738318,0.0151722928634211,0.0455811297247923,1070,0.011214953271028,0.0401869158878505,0.0199575240688466,0.0541269370160345
"STL",3910,0.00383631713554987,0.0335038363171355,0.00644565241123101,0.039772574117659,3911,0.00690360521605727,0.0416773203784198,0.010148241471046,0.0485678844568422
"TPA",7331,0.00518346746692129,0.0388760060019097,0.00717308435655839,0.0436554428401695,7344,0.00830610021786492,0.0452069716775599,0.010724865167299,0.0503145020256122
"TUL",1676,0.00715990453460621,0.0536992840095465,0.0127690887285198,0.0658634960837821,1677,0.011329755515802,0.0512820512820513,0.0179106028259623,0.0632147397247209
"TUS",673,0.00445765230312036,0.0386329866270431,0.0139668992839096,0.0566644659122071,673,0.00594353640416048,0.0222882615156018,0.0160667980092678,0.0371373982168063
"TYS",1733,0.0103866128101558,0.0415464512406232,0.0166336385639572,0.0522937156272762,1713,0.0099241097489784,0.0513718622300058,0.0161149848259606,0.0631739671599023
"XNA",1762,0.010783200908059,0.0573212258796822,0.0170501108341449,0.0694773319172406,1763,0.00964265456608054,0.0657969370391378,0.0156597630615101,0.0786573928910878
