"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"ATL",1677,0.011329755515802,0.0512820512820513,0.0179106028259623,0.0632147397247209,1676,0.00715990453460621,0.0536992840095465,0.0127690887285198,0.0658634960837821
"AUS",1,0,0,0.838178046004133,0.838178046004133,0,0,0,0,0
"DAL",1182,0.00676818950930626,0.0532994923857868,0.0137418511728592,0.0680239703651462,1186,0.00674536256323777,0.0657672849915683,0.0136957357104608,0.0817451997899022
"DEN",1926,0.0171339563862928,0.0799584631360332,0.0242095244984875,0.0932379113828454,1879,0.0138371474188398,0.0867482703565726,0.0204482349917328,0.100658038382532
"DFW",2862,0.0290006988120196,0.0904961565338924,0.0359956724004058,0.101815991505992,2861,0.0216707444949318,0.106256553652569,0.0278604824153152,0.118347162378632
"DTW",354,0.0169491525423729,0.0903954802259887,0.0379700895861975,0.125961770414957,355,0.0028169014084507,0.0957746478873239,0.0179654520553433,0.131984506199715
"EWR",135,0.0296296296296296,0.037037037037037,0.0776408618460405,0.0874571385460749,136,0.0588235294117647,0.227941176470588,0.114960671444289,0.307458486321023
"HOU",1004,0.0119521912350598,0.0667330677290837,0.0212610769873042,0.0843596834202069,990,0.0111111111111111,0.0676767676767677,0.0202855052898313,0.0855394981334867
"IAD",175,0.0114285714285714,0.0628571428571429,0.0444416466657443,0.111420735231433,171,0.0116959064327485,0.152046783625731,0.0454515512058856,0.215425625842204
"IAH",2343,0.0226205719163466,0.0776781903542467,0.0296794095570249,0.0894947490554131,2373,0.0139064475347661,0.0611040876527602,0.019665429340034,0.0717235774232343
"LAS",365,0.00273972602739726,0.0301369863013699,0.0174796508480862,0.0544253083313855,365,0.00547945205479452,0.0767123287671233,0.0216213027333306,0.109755310666501
"MDW",365,0.0246575342465753,0.0383561643835616,0.0475166178389031,0.0645654098577451,365,0.0246575342465753,0.104109589041096,0.0475166178389031,0.140769272247348
"MIA",52,0,0,0.0853117910592438,0.0853117910592438,52,0,0.0576923076923077,0.0853117910592438,0.165496781868825
"MSP",290,0.0103448275862069,0.0482758620689655,0.0320882466433233,0.0808818631119691,292,0,0.0376712328767123,0.0162799169996585,0.0677397726830658
"ORD",2483,0.0471204188481675,0.143777688280306,0.0564089494939443,0.158445112852466,2500,0.04,0.1136,0.0486355156380396,0.126930084059479
"PHX",634,0.00473186119873817,0.0441640378548896,0.0148190868999174,0.0637833861904894,644,0.0062111801242236,0.0885093167701863,0.0167843306781522,0.113651604914112
"SLC",334,0.0029940119760479,0.0119760479041916,0.0190789766825034,0.0321162802349199,333,0,0.012012012012012,0.0143027349447161,0.0322111944512431
"STL",469,0.00426439232409382,0.0490405117270789,0.0168774857742422,0.0734294756686038,468,0.00427350427350427,0.0576923076923077,0.01691316691794,0.0835470696058951
"CLE",0,0,0,0,0,1,0,0,0.838178046004133,0.838178046004133
