"DEST","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",615,0.0016260162601626,0.0276422764227642,0.0104292358466074,0.0445605172271108
"BOS",8,0,0.25,0.381832408122634,0.605498860309242
"BUR",2302,0.0182450043440487,0.0564726324934839,0.0247785441514329,0.0669171290055142
"CLT",147,0,0.0204081632653061,0.0318518766947394,0.0622349051376354
"DAL",84,0,0,0.0545011497917969,0.0545011497917969
"DEN",2698,0.00815418828762046,0.0459599703484062,0.0124923566474102,0.0547447265446736
"DFW",1325,0.020377358490566,0.08,0.0298360964965461,0.0962544742621382
"HNL",365,0.00273972602739726,0.0410958904109589,0.0174796508480862,0.0678970682095982
"IAD",269,0.0148698884758364,0.033457249070632,0.0397247086224774,0.0640961124612385
"IAH",750,0.02,0.0506666666666667,0.0333590451012101,0.0693753560957414
"JFK",300,0.0166666666666667,0.1,0.0402310063106495,0.140466108108418
"LAS",2757,0.00616612259702575,0.0478781284004353,0.0100281601082713,0.0567123777103992
"LAX",6756,0.00947306098283008,0.0581705150976909,0.0121551131247282,0.0641376365085347
"LGB",725,0.00689655172413793,0.0537931034482759,0.0168258385763049,0.0733071558402414
"MDW",434,0.0184331797235023,0.0483870967741935,0.0371048866166129,0.0738274687645083
"MSP",594,0.00168350168350168,0.0117845117845118,0.0107949857387442,0.025007823289563
"OGG",365,0.00547945205479452,0.0356164383561644,0.0216213027333306,0.0612110975375311
"ONT",2256,0.00620567375886525,0.0514184397163121,0.0106069164231556,0.0615711442874794
"ORD",593,0.00505902192242833,0.0522765598650927,0.0158347890128471,0.0739816966824678
"PDX",1783,0.00280426247896803,0.039820527201346,0.0068724838107222,0.0502156355357938
"PHL",75,0.0666666666666667,0.106666666666667,0.152552305649669,0.201401623862537
"PHX",3442,0.00726321905868681,0.0395119116792562,0.0108390922924392,0.0467264755140168
"SAN",3121,0.00576738224927908,0.0480615187439923,0.00925299337538663,0.0563361621937171
"SEA",3308,0.00181378476420798,0.0323458282950423,0.00412138229750971,0.0391105499627603
"SFO",2196,0.0956284153005464,0.205373406193078,0.108946285741426,0.223151245235049
"SLC",1503,0.00266134397870925,0.0272787757817698,0.00722575800364782,0.0371110923806312
"SNA",2324,0.00430292598967298,0.0228055077452668,0.00812299139447018,0.0299210218355707
