"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ABQ",581,0.00516351118760757,0.0275387263339071,0.0161589457273171,0.0450490917197618,0.00670527278268821,0.0317111459968603
"ANC",6643,0.00436549751618245,0.0272467258768629,0.00633511835010916,0.0315451276981339,0.00452502158316216,0.0276459173010897
"ATL",2647,0.00604457876841708,0.0245561012466944,0.00997979073638699,0.031370241154637,0.00639188891337888,0.0256011838697743
"AUS",382,0,0.0261780104712042,0.0124898706659179,0.0487555976603404,0.00306211723534558,0.0324200913242009
"BNA",148,0,0.0405405405405405,0.0316431410180597,0.0888551158742992,0.00627240143369176,0.05
"BOI",234,0.00427350427350427,0.047008547008547,0.0270680664064988,0.084081492801017,0.00776196636481242,0.0524137931034483
"BOS",1585,0.01198738170347,0.0561514195583596,0.0189454923129875,0.068926633929574,0.0122876761835923,0.0567946374162096
"BUR",1101,0,0.0263396911898274,0.00436729982164901,0.0379893374128294,0.00119027376296548,0.028694900605013
"BWI",568,0.00528169014084507,0.0299295774647887,0.0165254318256353,0.0482024240197756,0.0068407960199005,0.033974358974359
"CLE",89,0.0112359550561798,0.0674157303370786,0.0689007634998106,0.144172885869811,0.0146163215590743,0.0703448275862069
"CLT",876,0.0102739726027397,0.0319634703196347,0.0199905243171259,0.0463251232255444,0.0109335576114382,0.034549356223176
"COS",364,0.021978021978022,0.0741758241758242,0.0441250870099364,0.106894695578394,0.0214025500910747,0.0742857142857143
"CVG",156,0,0.00641025641025641,0.030066836653194,0.0401966999209669,0.00605536332179931,0.0245283018867925
"DAL",84,0.0119047619047619,0.0595238095238095,0.0727788911385827,0.137235053106362,0.0150753768844221,0.0657142857142857
"DCA",713,0,0.0238429172510519,0.00672870231838982,0.0384958362285253,0.00177619893428064,0.0275682704811443
"DEN",5442,0.00569643513414186,0.0429988974641676,0.00816273655213789,0.0488526426928273,0.00587254404408033,0.0433248453983267
"DFW",3877,0.0139282950735104,0.0577766314160433,0.018257732136601,0.0657505895207623,0.0140175092353626,0.0580218662598525
"DTW",1894,0.00316789862724393,0.0211193241816262,0.00718910429111343,0.0288815962585305,0.00375787121673776,0.0226666666666667
"EWR",1676,0.0107398568019093,0.0572792362768496,0.0171969480919522,0.0697695493612438,0.0110781178620375,0.0578521939953811
"FAT",919,0.00870511425462459,0.058759521218716,0.0176491886821059,0.0763873240884811,0.00945483806075237,0.0596923076923077
"FLL",365,0,0.0164383561643836,0.0130643674688631,0.036843353173782,0.00318037255792821,0.0242280285035629
"GEG",2850,0.00771929824561404,0.0354385964912281,0.0118278469700499,0.0430722309153786,0.00799945302885273,0.036200963523744
"HNL",1713,0.00758902510215995,0.0461179217746643,0.0132277562251477,0.0574084409652501,0.00805279051560228,0.047032221594121
"HOU",167,0.0119760479041916,0.0598802395209581,0.0465084183531469,0.109243783693746,0.014037985136251,0.063677130044843
"IAD",1058,0.000945179584120983,0.0472589792060491,0.00608211427117775,0.0622078039430773,0.00211789622308507,0.0486535008976661
"IAH",2351,0.00850701829008932,0.0395576350489154,0.013306544228707,0.0484485599280977,0.0088203775451323,0.0403822185292896
"JFK",2152,0.0130111524163569,0.0697026022304833,0.0189600976129441,0.0815271694781156,0.0132004310344828,0.0698369565217391
"KOA",616,0.0194805194805195,0.051948051948052,0.0345134569666932,0.0731252154722071,0.0193865740740741,0.0538690476190476
"LAS",5700,0.00403508771929825,0.0371929824561404,0.00613219871828263,0.0425496838866317,0.00422496190608117,0.0375608061153579
"LAX",7464,0.00267952840300107,0.0273311897106109,0.0042001879781438,0.0313747618631796,0.0028384974533107,0.027686170212766
"LGB",1242,0.00966183574879227,0.0475040257648953,0.017207989500974,0.0611824539379389,0.0101730944427574,0.0486902927580894
"LIH",593,0.0168634064080944,0.0404721753794266,0.0315883075129682,0.0602571176278082,0.0170607602514217,0.0434514637904468
"MCI",499,0.00200400801603206,0.0380761523046092,0.0128305285150264,0.0595860664929292,0.00417972831765935,0.0418018018018018
"MCO",465,0.0021505376344086,0.0258064516129032,0.013759071694446,0.0455666893683461,0.00444279896334691,0.0310940499040307
"MDW",1093,0.0192131747483989,0.0548947849954254,0.029617666087709,0.0704617340077348,0.0191747988358158,0.0558746736292428
"MIA",369,0.002710027100271,0.02710027100271,0.0172926080095984,0.0504446287971524,0.00540297163439892,0.0334117647058823
"MKE",381,0.010498687664042,0.0288713910761155,0.0282094953759835,0.0521774317205782,0.0118369136343709,0.0347826086956522
"MSP",2711,0.000737735153080044,0.0236075248985614,0.00294550730051442,0.0302207629248696,0.00122030005024765,0.0246476328153235
"MSY",365,0.00547945205479452,0.0136986301369863,0.0216213027333306,0.0331736365924439,0.00772376192639709,0.0218527315914489
"OAK",3579,0.00307348421346745,0.0466610785135513,0.0056371780189227,0.0542504662432996,0.00339335559082699,0.0470976616231087
"OGG",1201,0.00915903413821815,0.0416319733555371,0.0167403311251672,0.0548610696800465,0.00971634540040746,0.0431185361972952
"OMA",366,0.00273224043715847,0.0628415300546448,0.0174325118299411,0.0936655516215484,0.00543970988213962,0.0644549763033175
"ONT",970,0.00927835051546392,0.0371134020618557,0.0180653865250794,0.0514229308025031,0.00995024875621891,0.0391812865497076
"ORD",4398,0.00977717144156435,0.0650295588904047,0.0132548060535354,0.0728787028527875,0.00992578020209246,0.0651549169286035
"PDX",2134,0.00890346766635427,0.0407685098406748,0.0140879462339816,0.0502671062346638,0.00923411189570885,0.0416438356164384
"PHL",1066,0.0121951219512195,0.0628517823639775,0.0212069914995561,0.0795034215775082,0.0126182965299685,0.063458110516934
"PHX",5790,0.00518134715025907,0.0347150259067358,0.00747021447901766,0.0398674444780527,0.00535361113005524,0.0351009237085186
"PSP",884,0.00226244343891403,0.0260180995475113,0.00899885227792378,0.0392547627111351,0.00354462051709758,0.028936170212766
"SAN",3638,0.00219901044529962,0.0288620120945574,0.0044799194252423,0.0349758352044788,0.00253150921038457,0.0295614510016243
"SAT",364,0,0.0137362637362637,0.0130998117123387,0.0332634081562229,0.00318761384335155,0.0219047619047619
"SFO",7569,0.00964460298586339,0.110318404016383,0.012179390853128,0.117730190515181,0.00973286936500877,0.110059016393443
"SJC",4606,0.00217108119843682,0.037559704732957,0.00410394363782263,0.0435901254776551,0.0024352730069213,0.038009438009438
"SLC",3448,0.00232018561484919,0.029292343387471,0.00472635804308028,0.035629394429905,0.00266802906448683,0.0300228310502283
"SMF",3338,0.00269622528460156,0.0356500898741762,0.00527298746385229,0.0426684810999143,0.00304699402320403,0.0362993517972893
"SNA",2550,0.00588235294117647,0.0145098039215686,0.00987420560250163,0.0201230489409209,0.00624714307481335,0.0158096699923254
"STL",490,0.00408163265306122,0.0285714285714286,0.0161614833048002,0.0483185809279853,0.00601556970983723,0.0333333333333333
"TPA",365,0.00273972602739726,0.010958904109589,0.0174796508480862,0.0294281494506592,0.00545206724216265,0.0194774346793349
"TUS",394,0.0050761421319797,0.0228426395939086,0.0200498712018066,0.0440727180841147,0.0072463768115942,0.0293333333333333
