"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",673,0.00594353640416048,0.0222882615156018,0.0160667980092678,0.0371373982168063,0.00721732157177225,0.0263374485596708
"DEN",2112,0.0118371212121212,0.0700757575757576,0.017639787083837,0.0820466622687478,0.0120702267739576,0.0702029520295203
"DFW",2428,0.028006589785832,0.0823723228995058,0.0355635803133297,0.094251340784914,0.0277245126238415,0.0822061191626409
"HOU",5,0,0,0.499382028649922,0.499382028649922,0.0174563591022444,0.0688524590163934
"IAH",1415,0.015547703180212,0.0671378091872792,0.023759512066023,0.0817565546348168,0.0157025902563414,0.06743711760707
"LAS",1347,0.00148478099480327,0.0348923533778768,0.00591715327225768,0.0464424642456611,0.00239066235409928,0.0364932287954383
"LAX",2954,0.00541638456330399,0.0551794177386594,0.00894503877361832,0.0642203060443987,0.00574409084906906,0.0555481727574751
"MDW",524,0.0229007633587786,0.0458015267175573,0.040498934941093,0.0680753434984957,0.0223631508678238,0.0486206896551724
"MSP",210,0.00476190476190476,0.0333333333333333,0.0300922188319248,0.069497554162186,0.00841514726507714,0.0421052631578947
"ORD",658,0.0151975683890578,0.0835866261398176,0.0284971641641354,0.107907821239493,0.0155482815057283,0.0829131652661065
"PDX",341,0.0175953079178886,0.0762463343108504,0.0393938633260929,0.110563663065261,0.0177799135031235,0.0760705289672544
"PHX",957,0.0208986415882968,0.0480668756530825,0.0325419698228733,0.0640020023315815,0.0207324161984112,0.0495557749259625
"SAN",1001,0.00699300699300699,0.0569430569430569,0.0148985810054729,0.0735368544202515,0.00780524066158707,0.0578997161778619
"SEA",395,0.00253164556962025,0.030379746835443,0.016168055401167,0.053510917938745,0.00510421097405359,0.035920177383592
"SFO",704,0.0227272727272727,0.105113636363636,0.0372552587533531,0.130611903564614,0.0223305954825462,0.102894736842105
"SLC",1034,0.00193423597678917,0.0145067698259188,0.00769969694757694,0.02425665289324,0.00306527226830148,0.0176146788990826
