"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"AA",4179,0.022254127781766,0.0775305096913137,0.0273179436309544,0.0862240632420154,4179,0.0203397942091409,0.0646087580760948,0.0252115093387015,0.0726498682834254
"B6",1390,0.0266187050359712,0.10863309352518,0.0368106456223583,0.126500414707331,1390,0.0273381294964029,0.0712230215827338,0.0376372384584511,0.0863399670652707
"DL",6244,0.00288276745675849,0.037155669442665,0.00463027289046721,0.0422560411184364,6245,0.00304243394715773,0.0403522818254604,0.0048247301187075,0.0456425406090563
"EV",4792,0.0425709515859766,0.112270450751252,0.0488077878289613,0.12172252795167,4791,0.0340221248173659,0.117720726361929,0.0396756163626421,0.127358728139906
"F9",199,0.0150753768844221,0.085427135678392,0.0463877685311672,0.13448177917617,199,0.0100502512562814,0.0603015075376884,0.0392137687888514,0.104535271003802
"OO",385,0.025974025974026,0.119480519480519,0.0483817593708285,0.156743897018977,385,0.0233766233766234,0.0857142857142857,0.0450868656005234,0.118990540550569
"UA",185,0.0378378378378378,0.151351351351351,0.0786000023158265,0.21189156722561,185,0.0162162162162162,0.0702702702702703,0.0498020328934496,0.118689066294032
"US",88637,0.0101763371955278,0.0556765233480375,0.0108733629735561,0.0572371482850176,88638,0.0130079649811593,0.0446196890724069,0.0137917274381488,0.046027495333045
"WN",1950,0.018974358974359,0.0666666666666667,0.026286961866194,0.0789091848583246,1950,0.0158974358974359,0.0805128205128205,0.0227183702739762,0.0937416664748924
