"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"ABQ",720,0.025,0.0875,0.0398064462383763,0.111027175506749,0.0243963782696177,0.0865979381443299,717,0.0292887029288703,0.0711297071129707,0.0449895082059151,0.0929470907554383,0.0282756879575865,0.0714100905562743
"ALB",730,0.0205479452054795,0.0876712328767123,0.0342645198254015,0.111035931275465,0.020367610531545,0.0867684478371501,727,0.0247592847317744,0.0715268225584594,0.0394269038136524,0.0932198129165412,0.0241834953876839,0.0717752234993614
"ATL",4935,0.0210739614994934,0.0767983789260385,0.0255859685582407,0.0847342563929029,0.0210370843479302,0.0767782007613705,4947,0.0218314129775622,0.0727713765918739,0.0264071594671281,0.0805160684494253,0.0217832822269125,0.072796322206676
"AUS",976,0.0225409836065574,0.0860655737704918,0.0343645309061302,0.105831374018148,0.0222602739726027,0.0854651162790698,965,0.0238341968911917,0.0673575129533679,0.0359857152588837,0.0854433491117244,0.0234570274947126,0.0677766895200784
"BDL",982,0.0274949083503055,0.0743380855397149,0.0401731849434008,0.092950040074391,0.0268634127884979,0.074373795761079,963,0.0269989615784008,0.063343717549325,0.0397400842649216,0.0810224277815389,0.0263918320169524,0.0639842983316977
"BHM",694,0.0172910662824208,0.0720461095100865,0.0306703253141296,0.0943762060366893,0.0174206968278731,0.0722666666666667,693,0.0202020202020202,0.0894660894660895,0.0343007816539031,0.113698334249675,0.0200468627961468,0.0883845126835781
"BNA",2295,0.0339869281045752,0.085838779956427,0.0424421694705324,0.098288285545416,0.0334992827609484,0.0855806039982986,2274,0.0391380826737027,0.0949868073878628,0.0481535676831044,0.108025090731493,0.038481185084284,0.0945064377682403
"BOI",64,0,0.09375,0.0703900321187786,0.195789548724126,0.0100574712643678,0.085,64,0.015625,0.09375,0.0939239071643072,0.195789548724126,0.0172413793103448,0.085
"BOS",1464,0.0300546448087432,0.109972677595628,0.040429457189804,0.127435275912183,0.029495841995842,0.108684210526316,1472,0.0298913043478261,0.0869565217391304,0.0402111202473659,0.102829367323665,0.0293433298862461,0.0865183246073298
"BUF",1123,0.0240427426536064,0.0854853072128228,0.0351649115302516,0.103743203097942,0.0237022199966617,0.0849872773536896,1119,0.0259159964253798,0.064343163538874,0.0373826866159362,0.0807018182374778,0.0254563724669235,0.0648510638297872
"BWI",2183,0.038021071919377,0.101694915254237,0.0471317836390865,0.115390454933158,0.0373749003631211,0.101027244305494,2185,0.0503432494279176,0.105263157894737,0.060583564494054,0.119142797328239,0.0492876736571985,0.104506916555109
"CHS",607,0.0197693574958814,0.0823723228995058,0.035019778067606,0.107683878045769,0.0196423336265025,0.0817496229260935,606,0.0214521452145215,0.0676567656765677,0.0371313714931182,0.0912199751195348,0.0211391661773341,0.0682779456193354
"CLE",1978,0.0222446916076845,0.0829120323559151,0.0299729190716756,0.0961985429387928,0.0221118254432106,0.0826941986234022,1993,0.0230807827395886,0.0617160060210738,0.0308907696155731,0.0734349278465064,0.0229184798375399,0.0620790629575403
"CLT",694,0.0230547550432277,0.0648414985590778,0.0377867588804496,0.0863060714865804,0.0226209048361934,0.0656,688,0.0276162790697674,0.059593023255814,0.0433887477024197,0.0804925889791477,0.0267295597484277,0.060752688172043
"CMH",2009,0.0258835241413639,0.0811348929815829,0.0340280531862142,0.094195265451989,0.0256213415219269,0.0809685230024213,2032,0.0295275590551181,0.0964566929133858,0.0380679684450744,0.110382652165208,0.0291381928625664,0.0958812260536398
"DAL",1497,0.0200400801603206,0.0554442217768871,0.0287757892270562,0.0685605514590061,0.0199720137387101,0.0561493882807469,1495,0.0187290969899666,0.071571906354515,0.027247684822418,0.0861288312738828,0.0187237294612151,0.0716956802063185
"DCA",2701,0.0629396519807479,0.113291373565346,0.0729693666290796,0.126078075508843,0.061739067790505,0.112513601741023,2699,0.0655798443868099,0.114116339384957,0.0757887538573989,0.126945201104501,0.0643068271934251,0.113321234119782
"DEN",3425,0.0233576642335766,0.0855474452554744,0.0291317913064862,0.0956081285741952,0.0232558139534884,0.0853777650100546,3422,0.0248392752776154,0.0876680303915839,0.0307695198800249,0.0978368612402046,0.0247054786686492,0.0874640598044853
"DSM",702,0.0199430199430199,0.0883190883190883,0.0338651967871039,0.11226283583095,0.0198147195059187,0.087335092348285,702,0.0199430199430199,0.066951566951567,0.0338651967871039,0.0885346013585835,0.0198147195059187,0.0675461741424802
"DTW",3052,0.0212975098296199,0.0950196592398427,0.0272219419657933,0.106185299539779,0.0212330519314403,0.0946589446589447,3062,0.0186152841280209,0.0829523187459177,0.0242054020811617,0.0934882394131713,0.0186153257682009,0.0828094932649134
"EWR",1932,0.056935817805383,0.148550724637681,0.0684631456737983,0.165475094200364,0.0555001992825827,0.146478873239437,1944,0.0581275720164609,0.131172839506173,0.0697150420361693,0.147265225482128,0.0566561014263074,0.1296
"FLL",1219,0.0106644790812141,0.0795734208367514,0.0185595407202089,0.0965472827727333,0.0111265646731572,0.0793725490196078,1211,0.0156895127993394,0.074318744838976,0.0247618116411656,0.0908993816419071,0.0158606748561654,0.0743488555643252
"GEG",87,0.0114942528735632,0.0689655172413793,0.0704013462528633,0.147280023428809,0.0147965474722565,0.0713286713286713,87,0.0114942528735632,0.0804597701149425,0.0704013462528633,0.161489821522988,0.0147965474722565,0.0783216783216783
"GSP",688,0.0188953488372093,0.0799418604651163,0.0327479115618173,0.103272293589422,0.0188679245283019,0.0795698924731183,688,0.0218023255813953,0.059593023255814,0.0363356809797176,0.0804925889791477,0.0214884696016771,0.060752688172043
"HOU",2268,0.0286596119929453,0.0908289241622575,0.0365878159412396,0.103649815363787,0.0283373164902697,0.090447504302926,2274,0.0241864555848725,0.06948109058927,0.031566971265949,0.080945395795497,0.0240081729950621,0.0696137339055794
"IAD",1068,0.0271535580524345,0.0964419475655431,0.0391542345794,0.116104828531438,0.026592022393282,0.0953736654804271,1070,0.0233644859813084,0.0794392523364486,0.0346935231236029,0.0976566423947672,0.0230527418791477,0.0792184724689165
"ICT",669,0.0149476831091181,0.077727952167414,0.0280329247692421,0.101181257980647,0.0153184627788229,0.0775172413793103,668,0.0239520958083832,0.0748502994011976,0.0392423628728473,0.0979954902165675,0.0234122712594187,0.0748618784530387
"JAX",365,0.0219178082191781,0.0767123287671233,0.0440061466716371,0.109755310666501,0.0213539300318037,0.0764845605700713,365,0.0246575342465753,0.0657534246575342,0.0475166178389031,0.0971062233989397,0.0236256247160382,0.0669833729216152
"LAS",3019,0.0149055978800927,0.0702219277906592,0.0200477352215345,0.08012004439625,0.014995798590912,0.0703089430894309,2992,0.018716577540107,0.0681818181818182,0.024393655142534,0.078004325401655,0.0187141366718831,0.0683070866141732
"LAX",2056,0.0165369649805447,0.0729571984435798,0.0232498463506623,0.0853060805808979,0.0166103603603604,0.0730113636363636,2067,0.019351717464925,0.0672472181906144,0.0264748326437801,0.079153062811882,0.019325926617496,0.0674517192651908
"LGA",2482,0.0507655116841257,0.147058823529412,0.0603528540660728,0.161855789527071,0.0498201157516033,0.145468873128448,2517,0.0476758045292014,0.12673818037346,0.0569415193067651,0.140608483119674,0.0468328061106396,0.125612125923047
"LIT",363,0.0330578512396694,0.107438016528926,0.0581449412289478,0.144604179304148,0.0305796439981744,0.103102625298329,363,0.0358126721763085,0.107438016528926,0.0615422860416445,0.144604179304148,0.0328617069831127,0.103102625298329
"MCI",2856,0.0259103641456583,0.0777310924369748,0.0325882427293546,0.0883696327825787,0.0257232532751092,0.0776785714285714,2850,0.0245614035087719,0.071578947368421,0.0310985041316572,0.0818675649327763,0.0244085874470122,0.0716448726772195
"MCO",2894,0.0176226675881133,0.0684174153420871,0.0232665504830199,0.0784302387774963,0.0176478512730702,0.0685423728813559,2891,0.0242130750605327,0.0812867519889312,0.0306591368385086,0.0920560973278071,0.0240712022115838,0.0811672887682389
