"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"AS",1770,0.00282485875706215,0.0248587570621469,0.00692280297223272,0.0334766845420716,0.00346845870366356,0.0263964950711939,1769,0.00282645562464669,0.0203504804974562,0.00692670421480918,0.0283113327583759,0.00347033944257673,0.022027397260274
"DL",1585,0.00252365930599369,0.0309148264984227,0.0068531916697952,0.0409388160748434,0.00325262016624503,0.0324192565508836,1585,0.00189274447949527,0.0296529968454259,0.00595663582489717,0.0395106675230623,0.00265028309842188,0.0312004875076173
"F9",223,0.00448430493273543,0.0403587443946188,0.0283750437990061,0.0769627154545744,0.00804828973843058,0.0473118279569892,222,0.00900900900900901,0.0855855855855856,0.0352409014997744,0.131544057511387,0.0114401076716016,0.0834532374100719
"OO",2003,0.0129805292061907,0.0524213679480779,0.019187306077153,0.0633428648354758,0.0131844865749206,0.0530354541039339,2003,0.0119820269595607,0.0614078881677484,0.0180028737614602,0.073070828124512,0.0122221152920797,0.0617775619232637
"UA",680,0.0117647058823529,0.0397058823529412,0.0237984692501527,0.0578063428051885,0.0124470338983051,0.0423913043478261,680,0.0117647058823529,0.0867647058823529,0.0237984692501527,0.110976181691998,0.0124470338983051,0.0858695652173913
"US",586,0.0170648464163823,0.0443686006825939,0.0319616694637605,0.0649641200055533,0.0172413793103448,0.0470404984423676,586,0.00170648464163823,0.0443686006825939,0.0109411582257496,0.0649641200055533,0.00362976406533575,0.0470404984423676
"WN",3221,0.00496740142812791,0.0437752250853772,0.00820513748373655,0.0515907805595013,0.00527880589770038,0.0443088190418065,3222,0.00496585971446307,0.0561762880198634,0.00820259632545956,0.0648719505632718,0.00527720490112823,0.0564978645515558
