"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",1762,0.010783200908059,0.0573212258796822,0.0170501108341449,0.0694773319172406
"CVG",163,0.00613496932515337,0.098159509202454,0.0385200354728805,0.155778180117428
"DEN",306,0.0196078431372549,0.0849673202614379,0.0438173725537153,0.122883077603951
"DFW",2482,0.0362610797743755,0.140612409347301,0.0445796536084498,0.155158557768356
"DTW",71,0.0140845070422535,0.0985915492957746,0.085254833995939,0.195046652157175
"EWR",265,0.060377358490566,0.0905660377358491,0.0973846549297959,0.132686525455064
"IAH",1217,0.0230073952341824,0.0788824979457683,0.0334308260753882,0.0958131194481822
"LAX",49,0,0.0204081632653061,0.0900857997711692,0.120087413670797
"LGA",581,0.0654044750430293,0.141135972461274,0.0892461642111986,0.17258685268533
"MSP",290,0.0137931034482759,0.0413793103448276,0.0369004497069749,0.0724590729027286
"ORD",2898,0.0396825396825397,0.152864044168392,0.0476198228648798,0.166719760810797
"SLC",1,0,0,0.838178046004133,0.838178046004133
