"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"AA",148095,0.0219656301698234,0.0958033694587933,0.0227404932838022,0.097343956876824,0.0219639306689199,0.0957955059365107,148100,0.0256920999324781,0.0877717758271438,0.0265273418794056,0.0892535300554877,0.0256885092782058,0.0877669483517374
"AS",1398,0.00357653791130186,0.0293276108726753,0.00875768631008935,0.0398803074900478,0.00434428455063807,0.0310866574965612,1399,0.00214438884917798,0.0192994996426019,0.00674565927410742,0.0282668831592466,0.00298466965133632,0.0214432989690722
"B6",719,0.0403337969401947,0.0973574408901252,0.0579449306762983,0.121858091737862,0.0382775119617225,0.095741935483871,718,0.0278551532033426,0.0877437325905292,0.0432642723245256,0.111331819002113,0.0269793242561775,0.0868217054263566
"DL",5575,0.00520179372197309,0.0539910313901345,0.00754697043568575,0.0603791379868013,0.00538034051891968,0.05419996448233,5575,0.00699551569506726,0.044304932735426,0.00963597512508061,0.0501608089960416,0.00715018937382748,0.0446101935713017
"EV",5468,0.0376737381126555,0.151609363569861,0.0431818140858221,0.161567283697227,0.0374152114302208,0.150832729905865,5466,0.0450054884742042,0.156055616538602,0.0509641248868815,0.166127275155506,0.0446473688009817,0.155233611010503
"F9",1720,0.00813953488372093,0.0947674418604651,0.0138995304500945,0.109878285781344,0.00857843137254902,0.0941441441441441,1718,0.00873108265424913,0.0919674039580908,0.0146372857124369,0.106907246588587,0.00914566138746375,0.0914317925591883
"MQ",24034,0.046850295414829,0.12369975867521,0.0496537338120778,0.128010391792409,0.0467622318451048,0.123586550435865,24042,0.0551950752849181,0.141876715747442,0.0582162275990138,0.146437351500698,0.0550810210140481,0.141721304672587
"NK",4596,0.0239338555265448,0.131853785900783,0.0288927716265734,0.142161033869572,0.0238482616886453,0.131169389509888,4603,0.0321529437323485,0.160764718661742,0.0377887629916155,0.17189052757822,0.0319353597537514,0.159733848465336
"OO",4374,0.0253772290809328,0.114997713763146,0.0306039571971428,0.125005219856617,0.0252629686235728,0.114492099322799,4373,0.0221815687171278,0.112737251314887,0.0271129570551272,0.12266520500993,0.0221213074951666,0.112260103860917
"UA",3702,0.0159373311723393,0.0967044840626688,0.0206398842005486,0.106869174084145,0.0159906809276713,0.0963810537519957,3705,0.0175438596491228,0.10472334682861,0.0224378997317027,0.115223142622219,0.0175652081900429,0.104280776389258
"US",6571,0.0164358545122508,0.0543296301932735,0.0198935316732565,0.0602046438145218,0.0164605338388854,0.0545043005885016,6569,0.0135484853097884,0.0631755213883392,0.0167269519962236,0.0694544988034976,0.0136058517202974,0.0632754716981132
"VX",584,0.00171232876712329,0.0462328767123288,0.0109783219739785,0.0671792119913717,0.00364077669902913,0.04875,584,0.00342465753424658,0.0273972602739726,0.0135822641841452,0.0448203999195466,0.00515776699029126,0.0315625
