"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"AA",5412,0.0271618625277162,0.0824094604582409,0.0319562322258079,0.0902037348998612,0.0270447587111824,0.0823335771762985,5411,0.0242099427092959,0.0981334318979856,0.0287682563770751,0.106526739188579,0.0241332798658452,0.0978964697274557
"AS",364,0.00824175824175824,0.021978021978022,0.0256566594890757,0.0441250870099364,0.0100182149362477,0.029047619047619,364,0,0.0137362637362637,0.0130998117123387,0.0332634081562229,0.00318761384335155,0.0219047619047619
"DL",3229,0.00557448126354909,0.0281820997212759,0.00894418912533515,0.0346451807924142,0.00587131529568428,0.0289802130898021,3230,0.00340557275541796,0.0272445820433437,0.00624508175581721,0.0336140355846749,0.00375166404453588,0.0280584297017651
"EV",1240,0.0153225806451613,0.0669354838709677,0.0241860639379471,0.0826350411121806,0.0155109489051095,0.067283950617284,1239,0.00887812752219532,0.0702179176755448,0.0162295209441241,0.0862268186179505,0.00943539796073657,0.0704247104247104
"FL",155,0,0.00645161290322581,0.0302552325818405,0.0404482125010928,0.00608166811468288,0.0246445497630332,153,0,0.0392156862745098,0.0306391969611636,0.0860563457497069,0.00613496932515337,0.0488038277511962
"MQ",188,0.0372340425531915,0.196808510638298,0.0773837877965104,0.261195581044213,0.0319148936170213,0.168852459016393,188,0.0372340425531915,0.127659574468085,0.0773837877965104,0.184804374536717,0.0319148936170213,0.115573770491803
"OO",4314,0.0139082058414465,0.0813630041724618,0.0179792839352099,0.0900898300180748,0.0139888818007837,0.0812814645308925,4313,0.0102017157431022,0.0894968699281243,0.0137809119700007,0.0985831320741507,0.0103459277152363,0.0893110551613642
"UA",2542,0.012588512981904,0.0558615263571991,0.0179040745873683,0.0657154006451967,0.0127617300932294,0.0562740569668976,2545,0.00943025540275049,0.0915520628683694,0.0141804218594665,0.103653181351798,0.00969391649492405,0.0911956939638601
"US",690,0.0173913043478261,0.0405797101449275,0.0308464698865637,0.0586672448135988,0.0175117616309462,0.0431635388739946,690,0.00579710144927536,0.0956521739130435,0.0156740005330726,0.120552753308425,0.00705697856769472,0.0941018766756032
"WN",15237,0.00945067926757236,0.0501411038918422,0.0111574086208611,0.05379860052296,0.00949569624221209,0.0502321323481331,15239,0.00695583699717829,0.0625369118708577,0.00844393144670103,0.0665773603485894,0.00701309895391206,0.0625825433148088
