"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",3084,0.00940337224383917,0.0376134889753567,0.01362677905814,0.0451121841422655
"BWI",2413,0.0244508910070452,0.0953170327393286,0.0316185872700858,0.107970289500588
"CLE",141,0.00709219858156028,0.141843971631206,0.0443315778092427,0.211309816353846
"CLT",1756,0.0130979498861048,0.0489749430523918,0.019845865485228,0.0603901176824204
"CVG",26,0.0384615384615385,0.0384615384615385,0.209544511501033,0.209544511501033
"DCA",730,0.0205479452054795,0.0794520547945206,0.0342645198254015,0.101969006542939
"DEN",375,0.0213333333333333,0.104,0.0428510821991179,0.14008902680224
"DFW",853,0.022274325908558,0.0808909730363423,0.0350667014101475,0.101679261072507
"DTW",1397,0.0121689334287759,0.0622763063707946,0.0197419570536291,0.0765587622793667
"EWR",332,0.0602409638554217,0.11144578313253,0.0924658399377623,0.151020175405154
"FLL",1004,0.0139442231075697,0.106573705179283,0.0237462836946333,0.127697778175058
"IAD",594,0.0336700336700337,0.122895622895623,0.0521850459397346,0.152504984612423
"LAS",240,0.00416666666666667,0.129166666666667,0.0264046723149469,0.179032726465381
"LAX",48,0,0.0416666666666667,0.0917980957908874,0.150828378679271
"MCO",1801,0.0122154358689617,0.0882842865074958,0.0186884222749669,0.102614374462271
"MDW",982,0.0274949083503055,0.0743380855397149,0.0401731849434008,0.092950040074391
"MIA",405,0.0148148148148148,0.0592592592592593,0.0332549077778616,0.0876982249714252
"MSP",831,0.0072202166064982,0.0433212996389892,0.0163229824270913,0.0599341620485007
"ORD",1505,0.0358803986710963,0.138870431893688,0.0468431366945381,0.157683311217351
"PBI",376,0.023936170212766,0.0904255319148936,0.0461487815461569,0.124782732069079
"PHL",109,0.018348623853211,0.073394495412844,0.0701642980716929,0.141931206298116
"RDU",122,0.040983606557377,0.172131147540984,0.0963683825940252,0.2513663446949
"RSW",404,0.0272277227722772,0.0940594059405941,0.0492531612587782,0.127483001920101
"SJU",470,0.0148936170212766,0.0808510638297872,0.0315248206486537,0.109923272754222
"SLC",1,0,0,0.838178046004133,0.838178046004133
"TPA",1042,0.0211132437619962,0.09021113243762,0.0322035390185743,0.10963197071704
