"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",1020,0.00882352941176471,0.0450980392156863,0.0171850835720906,0.0600856926352233,0.00949598246895544,0.0466542750929368
"CLT",29,0,0.0344827586206897,0.143678111132405,0.190996705920578,0.0134357005758157,0.0611764705882353
"DEN",1614,0.0179677819083024,0.104089219330855,0.0259754866959448,0.120314513366775,0.0179966848212171,0.10311377245509
"DFW",1439,0.0465601111883252,0.118137595552467,0.0590514097369814,0.136255666315756,0.0451723682472593,0.116521739130435
"DTW",143,0.027972027972028,0.0839160839160839,0.0734555016982442,0.143660218830074,0.0247479376718607,0.0814070351758794
"EWR",202,0.0396039603960396,0.0841584158415842,0.0784909567444138,0.132553589538905,0.0339105339105339,0.0821705426356589
"IAH",658,0.0288753799392097,0.101823708206687,0.045345334093352,0.127981318427541,0.027823240589198,0.0997198879551821
"LAS",365,0,0.0410958904109589,0.0130643674688631,0.0678970682095982,0.00318037255792821,0.0456057007125891
"LGA",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
"MDW",702,0.0199430199430199,0.066951566951567,0.0338651967871039,0.0885346013585835,0.0198147195059187,0.0675461741424802
"MSP",186,0.021505376344086,0.0806451612903226,0.056952666657449,0.13088767728033,0.0206738131699847,0.0793388429752066
"ORD",3059,0.0601503759398496,0.16868257600523,0.0693552785669608,0.182661471140752,0.0591538510624721,0.166998394863563
"PHX",98,0,0.0612244897959184,0.0470643153730982,0.131671447514383,0.00808314087759815,0.0662337662337662
"SLC",13,0,0,0.273932038624723,0.273932038624723,0.0158730158730159,0.0608695652173913
