"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"AA",8079,0.0246317613566035,0.0819408342616661,0.0283310805042891,0.0882561228356125,0.0245762919722352,0.0818930547019053,8077,0.0232759688002971,0.0922372167884115,0.0268830689308927,0.0988831667103661,0.0232329923210912,0.0921185294479282
"AS",382,0,0.031413612565445,0.0124898706659179,0.0553014343204704,0.00306211723534558,0.036986301369863,382,0,0.0261780104712042,0.0124898706659179,0.0487555976603404,0.00306211723534558,0.0324200913242009
"B6",2392,0.0100334448160535,0.0597826086956522,0.0150845394420721,0.0702600540989243,0.0102950713359274,0.0601307189542484,2390,0.0112970711297071,0.0711297071129707,0.0165851700201323,0.0824018119573749,0.0115203634593542,0.0712183156173344
"DL",3717,0.00511164917944579,0.0406241592682271,0.00809977220379967,0.0476282434687078,0.00537946310848584,0.0411343758282534,3720,0.00510752688172043,0.0379032258064516,0.0080932527561087,0.044697323977719,0.0053752107925801,0.0384533898305085
"EV",567,0.0211640211640212,0.0670194003527337,0.0374623573314108,0.0914150892709735,0.0208657739022112,0.0677367576243981,566,0.0176678445229682,0.0759717314487632,0.0330787488542627,0.101536712507341,0.0177791640673737,0.0758842443729904
"F9",956,0.00523012552301255,0.0910041841004184,0.0127835160303028,0.111429255036948,0.00620636152055857,0.0901185770750988,954,0.00209643605870021,0.0744234800838574,0.00834200473301416,0.0933445217293855,0.00330353672755538,0.0744554455445545
"FL",40,0,0.05,0.108259025427978,0.177587508113236,0.0121527777777778,0.0645833333333333,38,0,0.105263157894737,0.113339577080224,0.250846992288351,0.0123674911660777,0.0872340425531915
"OO",3643,0.0161954433159484,0.0925061762283832,0.0209732146015069,0.102569433108426,0.0162444193426927,0.0922411462557448,3642,0.014552443712246,0.0952773201537617,0.0191223528032482,0.105466233951805,0.0146346712579361,0.0949702541914548
"UA",3978,0.0108094519859226,0.0741578682755153,0.0146510256250664,0.0829123768686106,0.0109543077074904,0.0741695587506197,3980,0.0113065326633166,0.0871859296482412,0.0152184216366315,0.0965585019346639,0.0114420990333399,0.0870168483647175
"US",1024,0.01171875,0.052734375,0.0208484276933084,0.0686315855254681,0.0121906841339156,0.0538888888888889,1024,0.0029296875,0.046875,0.00920354754984817,0.0620563475102265,0.00400291120815138,0.0483333333333333
"VX",977,0.0143295803480041,0.0839303991811668,0.0243980552949991,0.103494352004508,0.0146360007603117,0.0834462729912875,982,0.0183299389002037,0.0855397148676171,0.0292627733106101,0.105192627461666,0.0183503594400303,0.084971098265896
"WN",17505,0.0101113967437875,0.052670665524136,0.0117437344407899,0.056152198241891,0.0101477798887385,0.0527418711918456,17508,0.00879597898103724,0.0631140050262737,0.010328259479083,0.0668915978812966,0.00883798170981391,0.0631519016169438
