"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"ATL",3457,0.0104136534567544,0.0488863176164304,0.0145220916223571,0.0567752442751365,3461,0.00635654435134354,0.0404507367812771,0.00974429081790605,0.0477169680315491
"BOS",678,0.0339233038348083,0.156342182890855,0.0510483935094274,0.186316747024801,670,0.0298507462686567,0.0880597014925373,0.0463300619448227,0.112606640919039
"BWI",963,0.0176531671858775,0.0623052959501558,0.0285746924784019,0.0798705323280181,954,0.0188679245283019,0.0911949685534591,0.0301152562241017,0.11165988289106
"CLE",828,0.0144927536231884,0.0543478260869565,0.0257452969738192,0.0724980782376039,832,0.00961538461538462,0.0396634615384615,0.0194815971698676,0.0557198907866189
"CVG",422,0.0165876777251185,0.0853080568720379,0.0350616933797248,0.116821851469677,425,0.0117647058823529,0.08,0.0285504762207815,0.110688747630953
"DAL",84,0.0238095238095238,0.119047619047619,0.0898640191326543,0.20952864136209,84,0,0.0238095238095238,0.0545011497917969,0.0898640191326543
"DCA",1177,0.0373831775700935,0.08071367884452,0.0502098765430194,0.0981130079219653,1180,0.0305084745762712,0.0703389830508475,0.0423389951073736,0.0867946682191745
"DEN",2355,0.0118895966029724,0.0819532908704883,0.0173313153925277,0.0940013868254607,2375,0.00757894736842105,0.0917894736842105,0.0121507338321591,0.104354723831077
"DFW",1333,0.0397599399849963,0.117779444861215,0.0520000852738502,0.136628294562262,1333,0.0360090022505626,0.108027006751688,0.0477750023490823,0.12625915742531
"DTW",1948,0.0118069815195072,0.0564681724845996,0.0178974163704036,0.0679046206515326,1949,0.0118009235505387,0.0564391995895331,0.0178882692042836,0.067870015232764
"EWR",1053,0.0598290598290598,0.137701804368471,0.0762732854726552,0.160358985919444,1049,0.0600571973307912,0.114394661582459,0.0765611762294444,0.135585592992187
"FLL",390,0.0102564102564103,0.0384615384615385,0.0275673464654448,0.0636201757023837,382,0.0130890052356021,0.0445026178010471,0.031718401956957,0.0712449050705643
"IAH",1037,0.029893924783028,0.112825458052073,0.0425605710603094,0.134037062721889,1041,0.0249759846301633,0.107588856868396,0.0367849384495704,0.128378714956249
"LAS",1119,0.00625558534405719,0.0303842716711349,0.013335626796281,0.0425699834095164,1113,0.0107816711590297,0.0718778077268643,0.0191909315740805,0.0890182062542414
"LAX",412,0.00242718446601942,0.0485436893203883,0.0155086256326232,0.0748303160412353,411,0.0121654501216545,0.0802919708029197,0.0295100860261146,0.111619818440042
"LGA",1325,0.0535849056603774,0.122264150943396,0.0674281942023065,0.14144482875626,1313,0.0571210967250571,0.145468392993145,0.0713964794425871,0.166035236966092
"MCI",671,0.00745156482861401,0.0417287630402385,0.0181688795493625,0.0603085218807003,671,0.00447093889716841,0.0417287630402385,0.0140082099278234,0.0603085218807003
"MCO",1375,0.00945454545454546,0.0625454545454545,0.0164639037930398,0.0769783636862051,1375,0.00872727272727273,0.088,0.0155512918778135,0.104545867418565
"MSP",2507,0.00717989629038692,0.0478659752692461,0.011512775921712,0.0571674185094609,2493,0.00802246289610911,0.0437224227837946,0.0125508269293841,0.052702298191636
"MSY",121,0.00826446280991736,0.0578512396694215,0.0513782395343455,0.118239723182562,121,0,0.0330578512396694,0.0384456677334402,0.0862396652705015
"ORD",5541,0.0611802923659989,0.148348673524635,0.067949276999341,0.158155751361752,5539,0.0561473190106517,0.145874706625745,0.0626682450122203,0.155619319765777
"PHL",1,0,0,0.838178046004133,0.838178046004133,0,0,0,0,0
"PHX",1513,0.0105750165234633,0.038995373430271,0.0174257020405189,0.0502987604454012,1509,0.00662690523525514,0.0510271703114645,0.012492183633203,0.0636523977843093
"RSW",631,0.0110935023771791,0.0586370839936609,0.0235548481534415,0.0804730199455077,639,0.00625978090766823,0.081377151799687,0.0169145709014262,0.105857344979852
"SAN",12,0,0,0.290359456941537,0.290359456941537,12,0,0.166666666666667,0.290359456941537,0.46650635094611
"SEA",381,0.0026246719160105,0.026246719160105,0.0167547499234241,0.0488814974511877,381,0.010498687664042,0.0288713910761155,0.0282094953759835,0.0521774317205782
"SFO",418,0.00239234449760766,0.100478468899522,0.0152885461991276,0.134018594334921,418,0.00717703349282297,0.129186602870813,0.0223828514540629,0.165730456055971
"STL",639,0.0125195618153365,0.0438184663536776,0.0253113258921191,0.0632905936657748,653,0.00459418070444104,0.0551301684532925,0.0143913031876431,0.0760532364936813
"TPA",650,0.00769230769230769,0.0723076923076923,0.0187509296622625,0.0955127297753308,661,0.0075642965204236,0.0726172465960666,0.0184414720759814,0.0956392307611241
"CLT",0,0,0,0,0,1,0,0,0.838178046004133,0.838178046004133
