"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",3910,0.00383631713554987,0.0335038363171355,0.00644565241123101,0.039772574117659
"AUS",7,0,0.142857142857143,0.414400781478848,0.54129052577309
"BNA",704,0.0113636363636364,0.0511363636363636,0.0229939711055317,0.0706121565701506
"BOS",733,0.0286493860845839,0.08731241473397,0.0440173818139455,0.110588182114658
"BWI",1351,0.0229459659511473,0.0814211695040711,0.0327294158414019,0.0976179990058883
"CLE",464,0.0172413793103448,0.0603448275862069,0.0347363684299605,0.0867468640358902
"CLT",962,0.0051975051975052,0.0395010395010395,0.0127042398060876,0.054228214935773
"CMH",652,0.00613496932515337,0.0598159509202454,0.0165800673048528,0.0814018243409104
"CVG",167,0,0.029940119760479,0.0281394033115003,0.0712401481767305
"DAL",2592,0.00887345679012346,0.0621141975308642,0.0134636874079099,0.0723111174364513
"DCA",1441,0.0333102012491325,0.0922970159611381,0.044218206237344,0.108737564520569
"DEN",2284,0.00525394045534151,0.0617338003502627,0.00937953884907165,0.072621098056739
"DFW",2835,0.0246913580246914,0.0825396825396825,0.0312624111269316,0.0934906112415503
"DTW",1465,0.00750853242320819,0.051877133105802,0.0137366399670094,0.0647979460927504
"EWR",2145,0.048951048951049,0.126806526806527,0.0591747543640593,0.141890848425552
"FLL",519,0.00385356454720617,0.0616570327552987,0.0152670636197882,0.086570681905752
"GRR",357,0.0112044817927171,0.030812324929972,0.0300778314730594,0.0556234689847502
"HOU",1334,0.00824587706146927,0.0652173913043478,0.0150792119050038,0.0801417361018734
"IAD",94,0,0.074468085106383,0.0489736413152557,0.150182204362069
"IAH",752,0.00930851063829787,0.0492021276595745,0.0197938872808572,0.0676766769475436
"LAS",1402,0.00427960057061341,0.06490727532097,0.00970180499492812,0.0794015001499952
"LAX",1740,0.00919540229885057,0.0603448275862069,0.015161341214295,0.0728460283221345
"LGA",2443,0.0593532541956611,0.133851821530905,0.06968086553772,0.148242751322821
"MCI",1327,0.00376789751318764,0.0384325546345139,0.00922431986038289,0.0505389807087966
"MCO",1528,0.00916230366492147,0.0660994764397906,0.015638456198079,0.0800284450147902
"MDW",2574,0.0256410256410256,0.0784770784770785,0.0326894718122444,0.0897642380060643
"MIA",634,0.00788643533123028,0.0977917981072555,0.0192200531958396,0.124100766530223
"MKE",639,0.0125195618153365,0.0438184663536776,0.0253113258921191,0.0632905936657748
"MSP",2482,0.00523771152296535,0.0451248992747784,0.00914021020512949,0.0542473026187953
"MSY",602,0.00830564784053156,0.0465116279069767,0.0202324296531252,0.0671284815639598
"OKC",511,0.00978473581213307,0.0410958904109589,0.0237969279929561,0.062864143651497
"OMA",1024,0.0048828125,0.03125,0.011939159564199,0.0442290172857975
"ORD",2242,0.0263157894736842,0.119536128456735,0.0340191084278963,0.133938029613328
"PDX",30,0,0.0333333333333333,0.139528745949416,0.185521909477575
"PHL",668,0.0119760479041916,0.103293413173653,0.02422220422081,0.129370819503893
"PHX",2290,0.00611353711790393,0.0410480349344978,0.0104498920297853,0.0502098989084178
"RDU",537,0.00931098696461825,0.0595903165735568,0.0226564838859953,0.0837144222323189
"RIC",1,1,1,1,1
"RSW",594,0.00673400673400673,0.0538720538720539,0.0181845162318407,0.0757951954085991
"SAN",186,0.0161290322580645,0.0591397849462366,0.0495415776357391,0.105052822618663
"SAT",668,0.00598802395209581,0.0404191616766467,0.0161861011969012,0.0588323977106649
"SEA",490,0.00408163265306122,0.0285714285714286,0.0161614833048002,0.0483185809279853
"SFO",864,0.00347222222222222,0.127314814814815,0.0108977382214949,0.151789536177505
"SLC",526,0.00190114068441065,0.00950570342205323,0.0121778936620506,0.0231253633732807
"TPA",773,0.00258732212160414,0.0504527813712807,0.0102827422194431,0.0688079738787717
"TUL",469,0.00426439232409382,0.0490405117270789,0.0168774857742422,0.0734294756686038
