"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"AA",5267,0.0142396050882856,0.0651224606037593,0.0179133504928217,0.072265614391076,0.014301224214743,0.0652263761037009,5268,0.0106302201974184,0.0721336370539104,0.013874721061062,0.0795991709772567,0.010742626141638,0.0721637866265965
"AS",48481,0.00383655452651554,0.030671809574885,0.00444198002122465,0.0322776289631091,0.00385944534374601,0.0307229536230093,48487,0.00410419287644111,0.0313692329902861,0.0047286314122235,0.0329920144766644,0.00412666641956089,0.0314195661578394
"B6",2190,0.00958904109589041,0.0753424657534247,0.014831930372535,0.087439647011913,0.00988875154511743,0.0753339269813001,2190,0.0127853881278539,0.0639269406392694,0.0186323152560684,0.0752272557541265,0.0129789864029666,0.0642030276046305
"DL",12983,0.00354309481629824,0.0288069013325117,0.00476097452001211,0.0318946573387457,0.00362990304942488,0.0290052918168571,12981,0.00215699869039365,0.0330483013635313,0.00315300650597793,0.0363362477605672,0.00225180374075152,0.0332285034900667
"F9",1036,0.00386100386100386,0.0579150579150579,0.0104661801661029,0.0742994144715746,0.00485961123110151,0.0587912087912088,1038,0.00385356454720617,0.0655105973025048,0.0104461176347254,0.0826884590190099,0.00485088034495149,0.0659963436928702
"HA",730,0.00273972602739726,0.0287671232876712,0.010884313253157,0.0441964426246403,0.00422255340288127,0.0320610687022901,730,0.00273972602739726,0.0315068493150685,0.010884313253157,0.0474498977369193,0.00422255340288127,0.0346055979643766
"OO",10153,0.0107357431301093,0.0538757017630257,0.0129916169259506,0.0585386867321095,0.0107936880389511,0.0539915760603389,10160,0.0131889763779528,0.056003937007874,0.0156599015429905,0.0607466928732834,0.0132288572768485,0.0561080657791699
"UA",10308,0.0114474194800155,0.0758634070624757,0.0137491323808347,0.081247977206538,0.0114993450959242,0.0758587417985334,10306,0.00941199301377838,0.0794682709101494,0.0115231790807331,0.0849638390591232,0.00947867298578199,0.0794441227562247
"US",3413,0.00996191034280691,0.033987694110753,0.0140288613623398,0.0407805497497469,0.0101485006593659,0.0346497549726146,3413,0.00820392616466452,0.0436566070905362,0.011971395116939,0.0512224905362554,0.00842841580184622,0.0441625828769098
"VX",2513,0.00238758456028651,0.0648627138877835,0.00542227145765133,0.0754207921798343,0.00285912989722587,0.06508369015181,2513,0.00159172304019101,0.0330282530839634,0.00432782555896887,0.0409714213918738,0.00208639208716482,0.0339431685480732
"WN",12209,0.005569661724957,0.052502252436727,0.00709777922171776,0.0566905591935935,0.00564953354715814,0.0526049735018345,12209,0.00319436481284298,0.0590547956425588,0.0044038921323916,0.0634701751224137,0.00328877745396526,0.0591275988585406
