"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ABQ",561,0.0071301247771836,0.0588235294117647,0.019244066861633,0.0822297667605117,0.00848789688777114,0.060291734197731
"ALB",1868,0.0187366167023555,0.0765524625267666,0.0261990916194455,0.0898139335487899,0.0187319884726225,0.0765072765072765
"ATL",6139,0.0143345821795081,0.0651571917250366,0.0177167773426944,0.0717508713134783,0.0143864053297287,0.0652461662631154
"AUS",680,0.0117647058823529,0.0691176470588235,0.0237984692501527,0.0913585092119111,0.0124470338983051,0.0695652173913043
"BDL",2413,0.0244508910070452,0.0953170327393286,0.0316185872700858,0.107970289500588,0.0242745759987139,0.09485621709194
"BHM",769,0.0169050715214564,0.0832249674902471,0.0293278701184953,0.105483776316225,0.0170575692963753,0.0826666666666667
"BNA",2072,0.0299227799227799,0.0859073359073359,0.0384159157985483,0.0990574044750687,0.029526825633383,0.0856203007518797
"BOS",4812,0.0241064006650042,0.0953865336658354,0.0289571748785081,0.104201594981633,0.024021934850221,0.095152013147083
"BUF",1992,0.0245983935742972,0.0818273092369478,0.0326148320491677,0.0949928398379956,0.0243808049535604,0.081640625
"CHS",1137,0.0175901495162709,0.079155672823219,0.0274232724475146,0.0967516990915156,0.0176538524995875,0.0789606035205365
"CLE",1263,0.0150435471100554,0.0712589073634204,0.0237481292291343,0.0871931551580045,0.0152443580929607,0.0714177407126611
"CLT",3761,0.0162190906673757,0.0638128157404945,0.0209139795384212,0.0722699041987902,0.0162660966581513,0.0639769452449568
"CMH",1603,0.0237055520898316,0.0792264504054897,0.0326637793941458,0.0938300110170202,0.0234775354546538,0.0790837854128993
"CVG",7,0,0,0.414400781478848,0.414400781478848,0.0170316301703163,0.0666666666666667
"DAL",775,0.0206451612903226,0.0864516129032258,0.0338724976380286,0.108935084801774,0.0204657727593507,0.0856799037304452
"DAY",902,0.0210643015521064,0.0975609756097561,0.0331769426095081,0.119212606289994,0.0208759721653704,0.0962421711899791
"DEN",1931,0.0150181253236665,0.0688762299326774,0.0217291830754164,0.0813501917463198,0.0151530256205762,0.0690488173125314
"DFW",1832,0.0262008733624454,0.10207423580786,0.0348301956451597,0.11712517514606,0.0259018456375839,0.101271186440678
"DTW",2624,0.0102896341463415,0.0647865853658537,0.0151106314418033,0.0750977452154763,0.0105216360403082,0.065
"EWR",146,0.0753424657534247,0.123287671232877,0.132610271388269,0.18884442665243,0.0560578661844485,0.10990099009901
"FLL",3898,0.0151359671626475,0.0890200102616727,0.0196047977178817,0.0985784339707956,0.0152018524111547,0.0888214466363176
"GRR",710,0.0197183098591549,0.0788732394366197,0.033487193665951,0.101680387436365,0.0196128374936322,0.0785900783289817
"GSP",369,0.013550135501355,0.0623306233062331,0.0328193439366041,0.0929197523107394,0.0144079243583971,0.064
"HOU",1105,0.0217194570135747,0.0886877828054299,0.0325318177061174,0.107373298434957,0.0215217759701745,0.0880275624461671
"IAH",883,0.0237825594563986,0.105322763306908,0.0366025816019155,0.127869363316442,0.0233771655186809,0.103514376996805
"IND",1123,0.0204808548530721,0.103294746215494,0.0309569335012144,0.122942997385877,0.0203638791520614,0.1019508057676
"JAX",1195,0.0133891213389121,0.0736401673640167,0.0220361533182211,0.0902816268307635,0.0136986301369863,0.0737010391686651
"JFK",364,0.0714285714285714,0.178571428571429,0.103729419833172,0.22229789311309,0.0623861566484517,0.164761904761905
"LAS",1645,0.00911854103343465,0.0723404255319149,0.0152841691250038,0.0862204171025703,0.0095337751424253,0.0724279835390946
"LAX",909,0.0077007700770077,0.0792079207920792,0.0163968827189175,0.0991157591974119,0.0085348506401138,0.0789637305699482
"LGA",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
"LIT",351,0.0284900284900285,0.102564102564103,0.0529861977577902,0.139860010563081,0.0267480056311591,0.0987714987714988
"MCI",865,0.0196531791907514,0.0786127167630058,0.0317859232308064,0.0990162293284024,0.0195703041905977,0.0783930510314875
"MCO",3292,0.0167071688942892,0.0859659781287971,0.0218351137619962,0.0962594454368255,0.0167498218104063,0.0857825567502987
"MDW",2185,0.0503432494279176,0.105263157894737,0.060583564494054,0.119142797328239,0.0492876736571985,0.104506916555109
"MEM",420,0.00952380952380952,0.0523809523809524,0.0256230976235419,0.0790486297844758,0.0109046849757674,0.0550420168067227
"MIA",1070,0.0102803738317757,0.0514018691588785,0.0187777719429328,0.0667537402079858,0.0108278030038421,0.0525754884547069
"MKE",954,0.0188679245283019,0.0911949685534591,0.0301152562241017,0.11165988289106,0.0188495919160513,0.0902970297029703
"MSP",1031,0.00872938894277401,0.0455868089233754,0.0170028079904885,0.0605454888549954,0.00940155487253661,0.0471021159153634
"MSY",893,0.0111982082866741,0.0604703247480403,0.021049838011863,0.0785863046252883,0.0117744267713282,0.0613277133825079
"OAK",295,0.00677966101694915,0.0508474576271186,0.0266660670872551,0.0836399894288153,0.00918422474338196,0.0547008547008547
"OKC",365,0.0164383561643836,0.104109589041096,0.036843353173782,0.140769272247348,0.0168105406633348,0.100237529691211
"ORD",2049,0.038555392874573,0.13909224011713,0.0480474118703073,0.155102167123688,0.0378495433574993,0.137387173396675
"ORF",1113,0.0179694519317161,0.0943396226415094,0.0280107354487277,0.113404062960681,0.0180104359535432,0.0934131736526946
"PBI",1015,0.00492610837438424,0.0748768472906404,0.0120444517821048,0.0932031717420629,0.00587048248027885,0.0748832866479925
"PDX",87,0.0114942528735632,0.0919540229885057,0.0704013462528633,0.175460899969079,0.0147965474722565,0.0853146853146853
"PHL",283,0.0106007067137809,0.0812720848056537,0.0328676268437195,0.120399087511498,0.0122836404243439,0.08023598820059
"PHX",1694,0.0100354191263282,0.0590318772136954,0.0162949859767757,0.0716036104106442,0.0104001808727108,0.0595428571428571
"PIT",1058,0.0132325141776938,0.0652173913043478,0.0225419092642699,0.082183828148478,0.0135898340981292,0.0657091561938959
"PVD",2799,0.0203644158628081,0.0857449088960343,0.0264715491056857,0.0969458837407894,0.0203186973766613,0.0855341506129597
"RDU",2137,0.0173139915769771,0.0734674777725784,0.023996130604758,0.0855976362726094,0.0173582858692704,0.0735066119471044
"ROC",715,0.0181818181818182,0.0811188811188811,0.031522588941064,0.104077133871353,0.0182232346241458,0.080674448767834
"RSW",1281,0.0109289617486339,0.0889929742388759,0.0186381622905309,0.106261014656334,0.011355257336676,0.0884068810770381
"SAN",764,0.00916230366492147,0.0484293193717278,0.0194853387307553,0.0666259577535039,0.0100095328884652,0.0502439024390244
"SAT",851,0.00587544065804935,0.0716803760282021,0.014350639745298,0.0915537635329519,0.00690995465342259,0.0718853362734289
"SDF",1239,0.0161420500403551,0.0742534301856336,0.0251789579211986,0.0906219713982271,0.0162836706741744,0.0742857142857143
"SEA",568,0.00352112676056338,0.0757042253521127,0.0139615200158598,0.101185061965211,0.00528606965174129,0.0756410256410256
"SFO",323,0.0185758513931889,0.043343653250774,0.0415511583328065,0.0727884611840013,0.0185836263184329,0.0480211081794195
"SJU",656,0,0.0777439024390244,0.00730930057210094,0.101459654543576,0.00191466083150985,0.0775280898876405
"SLC",1067,0.00374882849109653,0.0459231490159325,0.010163620523396,0.0606336517728696,0.00472771843810191,0.047373107747106
"STL",1351,0.0229459659511473,0.0814211695040711,0.0327294158414019,0.0976179990058883,0.0227177114009255,0.0811656005685857
"TPA",2345,0.0149253731343284,0.0818763326226013,0.0208894562968132,0.0939470705970176,0.0150400793322866,0.0817159516867972
