"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"DEN",2219,0.0139702568724651,0.0793150067598017,0.0199745971812303,0.091584681994223,0.0141225699590271,0.0792087912087912
"GEG",659,0.00758725341426404,0.0515933232169954,0.0184969750709674,0.0718999416689229,0.00871697085262871,0.0534265734265734
"IAH",315,0.0253968253968254,0.0666666666666667,0.0508609249213817,0.101063993746774,0.0240902101486417,0.0679245283018868
"LAS",718,0.00696378830083565,0.052924791086351,0.0169886271691388,0.0724289853572316,0.00806858295511851,0.0545219638242894
"LAX",967,0.0124095139607032,0.0651499482936918,0.0220691773599301,0.0829819463443077,0.0128574170024947,0.0656891495601173
"MDW",64,0.015625,0.09375,0.0939239071643072,0.195789548724126,0.0172413793103448,0.085
"MSP",640,0,0.0265625,0.00749073251854544,0.0428388727373798,0.00195749440715884,0.0304597701149425
"OAK",719,0.00139082058414465,0.0570236439499305,0.00893071536859483,0.077066250853314,0.00302190883908335,0.0583225806451613
"ORD",385,0.0337662337662338,0.101298701298701,0.058085230659698,0.13653620160179,0.0312907431551499,0.0979591836734694
"PHX",1183,0.00422654268808115,0.0321217244294167,0.0103419351085591,0.0441736788807071,0.00508663169607376,0.0340597255851493
"SAN",364,0.010989010989011,0.0467032967032967,0.0295078207174091,0.0747004447208775,0.0122950819672131,0.0504761904761905
"SEA",234,0,0.0299145299145299,0.020237470189119,0.0625439553091568,0.00452781371280724,0.0386206896551724
"SFO",1688,0.0290284360189573,0.1510663507109,0.0384550555954653,0.169342319308109,0.0285843920145191,0.148623853211009
"SLC",1540,0.00194805194805195,0.0175324675324675,0.00613010941086729,0.0256921657570836,0.00272412085190688,0.0195488721804511
