"DEST","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",8,0,0,0.381832408122634,0.381832408122634
"DEN",1312,0.0175304878048781,0.0678353658536585,0.0265232216987503,0.0831362687803398
"DFW",1562,0.0275288092189501,0.087708066581306,0.0371789516734392,0.103134648903291
"IAH",626,0.0335463258785942,0.0766773162939297,0.0514523004357026,0.100903714057105
"LAS",1647,0.00242865816636308,0.0510018214936248,0.00659604454438695,0.0630270851271379
"MDW",356,0.0168539325842697,0.050561797752809,0.0377601310840022,0.0797007496488987
"OAK",2326,0.00386930352536543,0.0541702493551161,0.0075611902022942,0.0643764431626622
"PDX",904,0.0154867256637168,0.040929203539823,0.0263537468584883,0.0564083919478568
"PHX",3475,0.00489208633093525,0.0394244604316547,0.00796032189388296,0.0465949410509245
"SEA",971,0.0082389289392379,0.0329557157569516,0.0167097826779053,0.0466223218071419
"SFO",2142,0.0434173669467787,0.149859943977591,0.0531487557064302,0.165950189753799
"SJC",1440,0.0111111111111111,0.0520833333333333,0.0183048680228103,0.0651493087349509
"SLC",1040,0.00288461538461538,0.0221153846153846,0.00906265705377004,0.0334095236601455
"SMF",2237,0.00536432722396066,0.0518551631649531,0.0095760389239685,0.062090962138078
