"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"ATL",673,0.00594353640416048,0.0222882615156018,0.0160667980092678,0.0371373982168063,673,0.00445765230312036,0.0386329866270431,0.0139668992839096,0.0566644659122071
"DEN",2112,0.0118371212121212,0.0700757575757576,0.017639787083837,0.0820466622687478,2084,0.0105566218809981,0.0897312859884837,0.0161597155722049,0.103075448415751
"DFW",2428,0.028006589785832,0.0823723228995058,0.0355635803133297,0.094251340784914,2428,0.0238879736408567,0.102553542009885,0.0309620225323298,0.11554536659897
"HOU",5,0,0,0.499382028649922,0.499382028649922,5,0,0,0.499382028649922,0.499382028649922
"IAH",1415,0.015547703180212,0.0671378091872792,0.023759512066023,0.0817565546348168,1424,0.0168539325842697,0.0730337078651685,0.0252834546618218,0.088103840572025
"LAS",1347,0.00148478099480327,0.0348923533778768,0.00591715327225768,0.0464424642456611,1351,0.00222057735011103,0.0540340488527017,0.0069844111850856,0.06777441695348
"LAX",2954,0.00541638456330399,0.0551794177386594,0.00894503877361832,0.0642203060443987,2954,0.00507786052809749,0.0792146242383209,0.00852686987752404,0.089747616582447
"MDW",524,0.0229007633587786,0.0458015267175573,0.040498934941093,0.0680753434984957,523,0.011472275334608,0.0592734225621415,0.0258325498665958,0.0837259849795915
"MSP",210,0.00476190476190476,0.0333333333333333,0.0300922188319248,0.069497554162186,210,0.00476190476190476,0.0238095238095238,0.0300922188319248,0.0570291580577921
"ORD",658,0.0151975683890578,0.0835866261398176,0.0284971641641354,0.107907821239493,658,0.0121580547112462,0.0957446808510638,0.0245870166243434,0.121317908889164
"PDX",341,0.0175953079178886,0.0762463343108504,0.0393938633260929,0.110563663065261,341,0.0175953079178886,0.0557184750733138,0.0393938633260929,0.0866140085458349
"PHX",957,0.0208986415882968,0.0480668756530825,0.0325419698228733,0.0640020023315815,957,0.0188087774294671,0.0512016718913271,0.0300215504761264,0.0675324630225333
"SAN",1001,0.00699300699300699,0.0569430569430569,0.0148985810054729,0.0735368544202515,997,0.00300902708124373,0.0561685055165497,0.00945150130052331,0.0727109774174805
"SEA",395,0.00253164556962025,0.030379746835443,0.016168055401167,0.053510917938745,394,0.0050761421319797,0.0228426395939086,0.0200498712018066,0.0440727180841147
"SFO",704,0.0227272727272727,0.105113636363636,0.0372552587533531,0.130611903564614,723,0.0221300138312586,0.13969571230982,0.0362855271542442,0.16754472568604
"SLC",1034,0.00193423597678917,0.0145067698259188,0.00769969694757694,0.02425665289324,1034,0.000967117988394584,0.0135396518375242,0.00622263204789258,0.023061756761894
