"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"MKE",1333,0.0360090022505626,0.108027006751688,0.0477750023490823,0.12625915742531,1333,0.0397599399849963,0.117779444861215,0.0520000852738502,0.136628294562262
"MSN",1405,0.0555160142348754,0.111743772241993,0.0691080813054951,0.129704418032852,1406,0.0675675675675676,0.137980085348506,0.0822752470294101,0.157433416300437
"MSP",2734,0.0182882223847842,0.0961960497439649,0.0242091291432826,0.108086921825401,2710,0.0247232472324723,0.102214022140221,0.0314667290916296,0.114459442764282
"MSY",2705,0.0262476894639556,0.100184842883549,0.0331695083362043,0.112342612440145,2706,0.0288248337028825,0.090539541759054,0.0360230731928085,0.102201406190622
"OAK",182,0.021978021978022,0.0824175824175824,0.0581683654484677,0.133657742387241,182,0.0274725274725275,0.17032967032967,0.0655428841681039,0.233441955379387
"OGG",545,0.0165137614678899,0.172477064220183,0.0319971949211786,0.207286611965264,545,0.0220183486238532,0.0954128440366973,0.0389567994971391,0.123780387204352
"OKC",2938,0.0313138189244384,0.111300204220558,0.0384359033677552,0.123449424286411,2940,0.0343537414965986,0.102040816326531,0.041759357536113,0.113765418908383
"OMA",1722,0.0249709639953542,0.101626016260163,0.0337429649837021,0.117153560434481,1723,0.0319210679048172,0.0835751596053395,0.0416030076724387,0.0979282236327144
"ONT",1561,0.0217809096732864,0.104420243433696,0.0305822222669369,0.120957484756608,1562,0.0275288092189501,0.087708066581306,0.0371789516734392,0.103134648903291
"ORD",8231,0.0267282225731989,0.12003401773782,0.0305276160249283,0.127386139985461,8014,0.0298228100823559,0.128774644372348,0.0338710617981301,0.136445727969349
"ORF",673,0.0178306092124814,0.0965824665676077,0.0316182202025386,0.1219195474326,673,0.0237741456166419,0.0950965824665676,0.0389537940708605,0.120289169432507
"PBI",918,0.0239651416122004,0.0882352941176471,0.0365179998763642,0.108873527439665,918,0.0228758169934641,0.0610021786492375,0.0352182991119682,0.0788987871476691
"PDX",1826,0.015881708652793,0.0744797371303395,0.0229731194290546,0.0877548926138698,1827,0.0153256704980843,0.0574712643678161,0.0223180442223131,0.0694017336092355
"PHL",4156,0.0279114533205005,0.0996150144369586,0.0335132734256534,0.109302605094191,4154,0.0264805007221955,0.0970149253731343,0.0319574315664719,0.10659904418396
"PHX",4645,0.0163616792249731,0.0684607104413348,0.0205452177689484,0.0762580840610484,4643,0.018307129011415,0.0762438078828344,0.0226983662855336,0.0844118096732919
"PIT",1522,0.0164257555847569,0.0932982917214192,0.0244429602706953,0.109331306586322,1522,0.0236530880420499,0.088042049934297,0.0328796565380734,0.103709191817194
"PNS",1678,0.0363528009535161,0.106078665077473,0.0467148499213778,0.122090628102689,1680,0.0458333333333333,0.118452380952381,0.0572175869938127,0.135159702435458
"PSP",801,0.0199750312109863,0.0823970037453183,0.0327824578281636,0.104075132538729,802,0.0249376558603491,0.0773067331670823,0.038774093702888,0.0984511503272694
"RDU",1747,0.021751574127075,0.0910131654264453,0.0299850355528534,0.105758050004312,1748,0.0308924485125858,0.085812356979405,0.0403684328248494,0.100207629885007
"RIC",890,0.0224719101123595,0.0966292134831461,0.0349716872937468,0.11836057563438,890,0.0314606741573034,0.108988764044944,0.0456030014146727,0.131728856307934
"RNO",790,0.0151898734177215,0.0962025316455696,0.0269736115323753,0.119362084061114,790,0.0177215189873418,0.0746835443037975,0.0301246665669773,0.0957285615527341
"RSW",1218,0.0147783251231527,0.0853858784893268,0.0236258398004156,0.102846096982587,1219,0.0237899917965546,0.0935192780968007,0.0343364627559241,0.11160561091067
"SAN",3474,0.0143926309729419,0.0846286701208981,0.0190667006918825,0.0945694425130618,3476,0.0186996547756041,0.0756616800920598,0.0239115942724765,0.0851418033060959
"SAT",5242,0.0247996947729874,0.0995803128576879,0.029486717332356,0.108165357647197,5242,0.0278519648988936,0.0835558946966807,0.0327840985967272,0.0915277328007402
"SAV",1092,0.0347985347985348,0.108058608058608,0.0478249471456002,0.128352873379544,1092,0.0503663003663004,0.127289377289377,0.0654213321353453,0.148876352429631
"SDF",732,0.0191256830601093,0.0983606557377049,0.0324898990227574,0.122713092115844,733,0.0272851296043656,0.115961800818554,0.042387731815389,0.141817002509653
"SEA",3879,0.0103119360659964,0.0559422531580304,0.0141362844873799,0.0638039004822397,3877,0.0139282950735104,0.0577766314160433,0.018257732136601,0.0657505895207623
"SFO",5418,0.0182724252491694,0.118678479143595,0.0223001962396558,0.127753018794162,5415,0.0204986149584488,0.0976915974145891,0.0247347219292637,0.106065819995381
"SJC",1632,0.0208333333333333,0.0882352941176471,0.0292587018547797,0.103338985917536,1631,0.0220723482526058,0.0735744941753525,0.0306940152567943,0.0876150249184737
"SJU",610,0.00491803278688525,0.101639344262295,0.0153972145117014,0.128897690544439,610,0.00655737704918033,0.0344262295081967,0.0177117008790543,0.0527855048720039
"SLC",3173,0.0144973211471793,0.077529152221872,0.0194369948592513,0.0875800282326062,3179,0.019817552689525,0.0698332809059453,0.0254348184174476,0.0794410263584206
"SMF",1325,0.0181132075471698,0.0875471698113208,0.0271616186752004,0.104393269142095,1325,0.020377358490566,0.08,0.0298360964965461,0.0962544742621382
"SNA",3298,0.0191024863553669,0.0645845967252881,0.0245199941912165,0.0736992604000404,3298,0.0233474833232262,0.0682231655548817,0.0292436257955824,0.0775526442851586
"STL",2835,0.0246913580246914,0.0825396825396825,0.0312624111269316,0.0934906112415503,2833,0.0261207200847158,0.0797740910695376,0.0328517696581172,0.0905746970943601
"TPA",2652,0.0180995475113122,0.0889894419306184,0.0240995437472738,0.100692637893792,2652,0.024132730015083,0.083710407239819,0.0308904101607954,0.0951216921934879
