"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ORD",8014,0.0298228100823559,0.128774644372348,0.0338710617981301,0.136445727969349
"ORF",673,0.0237741456166419,0.0950965824665676,0.0389537940708605,0.120289169432507
"PBI",918,0.0228758169934641,0.0610021786492375,0.0352182991119682,0.0788987871476691
"PDX",1827,0.0153256704980843,0.0574712643678161,0.0223180442223131,0.0694017336092355
"PHL",4154,0.0264805007221955,0.0970149253731343,0.0319574315664719,0.10659904418396
"PHX",4643,0.018307129011415,0.0762438078828344,0.0226983662855336,0.0844118096732919
"PIT",1522,0.0236530880420499,0.088042049934297,0.0328796565380734,0.103709191817194
"PNS",1680,0.0458333333333333,0.118452380952381,0.0572175869938127,0.135159702435458
"PSP",802,0.0249376558603491,0.0773067331670823,0.038774093702888,0.0984511503272694
"RDU",1748,0.0308924485125858,0.085812356979405,0.0403684328248494,0.100207629885007
"RIC",890,0.0314606741573034,0.108988764044944,0.0456030014146727,0.131728856307934
"RNO",790,0.0177215189873418,0.0746835443037975,0.0301246665669773,0.0957285615527341
"RSW",1219,0.0237899917965546,0.0935192780968007,0.0343364627559241,0.11160561091067
"SAN",3476,0.0186996547756041,0.0756616800920598,0.0239115942724765,0.0851418033060959
"SAT",5242,0.0278519648988936,0.0835558946966807,0.0327840985967272,0.0915277328007402
"SAV",1092,0.0503663003663004,0.127289377289377,0.0654213321353453,0.148876352429631
"SDF",733,0.0272851296043656,0.115961800818554,0.042387731815389,0.141817002509653
"SEA",3877,0.0139282950735104,0.0577766314160433,0.018257732136601,0.0657505895207623
"SFO",5415,0.0204986149584488,0.0976915974145891,0.0247347219292637,0.106065819995381
"SJC",1631,0.0220723482526058,0.0735744941753525,0.0306940152567943,0.0876150249184737
"SJU",610,0.00655737704918033,0.0344262295081967,0.0177117008790543,0.0527855048720039
"SLC",3179,0.019817552689525,0.0698332809059453,0.0254348184174476,0.0794410263584206
"SMF",1325,0.020377358490566,0.08,0.0298360964965461,0.0962544742621382
"SNA",3298,0.0233474833232262,0.0682231655548817,0.0292436257955824,0.0775526442851586
"STL",2833,0.0261207200847158,0.0797740910695376,0.0328517696581172,0.0905746970943601
"TPA",2652,0.024132730015083,0.083710407239819,0.0308904101607954,0.0951216921934879
"TUL",2862,0.0290006988120196,0.0904961565338924,0.0359956724004058,0.101815991505992
"TUS",2428,0.028006589785832,0.0823723228995058,0.0355635803133297,0.094251340784914
"TYS",1764,0.0493197278911565,0.162698412698413,0.0607392136577939,0.181050476258275
"XNA",2482,0.0366639806607575,0.125302175664786,0.0450213591348468,0.139212074028744
