"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"ATL",2475,0.00525252525252525,0.0456565656565657,0.00916599289344723,0.054838333813139,0.00564661595169006,0.0463058079810352,2475,0.00646464646464646,0.0408080808080808,0.0106714076113945,0.0495649992855221,0.00682299427495883,0.0415645989727381
"BNA",656,0.0106707317073171,0.0335365853658537,0.0226650764957817,0.050936613080429,0.0114879649890591,0.0367977528089888,656,0.00762195121951219,0.0396341463414634,0.0185808588212265,0.0581152794486987,0.0087527352297593,0.0424157303370786
"DFW",1680,0.0458333333333333,0.118452380952381,0.0572175869938127,0.135159702435458,0.0446672743846855,0.11705069124424,1678,0.0363528009535161,0.106078665077473,0.0467148499213778,0.122090628102689,0.0355920602327173,0.105074971164937
"HOU",365,0.010958904109589,0.0493150684931507,0.0294281494506592,0.07777372120969,0.012267151294866,0.0527315914489311,365,0.010958904109589,0.0410958904109589,0.0294281494506592,0.0678970682095982,0.012267151294866,0.0456057007125891
"IAH",1532,0.0241514360313316,0.0783289817232376,0.033418237042797,0.0932260889744502,0.0238924838227974,0.0782115869017632,1532,0.022845953002611,0.0809399477806789,0.0319128300773093,0.096034795312207,0.0226480836236934,0.0807304785894206
"MDW",17,0.0588235294117647,0.176470588235294,0.295577852521385,0.423980966275911,0.0260303687635575,0.0986301369863014,17,0,0,0.223350992216105,0.223350992216105,0.0151843817787419,0.0575342465753425
"MIA",852,0.028169014084507,0.0751173708920188,0.0421051028143424,0.0953377657149646,0.0273943054357205,0.0751101321585903,854,0.0187353629976581,0.053864168618267,0.0307643393326076,0.0716354739581839,0.0187257856220405,0.0551648351648352
"ORD",228,0.0219298245614035,0.114035087719298,0.0526338901006353,0.163464861958987,0.0211081794195251,0.106338028169014,228,0.0307017543859649,0.0745614035087719,0.0641485757451735,0.117901701389303,0.0277044854881267,0.0746478873239437
