"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"ATL",3572,0.00587905935050392,0.0358342665173572,0.00910536007155572,0.0426133048271847,3573,0.00363839910439407,0.0358242373355723,0.00635440548955466,0.0426014246867638
"BNA",365,0.00821917808219178,0.0164383561643836,0.0255873539040982,0.036843353173782,365,0.010958904109589,0.0657534246575342,0.0294281494506592,0.0971062233989397
"BOS",1261,0.0182394924662966,0.077716098334655,0.0275894803743052,0.0942238842346942,1261,0.0174464710547185,0.0570975416336241,0.0266439279268285,0.0716947420686363
"BWI",1049,0.0181124880838894,0.0495710200190658,0.0285596398293896,0.0648766709789795,1058,0.0132325141776938,0.0652173913043478,0.0225419092642699,0.082183828148478
"CLE",65,0.0153846153846154,0.0615384615384615,0.0925791045715895,0.154799086748304,63,0.0158730158730159,0.111111111111111,0.0953083426286757,0.217649083763023
"CLT",2776,0.00864553314121038,0.0338616714697406,0.0130036828520519,0.0414584887152942,2829,0.00671615411806292,0.0445387062566278,0.0106357639380367,0.0529863520172159
"CVG",7,0.142857142857143,0.285714285714286,0.54129052577309,0.653717830988169,9,0.111111111111111,0.222222222222222,0.464478315480846,0.563707782873183
"DCA",1,0,0,0.838178046004133,0.838178046004133,1,0,1,0.838178046004133,1
"DEN",1163,0.00945829750644884,0.0464316423043852,0.0172843405321742,0.0604996731285358,1153,0.000867302688638335,0.0633130962705984,0.00558306624337323,0.0792996724579171
"DFW",1522,0.0236530880420499,0.088042049934297,0.0328796565380734,0.103709191817194,1522,0.0164257555847569,0.0932982917214192,0.0244429602706953,0.109331306586322
"DTW",487,0.00616016427104723,0.0349075975359343,0.0192450247218844,0.0561048054075211,747,0.00267737617135207,0.0548862115127175,0.0106382600723635,0.0742128945913957
"EWR",312,0.0608974358974359,0.0961538461538462,0.0944790446604611,0.135207518124588,402,0.0522388059701493,0.104477611940299,0.0795961015927368,0.139229101335613
"FLL",667,0.00149925037481259,0.0344827586206897,0.00962198069566057,0.0518806894187778,668,0.00449101796407186,0.0658682634730539,0.0140706361327648,0.0879347680675255
"HOU",358,0.00558659217877095,0.0558659217877095,0.0220382297366252,0.085887599144106,361,0.00277008310249307,0.0581717451523546,0.0176707841318983,0.0884508028883275
"IAD",533,0.0412757973733583,0.121951219512195,0.0625260848572664,0.153287578385142,524,0.0229007633587786,0.120229007633588,0.040498934941093,0.151703443200865
"IAH",1161,0.0129198966408269,0.0671834625322997,0.0216187336115121,0.083487916176242,898,0.010022271714922,0.0779510022271715,0.0195040785657418,0.0978704668635208
"JFK",262,0.00763358778625954,0.103053435114504,0.0299616950722892,0.147241678989027,261,0.00383141762452107,0.0689655172413793,0.0243186327612862,0.107925025040284
"LAS",664,0.00150602409638554,0.0271084337349398,0.00966514100395463,0.0431277816110526,664,0.00150602409638554,0.0406626506024096,0.00966514100395463,0.0591825576955288
"LAX",317,0.00315457413249211,0.0252365930599369,0.0200868418244039,0.0505459893185335,316,0.00632911392405063,0.0537974683544304,0.0249216293214699,0.085796962780753
"LGA",553,0.0922242314647378,0.197106690777577,0.120018286986134,0.233133227162807,264,0.0757575757575758,0.204545454545455,0.115625199935672,0.258624719353187
"MCO",1640,0.0109756097560976,0.0689024390243902,0.0175728101471416,0.0825327662614192,1634,0.0104039167686659,0.0905752753977968,0.0168907749149145,0.105828090246631
"MDW",1950,0.0256410256410256,0.058974358974359,0.0338940678982214,0.0706118936575584,1931,0.0290005178663905,0.0963231486276541,0.0377268904820275,0.110623477276102
"MEM",1,0,0,0.838178046004133,0.838178046004133,0,0,0,0,0
"MIA",257,0.0233463035019455,0.0739299610894942,0.0519903618943627,0.114132978881382,256,0.015625,0.0390625,0.0417004725602333,0.0721785884163852
"MSP",527,0.00569259962049336,0.0398481973434535,0.0177985516028916,0.0609823625257266,557,0.0125673249551167,0.0628366247755835,0.0266518307764495,0.0869117687181907
"ORD",1824,0.0389254385964912,0.123355263157895,0.0490937265101528,0.139606176154406,2017,0.0302429350520575,0.107585523054041,0.038904069002102,0.122190853022348
"PBI",5,0,0,0.499382028649922,0.499382028649922,5,0,0,0.499382028649922,0.499382028649922
"PHL",1063,0.0188146754468485,0.070555032925682,0.0293192298095939,0.0880082732810195,1012,0.0138339920948617,0.0721343873517787,0.0235598010839817,0.0902253573783322
"PHX",1083,0.00277008310249307,0.0350877192982456,0.00870454332896812,0.048219130561134,1084,0.0018450184501845,0.0433579335793358,0.00734617673543541,0.0576113151204144
"RSW",472,0.0127118644067797,0.0550847457627119,0.0285905803136841,0.0803929058124285,478,0.00418410041841004,0.0606694560669456,0.0165630039654147,0.0866628326397812
"SFO",296,0.00675675675675676,0.0405405405405405,0.0265774794895568,0.0710220600156805,297,0.00336700336700337,0.0505050505050505,0.0214179249852024,0.0830895700218962
"SLC",1,0,0,0.838178046004133,0.838178046004133,1,0,0,0.838178046004133,0.838178046004133
"TPA",924,0.00649350649350649,0.0508658008658009,0.0146901061204208,0.0674842410205568,925,0.00864864864864865,0.0810810810810811,0.0175354398642757,0.100976197756912
