"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"ATL",708,0.00423728813559322,0.0367231638418079,0.0132814684904892,0.053894417618035,0.00561797752808989,0.0395287958115183,708,0.00564971751412429,0.0522598870056497,0.015278502874999,0.0718302069560728,0.00689479060265577,0.0539267015706806
"AUS",947,0.00633579725448786,0.071805702217529,0.0143354476459896,0.0905421584468006,0.00723928781060458,0.0719840478564307,944,0.00635593220338983,0.0434322033898305,0.0143807332245799,0.0588755157463983,0.00726059654631083,0.0452
"DAL",1612,0.0167493796526055,0.0558312655086849,0.0245502799515844,0.0684587034314978,0.01683262209578,0.0564748201438849,1623,0.00924214417744917,0.0690080098582871,0.0154904837856457,0.0827243111288422,0.00965728418325286,0.0692078618225134
"DEN",1065,0.015962441314554,0.0769953051643193,0.0258559187402468,0.0950377831251731,0.0161375197333801,0.0768956289027654,1064,0.0169172932330827,0.0855263157894737,0.0270225919971681,0.104333728570177,0.0170294943820225,0.085
"DFW",1940,0.0231958762886598,0.0824742268041237,0.0311443139030616,0.0958704296367839,0.0230250099245732,0.0822645290581162,1938,0.0201238390092879,0.0913312693498452,0.0276366338495875,0.10530132768135,0.0200675541426585,0.0908726178535607
"HOU",1007,0.00794438927507448,0.0685203574975174,0.0161159237177834,0.0863004760147432,0.00868600997967104,0.0688617121354657,994,0.0100603621730382,0.0653923541247485,0.0189242732859692,0.0829775969819651,0.010662177328844,0.0659047619047619
"IAH",1984,0.0151209677419355,0.0751008064516129,0.0217415910932271,0.0878393467820167,0.0152486402486402,0.0750980392156863,1985,0.0120906801007557,0.0664987405541562,0.0181654931718839,0.0786114662445435,0.0123289001067857,0.0667319941205291
"LAS",821,0.0048721071863581,0.0560292326431181,0.0131892515229612,0.0744815403158879,0.00602544074983263,0.0572405929304447,825,0.00121212121212121,0.0642424242424242,0.0077899010347446,0.0836332037951555,0.00266607420573206,0.0649262202043133
"LAX",1277,0.0101801096319499,0.0485512920908379,0.0177209071471765,0.0621352000908285,0.0106493122319184,0.049662415603901,1275,0.0101960784313725,0.0807843137254902,0.0177485619388836,0.0974469598383287,0.0106650866538291,0.0805409466566491
"ORD",588,0.0340136054421769,0.142857142857143,0.0527109380472373,0.174235162678181,0.0322677925211098,0.13695652173913,587,0.0272572402044293,0.155025553662692,0.0445940181512631,0.187317861393237,0.0262760495318635,0.14805598755832
"PHX",2285,0.00962800875273523,0.0573304157549234,0.0147428825570569,0.0678833596658264,0.00991441403270909,0.0577530969671081,2278,0.00614574187884109,0.0632133450395083,0.0105047787437359,0.0742244759625938,0.00654428012918579,0.0634961439588689
"SAT",873,0.00343642611683849,0.0469644902634593,0.0107860539799804,0.0636138197785183,0.00464037122969838,0.0486544671689989,884,0.00226244343891403,0.0554298642533937,0.00899885227792378,0.0730480212215624,0.00354462051709758,0.0565957446808511
