"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"ATL",2755,0.0108892921960073,0.0540834845735027,0.0156752108211484,0.0633905094482607,0.0110946222881775,0.0545001778726432,2754,0.00944081336238199,0.0446623093681917,0.0139699591593934,0.0532444094194434,0.00968471652764032,0.0452669039145908
"BWI",1112,0.0179856115107914,0.0683453237410072,0.0280357597581507,0.0851568711419154,0.0180256064690027,0.0686643835616438,1113,0.0179694519317161,0.0943396226415094,0.0280107354487277,0.113404062960681,0.0180104359535432,0.0934131736526946
"CLT",682,0.0102639296187683,0.0190615835777126,0.0218083257346618,0.0330332542292354,0.0110935023771791,0.0233062330623306,681,0.00587371512481645,0.0308370044052863,0.0158795283379086,0.0473419857697427,0.00714096799788416,0.0341926729986431
"DCA",1,1,1,1,1,0.031496062992126,0.0912280701754386,0,0,0,0,0,0,0
"DFW",673,0.0237741456166419,0.0950965824665676,0.0389537940708605,0.120289169432507,0.0232558139534884,0.0935528120713306,673,0.0178306092124814,0.0965824665676077,0.0316182202025386,0.1219195474326,0.0179096498262497,0.0949245541838134
"DTW",810,0.0148148148148148,0.0604938271604938,0.0263128781782036,0.0796415037068617,0.0151378219611387,0.061431870669746,649,0.00924499229583975,0.0647149460708783,0.0208607901736589,0.0870011455656279,0.0102181717757526,0.065531914893617
"EWR",462,0.0714285714285714,0.149350649350649,0.0995260657780545,0.185655501495776,0.0640357408786299,0.141312741312741,436,0.0779816513761468,0.123853211009174,0.1079514011763,0.159049559909284,0.0692488262910798,0.118292682926829
"IAD",237,0.0126582278481013,0.0970464135021097,0.0391099641274854,0.143017138152232,0.0140935297885971,0.0928327645051195,286,0.0104895104895105,0.0524475524475524,0.0325290187392392,0.0862098690431822,0.0121816168327796,0.056140350877193
"IAH",328,0.0304878048780488,0.0945121951219512,0.0566320554674145,0.132238519385731,0.0282738095238095,0.0916666666666667,350,0.0257142857142857,0.0742857142857143,0.0495180150660291,0.107784880568591,0.0244590780809031,0.074384236453202
"JFK",310,0.0903225806451613,0.141935483870968,0.128719792276308,0.186406825268876,0.0763239875389408,0.131693989071038,310,0.0806451612903226,0.151612903225806,0.117628855167522,0.197010630274695,0.0685358255451713,0.139890710382514
"LGA",1001,0.105894105894106,0.1998001998002,0.127001086829918,0.226277195641014,0.0997955770302918,0.193188268684957,1163,0.0945829750644884,0.166809974204643,0.11321741066515,0.189837760094176,0.0899693102891294,0.16259228876128
"MCO",465,0.0129032258064516,0.0623655913978495,0.0290157796245237,0.0890431112295722,0.0136986301369863,0.0637236084452975,465,0.00645161290322581,0.0881720430107527,0.0201454869943032,0.118335204824143,0.00814513143280267,0.0867562380038388
"MDW",586,0.0273037542662116,0.0733788395904437,0.0446692242345128,0.0981264720457372,0.0263157894736842,0.0735202492211838,586,0.0221843003412969,0.122866894197952,0.0383845204892049,0.152694202952385,0.0217785843920145,0.118691588785047
"MIA",590,0.0288135593220339,0.0864406779661017,0.0464263277632775,0.112618641728565,0.0276608538785328,0.0854489164086687,589,0.0203735144312394,0.0407470288624788,0.0360783325906654,0.0606609906478606,0.0201746461909064,0.0437209302325581
"MSP",108,0.0462962962962963,0.166666666666667,0.108245315919462,0.250950311015873,0.0349344978165939,0.135365853658537,108,0.037037037037037,0.12037037037037,0.0961245594837048,0.198291301655575,0.0294759825327511,0.104878048780488
"ORD",701,0.0485021398002853,0.145506419400856,0.0676448263565693,0.174229350374593,0.0456068023705231,0.140290620871863,655,0.0412213740458015,0.13587786259542,0.0599858627374098,0.164965999030736,0.0388934538482608,0.131082981715893
"SLC",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158,1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
"TPA",9,0,0.111111111111111,0.353982657103997,0.464478315480846,0.0166270783847981,0.08,9,0,0,0.353982657103997,0.353982657103997,0.0166270783847981,0.0646153846153846
"CHS",0,0,0,0,0,0,0,1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
