"DEST","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ABQ",2185,0.0105263157894737,0.0745995423340961,0.0159628745181925,0.0866620667343636
"ANC",404,0.00247524752475248,0.0148514851485149,0.0158121138475813,0.0333360792551766
"ATL",5457,0.00751328568810702,0.0382994319223016,0.0102660944207575,0.0438536725408602
"AUS",2748,0.00691411935953421,0.0553129548762737,0.0109484431836994,0.0647219890426326
"BDL",48,0,0.0416666666666667,0.0917980957908874,0.150828378679271
"BNA",1747,0.00801373783629078,0.046937607326846,0.0136855314548232,0.0581868779274478
"BOI",968,0.0134297520661157,0.0795454545454545,0.023339471241665,0.098805234074792
"BOS",4282,0.0119103222793087,0.0492760392340028,0.0157419307153425,0.0563356270201881
"BWI",914,0.00984682713347921,0.0470459518599562,0.0191649108047433,0.063271723978494
"CLE",765,0.00915032679738562,0.0522875816993464,0.0194600599897692,0.0710046257144436
"CLT",2123,0.00706547338671691,0.0282618935468676,0.0118538746175156,0.0364441930453143
"CMH",638,0.00470219435736677,0.054858934169279,0.0147269268773212,0.0760276618187692
"COS",826,0.0108958837772397,0.0907990314769976,0.0211917442221211,0.112910910044378
"CVG",613,0.00163132137030995,0.0261011419249592,0.0104629979129534,0.0427238134654484
"DAL",1839,0.00761283306144644,0.0657966286025014,0.0130033631646368,0.0783657741976685
"DCA",1089,0.0110192837465565,0.0449954086317723,0.0196113762451069,0.0594196278496745
"DEN",6494,0.01093316907915,0.0691407453033569,0.0138491460629902,0.0757114588774372
"DFW",7362,0.0157565878837272,0.0726704699809834,0.0189452676593068,0.0789607881180544
"DTW",1930,0.00466321243523316,0.0378238341968912,0.00910773460935113,0.0475601577446276
"ELP",1275,0.0101960784313725,0.0807843137254902,0.0177485619388836,0.0974469598383287
"EWR",5021,0.0171280621390161,0.0790679147580163,0.021213264915795,0.0870310636606223
"FAT",2897,0.00897480151881257,0.0690369347600966,0.0132822504827611,0.0790823306779444
"FLL",1658,0.00482509047044632,0.0615199034981906,0.00981076995906276,0.0744570550466328
"GEG",275,0.0109090909090909,0.0872727272727273,0.0338060282690652,0.127997287314587
"HNL",5789,0.00500950077733633,0.0613231991708413,0.00726837460020379,0.0679451030798156
"HOU",1648,0.00606796116504854,0.0655339805825243,0.0114424905583343,0.0788533828042838
"IAD",3871,0.00929992250064583,0.0405579953500387,0.0129724459469991,0.0474054771822563
"IAH",4601,0.0163008041730059,0.0775918278635079,0.0205000183398341,0.0858604810012046
"ICT",234,0.0256410256410256,0.11965811965812,0.0569788588998796,0.169078984404249
"IND",661,0.00151285930408472,0.0196671709531014,0.00970869025510873,0.0340723427002193
"JFK",13402,0.0133562154902253,0.075361886285629,0.0154949267356687,0.0800518678050761
"KOA",1446,0.00553250345781466,0.0539419087136929,0.0112432474325977,0.0671641832175558
"LAS",10806,0.00777345918933926,0.0691282620766241,0.00966450624427578,0.07417256576359
"LIH",1452,0.00826446280991736,0.0557851239669422,0.0147302543928948,0.0691578998774072
"MCI",944,0.00635593220338983,0.0826271186440678,0.0143807332245799,0.102444218900758
"MCO",2335,0.00728051391862955,0.0381156316916488,0.0118351080748259,0.0469020809287758
"MDW",2067,0.019351717464925,0.0672472181906144,0.0264748326437801,0.079153062811882
"MEM",281,0.00355871886120996,0.0249110320284698,0.0226169167295828,0.0522965024133323
"MIA",3190,0.00470219435736677,0.0382445141065831,0.00789738159888338,0.045658880950194
"MKE",411,0.0121654501216545,0.0802919708029197,0.0295100860261146,0.111619818440042
"MSP",3191,0.00407395800689439,0.0445001566906926,0.00711354061977834,0.0524109294446333
"MSY",2034,0.00737463126843658,0.0550639134709931,0.0123708274269701,0.0661179178382893
"OAK",6911,0.0332802778179713,0.0939082621907105,0.0378810861194459,0.101166739820444
"OGG",3100,0.00709677419354839,0.0632258064516129,0.0108762908376869,0.0725612496819117
"OKC",419,0.00715990453460621,0.0596658711217184,0.0223300858638248,0.0876008675630182
"OMA",90,0.0111111111111111,0.0444444444444444,0.0681742039004684,0.114255863524289
"ORD",8504,0.0135230479774224,0.0774929444967074,0.0162769210929284,0.0834957705053806
"PBI",161,0.0062111801242236,0.0496894409937888,0.0389846383108129,0.0977570110075013
