"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ABQ",581,0.00688468158347676,0.0499139414802065,0.0185876782281851,0.0715153315798496
"ANC",6647,0.00601775236949,0.023469234241011,0.00825747883683432,0.0274904840300482
"ATL",2648,0.00377643504531722,0.0313444108761329,0.00713141432525585,0.0388918492450648
"AUS",382,0,0.031413612565445,0.0124898706659179,0.0553014343204704
"BNA",148,0.00675675675675676,0.0135135135135135,0.0423009607854849,0.0522830100543666
"BOI",234,0,0.0299145299145299,0.020237470189119,0.0625439553091568
"BOS",1584,0.014520202020202,0.0637626262626263,0.0219905367546708,0.0772219623450023
"BUR",1101,0.000908265213442325,0.0190735694822888,0.005845607256779,0.0294039053322643
"BWI",568,0.00352112676056338,0.0757042253521127,0.0139615200158598,0.101185061965211
"CLE",89,0,0.0786516853932584,0.0515897702781868,0.158089156556321
"CLT",877,0.00456100342075257,0.0387685290763968,0.0123521780656194,0.0542023460954263
"COS",365,0.0246575342465753,0.063013698630137,0.0475166178389031,0.093916818189003
"CVG",157,0,0.0191082802547771,0.0298807723868025,0.0583984171272424
"DAL",84,0,0.0595238095238095,0.0545011497917969,0.137235053106362
"DCA",713,0,0.0350631136044881,0.00672870231838982,0.0518755316881396
"DEN",5496,0.00363901018922853,0.0574963609898108,0.00570219110133221,0.0641124932279562
"DFW",3879,0.0103119360659964,0.0559422531580304,0.0141362844873799,0.0638039004822397
"DTW",1896,0.00158227848101266,0.0358649789029536,0.00498223562588108,0.0454852972348089
"EWR",1650,0.0127272727272727,0.0781818181818182,0.0196642927851308,0.0924823708283207
"FAT",919,0.014145810663765,0.0685527747551687,0.0245750462065607,0.0872658577959284
"FLL",365,0.010958904109589,0.0356164383561644,0.0294281494506592,0.0612110975375311
"GEG",2849,0.00772200772200772,0.0396630396630397,0.0118319876451503,0.0476729423944241
"HNL",1711,0.00292226767971946,0.0292226767971946,0.0071607536998645,0.0386016772253851
"HOU",166,0,0.126506024096386,0.0283043534907013,0.187760267939619
"IAD",1016,0.00492125984251968,0.0708661417322835,0.0120326610255077,0.0887929517312708
"IAH",2349,0.00681140911025969,0.0740740740740741,0.0112421435088971,0.0856444560408516
"JFK",2152,0.0116171003717472,0.0859665427509294,0.0173130924959984,0.0988574263802174
"KOA",614,0.00162866449511401,0.0195439739413681,0.010446089599946,0.034624703473311
"LAS",5712,0.00472689075630252,0.0441176470588235,0.00695293445720154,0.0498877717920189
"LAX",7441,0.00268781077812122,0.0276844510146486,0.00421315796788982,0.0317580423443344
"LGB",1242,0.00966183574879227,0.0410628019323672,0.017207989500974,0.0539704552276036
"LIH",592,0.00675675675675676,0.0304054054054054,0.0182453990209789,0.0483102678949123
"MCI",498,0.00200803212851406,0.0261044176706827,0.0128560462211583,0.045078411244702
"MCO",465,0.0043010752688172,0.0387096774193548,0.0170211213319655,0.061303805535925
"MDW",1090,0.0146788990825688,0.0788990825688073,0.0241455082850945,0.0968841529874595
"MIA",369,0.00542005420054201,0.043360433604336,0.0213900655974025,0.0704504321297343
"MKE",381,0.0026246719160105,0.026246719160105,0.0167547499234241,0.0488814974511877
"MSP",2709,0.0014765596160945,0.0317460317460317,0.00401531856229566,0.0392388036061464
"MSY",365,0.00821917808219178,0.0328767123287671,0.0255873539040982,0.0578319300918365
"OAK",3580,0.00223463687150838,0.0379888268156425,0.00455237886096875,0.0449324540115102
"OGG",1204,0.00166112956810631,0.0390365448504983,0.00661702979481182,0.0519148347008813
"OMA",366,0.0109289617486339,0.0710382513661202,0.0293489072386312,0.103174838864262
"ONT",971,0.0082389289392379,0.0329557157569516,0.0167097826779053,0.0466223218071419
"ORD",4376,0.00776965265082267,0.0811243144424132,0.010947621730728,0.0897753726094746
"PDX",2131,0.010323791647114,0.0436414828718911,0.0158045587048495,0.053421524895488
"PHL",1066,0.0215759849906191,0.106003752345216,0.0326004552393286,0.126413363249247
"PHX",5804,0.0031013094417643,0.0372157133011716,0.00498086410337788,0.0425224098800176
"PSP",884,0.00339366515837104,0.0282805429864253,0.0106526212939251,0.0419291600971766
"SAN",3639,0.00274800769442154,0.0283044792525419,0.00519263878871728,0.0343662916498777
"SAT",364,0.00824175824175824,0.021978021978022,0.0256566594890757,0.0441250870099364
"SFO",7640,0.00968586387434555,0.0655759162303665,0.012212022904743,0.0714749343975464
"SJC",4608,0.00347222222222222,0.0401475694444444,0.00573909513112926,0.046355027684349
"SLC",3449,0.0020295737895042,0.0316033632937083,0.0043417826848156,0.0381493954146407
"SMF",3308,0.00181378476420798,0.0323458282950423,0.00412138229750971,0.0391105499627603
"SNA",2551,0.0066640533124265,0.0196001568012544,0.0108357428130971,0.0259392127218867
"STL",490,0.00204081632653061,0.0387755102040816,0.0130639009511487,0.0606644332508229
"TPA",365,0.00273972602739726,0.0356164383561644,0.0174796508480862,0.0612110975375311
"TUS",395,0.00253164556962025,0.030379746835443,0.016168055401167,0.053510917938745
