"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",3269,0.00611807892321811,0.0416029366778831,0.00957813961868521,0.049188524714728,0.00639913880748759,0.0421654135338346
"BOS",365,0.0164383561643836,0.0383561643835616,0.036843353173782,0.0645654098577451,0.0168105406633348,0.0432304038004751
"DFW",1092,0.0347985347985348,0.108058608058608,0.0478249471456002,0.128352873379544,0.0337559972583962,0.106445993031359
"DTW",244,0.00819672131147541,0.0655737704918033,0.0321274629152152,0.105530434702265,0.0106516290726817,0.0673333333333333
"EWR",716,0.0558659217877095,0.120111731843575,0.075802441870589,0.146635782959521,0.0523255813953488,0.116839378238342
"IAD",588,0.0187074829931973,0.100340136054422,0.0340058903539329,0.128030158323334,0.0186972255729795,0.0981366459627329
"IAH",503,0.0099403578528827,0.0755467196819085,0.0241712949637987,0.10284000320263,0.0110688343133864,0.0754919499105546
"JFK",731,0.0177838577291382,0.0697674418604651,0.0308388010612235,0.0911910727916759,0.0178615728107169,0.0701397712833545
"LGA",571,0.0525394045534151,0.147110332749562,0.0747728450767768,0.179311444117365,0.0485917672547199,0.14066985645933
"ORD",920,0.0304347826086957,0.117391304347826,0.0441289521539988,0.140355025178971,0.0295418006430868,0.114959016393443
