"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ABQ",1629,0.0153468385512584,0.0810313075506446,0.0228450910246238,0.0956408202805721,0.015491139537613,0.0808308605341246
"ALB",3,0,0,0.627208174095541,0.627208174095541,0.0179028132992327,0.0711864406779661
"ANC",468,0.00427350427350427,0.0876068376068376,0.01691316691794,0.117591567636158,0.00625920471281296,0.0862595419847328
"ATL",5136,0.007398753894081,0.0595794392523364,0.0102334233815985,0.0665431873785936,0.00756063862450107,0.0597457627118644
"AUS",2883,0.0104058272632674,0.0700659035726674,0.0149812373550971,0.0802001996616244,0.0106145629098776,0.0701599183395713
"BDL",375,0.016,0.0613333333333333,0.0358755484894248,0.0914632154397392,0.0164371390493114,0.0631090487238979
"BHM",361,0.0166204986149584,0.119113573407202,0.0372452544234778,0.157704586690863,0.0169646950939936,0.113189448441247
"BNA",2343,0.0157917200170721,0.0610328638497653,0.0218942430386608,0.0717202334057915,0.0158795798527831,0.0613588995414756
"BOI",2219,0.0139702568724651,0.0793150067598017,0.0199745971812303,0.091584681994223,0.0141225699590271,0.0792087912087912
"BOS",2510,0.0147410358565737,0.0721115537848606,0.020442616501286,0.0831552021593379,0.0148537830728764,0.0721745908028059
"BUR",1394,0.0200860832137733,0.0624103299856528,0.0292104983542942,0.0767221008164214,0.0200108902804247,0.0628965517241379
"BWI",1931,0.0150181253236665,0.0688762299326774,0.0217291830754164,0.0813501917463198,0.0151530256205762,0.0690488173125314
"CID",949,0.0189673340358272,0.0969441517386723,0.0302727391516725,0.117953397015526,0.0189416129662175,0.0957213930348259
"CLE",1509,0.0125911199469848,0.074884029158383,0.0198951251307154,0.0896341108826881,0.0128771619744982,0.074888178913738
"CLT",1909,0.00838135149292824,0.0550026191723415,0.0138239763330192,0.0664408048122581,0.0087692772905957,0.0555725190839695
"CMH",821,0.023142509135201,0.0864799025578563,0.036421517704925,0.108259981945498,0.0227627761660344,0.0857468643101482
"COS",2441,0.025809094633347,0.0970913560016387,0.0330915082534409,0.10976245818371,0.0255941499085923,0.0965959150981178
"CVG",1037,0.0154291224686596,0.0973963355834137,0.0253713753160954,0.117451939206019,0.0156446682251394,0.0962488563586459
"DAL",957,0.00940438871473354,0.0553814002089864,0.0183092371186804,0.0722182096963191,0.0100755667506297,0.0564659427443238
"DAY",484,0.012396694214876,0.0495867768595041,0.0278899487429226,0.073611991150725,0.0132331902718169,0.0522222222222222
"DCA",1445,0.0124567474048443,0.0830449826989619,0.0199325950473065,0.0987855773899487,0.0127614787527957,0.082744836775483
"DFW",6543,0.0166590249121198,0.0915482194711906,0.0201453977316597,0.0989347777926939,0.016681272853646,0.0914077890589483
"DSM",1614,0.0179677819083024,0.104089219330855,0.0259754866959448,0.120314513366775,0.0179966848212171,0.10311377245509
"DTW",2453,0.00774561761108846,0.0611496127191194,0.0122612535717799,0.0715843585271344,0.00806898188434459,0.0614587485053806
"ELP",1065,0.015962441314554,0.0769953051643193,0.0258559187402468,0.0950377831251731,0.0161375197333801,0.0768956289027654
"EWR",2851,0.0210452472816556,0.089793055068397,0.027172008046459,0.101099429646058,0.020982844644932,0.0895080839353285
"FAT",1153,0.0147441457068517,0.0945359930615785,0.0238944863406862,0.113254157322227,0.0149812734082397,0.093631100082713
"FLL",1209,0.0115798180314309,0.0496277915632754,0.0197420141035499,0.0637594999745367,0.0119919015729637,0.0507509881422925
"GEG",1667,0.0113977204559088,0.0395920815836833,0.0180175814396934,0.0503610797860443,0.011709333027207,0.040742890307603
"GRR",726,0.0110192837465565,0.0578512396694215,0.022302859001483,0.0778910597050233,0.0117324013979031,0.059079283887468
"GSO",116,0,0.0775862068965517,0.0400396488532918,0.144349329497649,0.00732217573221757,0.0767441860465116
"HNL",364,0.0192307692307692,0.0384615384615385,0.0405602616111203,0.0647395498661663,0.0191256830601093,0.0433333333333333
"HOU",1799,0.00778210116731518,0.0505836575875486,0.0132914168076031,0.0619984969024194,0.00821683918471881,0.0513207547169811
"IAD",3390,0.0115044247787611,0.0749262536873156,0.0158304840321472,0.084493077892596,0.0116587787140713,0.0749274521183981
"IAH",4894,0.0134859011033919,0.0874540253371475,0.0172269372035844,0.0958780317448705,0.0135635514770989,0.0873131313131313
"ICT",1032,0.0319767441860465,0.0949612403100775,0.0450102073397198,0.114874767733572,0.0310693641618497,0.0939338235294118
"IND",1984,0.0126008064516129,0.0756048387096774,0.0187733863688138,0.0883784040162591,0.0128205128205128,0.0755882352941176
"JAX",370,0.00540540540540541,0.0243243243243243,0.0213330270701782,0.0468849566407648,0.00763701707097934,0.0309859154929577
"JFK",763,0.0170380078636959,0.108781127129751,0.029556518744116,0.133490707588498,0.0171796707229778,0.106471306471306
"KOA",92,0.0326086956521739,0.0652173913043478,0.0974387169361567,0.139750266698861,0.0263157894736842,0.0689189189189189
"LAS",6514,0.00905741479889469,0.0756831439975438,0.0117439757219185,0.0825060134032373,0.00916651490317489,0.0756773211567732
"LAX",6494,0.01093316907915,0.0691407453033569,0.0138491460629902,0.0757114588774372,0.011021128904585,0.0691908396946565
"LGA",3584,0.0248325892857143,0.100446428571429,0.0306118420045289,0.110948152270808,0.0247048535198951,0.100054945054945
