"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"DL",1111,0.0072007200720072,0.0396039603960396,0.0146153634159084,0.0531676267283957,0.00792446467712022,0.0413024850042845,1111,0.0054005400540054,0.0441044104410441,0.0122300664301555,0.0582532604466895,0.00623840836283932,0.0455869751499572
"EV",955,0.025130890052356,0.0890052356020942,0.0376004657620445,0.109268476093064,0.0246554067171423,0.0882294757665678,953,0.0209863588667366,0.0797481636935992,0.0326775119702112,0.0991937244310127,0.0208130713868897,0.0794846382556987
"OO",126,0.0317460317460317,0.19047619047619,0.0829583896187932,0.270164641544562,0.0268389662027833,0.154945054945055,126,0.0317460317460317,0.158730158730159,0.0829583896187932,0.235002335679485,0.0268389662027833,0.132967032967033
"UA",703,0.0256045519203414,0.108108108108108,0.0407593410447058,0.133890646792021,0.0249293240812131,0.10566534914361,704,0.0227272727272727,0.15625,0.0372552587533531,0.185621234132905,0.0223305954825462,0.150263157894737
"US",719,0.00973574408901252,0.0389429763560501,0.0206950742124937,0.0563274862790849,0.0105766809367917,0.0415483870967742,719,0.00973574408901252,0.0417246175243394,0.0206950742124937,0.059558094800813,0.0105766809367917,0.0441290322580645
"WN",4337,0.0179847821074475,0.0525709015448467,0.0225116203462729,0.0597827774621621,0.0179955577716332,0.0528568176644662,4337,0.014987318422873,0.0793175005764353,0.0191761989504999,0.0879264609547348,0.015049181814061,0.079262463009333
