"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"AA",5527,0.0155599782884024,0.0738194318798625,0.0192753231859623,0.0811728522629048,0.0156010138874014,0.0738312735088662,5526,0.0128483532392327,0.0778139703221137,0.0162703156901019,0.0853368040535505,0.0129258016139399,0.0777857398781799
"AS",365,0.00273972602739726,0.0356164383561644,0.0174796508480862,0.0612110975375311,0.00545206724216265,0.040855106888361,365,0.00273972602739726,0.010958904109589,0.0174796508480862,0.0294281494506592,0.00545206724216265,0.0194774346793349
"B6",6088,0.0205321944809461,0.113337713534823,0.0245079914791514,0.121722522888048,0.0205088265835929,0.11298828125,6086,0.0180742688136707,0.0816628327308577,0.021834232731067,0.0889666921680203,0.0180808933324677,0.0816020840117226
"DL",11090,0.00739404869251578,0.051487826871055,0.00921766499973702,0.0558520001587034,0.00746963780317415,0.0516059572940965,11089,0.00676345928397511,0.0507710343583732,0.00851788631765011,0.0551079935069533,0.00684330269970083,0.0508927770300583
"EV",10,0,0,0.329901048773708,0.329901048773708,0.0164319248826291,0.0636363636363636,11,0,0,0.308874823627836,0.308874823627836,0.0162412993039443,0.0626865671641791
"F9",1183,0.0143702451394759,0.153846153846154,0.0232921185043069,0.176022019751746,0.014624066126212,0.150282485875706,1181,0.0110076206604572,0.118543607112616,0.0191534054466442,0.138699785338682,0.0114631428116542,0.116572352465643
"FL",1194,0.00418760469011725,0.0318257956448911,0.010247095708348,0.0437697390914099,0.00504254648597542,0.03376,1193,0.00335289186923722,0.0318524727577536,0.00909497570314436,0.0438061553824061,0.00425800346948431,0.033787029623699
"NK",1102,0.0281306715063521,0.1497277676951,0.0400691006828674,0.172526771666263,0.0275229357798165,0.146113989637306,1102,0.0217785843920145,0.183303085299456,0.0326197628395874,0.207773140968295,0.0215766224940537,0.178065630397237
"OO",4,0,0,0.556186217847897,0.556186217847897,0.0176767676767677,0.07,4,0,0,0.556186217847897,0.556186217847897,0.0176767676767677,0.07
"UA",6475,0.012972972972973,0.0586872586872587,0.0161172605310596,0.0648124367762119,0.0130377698390889,0.0588271321390292,6487,0.0106366579312471,0.0759981501464467,0.0135202401824488,0.0828480794034902,0.0107281094754808,0.0759896072138163
"US",7376,0.0113882863340564,0.0455531453362256,0.0141516062002871,0.050666351164606,0.0114612411423663,0.0457750269106566,7378,0.00704798048251559,0.052317701274058,0.00929871106352836,0.0577548279418838,0.00716470777652552,0.0524885660478881
"WN",24650,0.0106693711967546,0.0660446247464503,0.0120622288986976,0.0692801004343089,0.0106935434293757,0.0660649235003643,24649,0.0104669560631263,0.0637348371130675,0.0118475854831802,0.0669188261476145,0.0104917449300685,0.0637603723942522
