"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",5276,0.0151630022744503,0.0595147839272176,0.018933633920779,0.066377362641392,0.0152115413365227,0.0596774193548387
"AUS",367,0.0136239782016349,0.0953678474114441,0.0329955392646247,0.130843554054367,0.0144730890999548,0.0926713947990544
"BNA",636,0.0110062893081761,0.0770440251572327,0.0233713486444854,0.101096814903762,0.0118110236220472,0.076878612716763
"BUF",1429,0.0181945416375087,0.0741777466759972,0.0268521299761943,0.0893133554729336,0.0182156628107964,0.0742087542087542
"BWI",4812,0.0241064006650042,0.0953865336658354,0.0289571748785081,0.104201594981633,0.024021934850221,0.095152013147083
"CHS",391,0.010230179028133,0.051150895140665,0.0274977966302427,0.0787743055963541,0.0115830115830116,0.0541387024608501
"CLE",1408,0.0227272727272727,0.107244318181818,0.0322384156403474,0.124900788501937,0.0225188781014024,0.106010928961749
"CLT",3906,0.0192012288786482,0.0714285714285714,0.0241371517434231,0.0801276059728211,0.0191901939113835,0.0714790509843513
"CVG",313,0.0159744408945687,0.0862619808306709,0.0385891260355748,0.123867086385496,0.0164863472436888,0.0845528455284553
"DCA",8474,0.0336322869955157,0.0886240264337975,0.0377805751941335,0.0949973794780235,0.033500210546016,0.0885345838218054
"DEN",2523,0.0150614347998415,0.103051922314705,0.0207948554122404,0.115808747374364,0.0151643445462243,0.102442807289647
"DFW",3321,0.0283047274917194,0.108702198133092,0.0346799872424962,0.11998947233476,0.0280902184794771,0.10814332247557
"DTW",3486,0.0146299483648881,0.0633964429145152,0.0193264295930103,0.072176629216243,0.0147141413006852,0.063579898362507
"EWR",4964,0.0300161160354553,0.103746978243352,0.0352657075819254,0.112730286680621,0.0298460073027465,0.103426294820717
"FLL",2131,0.0192397935241671,0.11262318160488,0.0262211405553336,0.127070906691482,0.0192185658598495,0.111659807956104
"HOU",1128,0.0212765957446809,0.0957446808510638,0.0318730065553856,0.114780014398922,0.0211103723404255,0.0947635135135135
"IAD",2114,0.0198675496688742,0.0950804162724693,0.0269726037437298,0.108638168447369,0.0198245934587977,0.0945622119815668
"IAH",1840,0.0201086956521739,0.0907608695652174,0.0278509818201992,0.105086736744764,0.0200501253132832,0.090295358649789
"IND",6,0,0.166666666666667,0.45298221281347,0.589827534923789,0.0172413793103448,0.0838709677419355
"JAX",789,0.0240811153358682,0.0925221799746515,0.037885224073686,0.115360784775871,0.023605646841009,0.0913609467455621
"JFK",5688,0.0265471167369902,0.117440225035162,0.0311672318645916,0.126252026164895,0.0264436424208773,0.117026462395543
"LAS",960,0.0197916666666667,0.1,0.0311875247137532,0.121126186248213,0.0197063369397218,0.0986220472440945
"LAX",4282,0.0119103222793087,0.0492760392340028,0.0157419307153425,0.0563356270201881,0.0120260717892224,0.0496081143384048
"LGA",7043,0.069146670452932,0.14297884424251,0.0754455273417767,0.151526291703816,0.0686128515635975,0.142442597548951
"LGB",290,0.0275862068965517,0.0724137931034483,0.055156681402113,0.109553875139635,0.0257393209200438,0.0728323699421965
"MCI",649,0.0169491525423729,0.11402157164869,0.0308406768234541,0.141484824947139,0.0171223418945043,0.110921985815603
"MCO",3038,0.0184331797235023,0.0954575378538512,0.0240255233376598,0.106671391569272,0.0184376204548375,0.095087265675501
"MDW",1464,0.0300546448087432,0.109972677595628,0.040429457189804,0.127435275912183,0.029495841995842,0.108684210526316
"MIA",2546,0.01885310290652,0.0875883739198743,0.0250991375844236,0.0994689848309674,0.0188463299252251,0.0873174481168332
"MKE",678,0.0339233038348083,0.156342182890855,0.0510483935094274,0.186316747024801,0.0323951141795008,0.150136239782016
"MSP",1934,0.0124095139607032,0.0599793174767322,0.018642621330398,0.0717511696281021,0.0126418475014931,0.0604020100502513
"MSY",354,0.0225988700564972,0.152542372881356,0.0453508322110996,0.194822080264069,0.021901211556384,0.141951219512195
"OAK",93,0.010752688172043,0.0752688172043011,0.066083632080853,0.151699740057142,0.014268727705113,0.0751677852348993
"ORD",7288,0.0289517014270033,0.124725576289791,0.0331540828756208,0.13267540000547,0.0288461538461538,0.124346405228758
"PBI",1639,0.0213544844417328,0.109823062843197,0.0298403910952581,0.126258805018692,0.021234395053086,0.108672566371681
"PDX",519,0.0115606936416185,0.0385356454720617,0.0260294892241031,0.0596202857209122,0.0124537192864355,0.0420869565217391
"PHL",6170,0.0275526742301459,0.101134521880065,0.032047588132138,0.109076019816264,0.0274450778197656,0.100899453902987
"PHX",1560,0.0179487179487179,0.0628205128205128,0.0261182100859652,0.0763107755973693,0.0179794520547945,0.0632425742574257
"PIT",1261,0.0182394924662966,0.077716098334655,0.0275894803743052,0.0942238842346942,0.0182607394102679,0.0776006074411541
"RDU",1677,0.0220632081097197,0.0948121645796064,0.0305438779403359,0.11013165285645,0.0219153064718639,0.0941719561454126
"RIC",2259,0.030987162461266,0.0956175298804781,0.0391950558395601,0.108736768100649,0.0305886385056979,0.0951187904967603
"RSW",1630,0.0233128834355828,0.098159509202454,0.0321256594078709,0.113929636786284,0.0231057940417546,0.0973902728351127
"SAN",1045,0.0181818181818182,0.0641148325358852,0.0286682065967057,0.0810844331761114,0.0182110337439743,0.0646684831970935
"SAV",365,0.0219178082191781,0.0547945205479452,0.0440061466716371,0.0842734116344872,0.0213539300318037,0.0574821852731591
"SEA",1585,0.01198738170347,0.0561514195583596,0.0189454923129875,0.068926633929574,0.0122876761835923,0.0567946374162096
"SFO",4228,0.021286660359508,0.0849101229895932,0.0262225108603521,0.0938901540897863,0.0212400074363265,0.084780578898226
"SJC",220,0.00909090909090909,0.122727272727273,0.0355541287315199,0.1743258355169,0.0115176151761518,0.11304347826087
"SJU",1150,0.0182608695652174,0.0895652173913044,0.0281590968912267,0.107919689577364,0.0182827293503101,0.0888888888888889
"SLC",623,0.0160513643659711,0.0449438202247191,0.0300822716813802,0.0648950093111385,0.0163276997994844,0.0474226804123711
"SMF",8,0,0.25,0.381832408122634,0.605498860309242,0.0168269230769231,0.096875
"STL",747,0.0214190093708166,0.0829986613119143,0.0351304618559845,0.105596622612456,0.0211627341279494,0.0824408468244085
"TPA",1208,0.0206953642384106,0.109271523178808,0.0307556906041495,0.128576204569784,0.020573566084788,0.107753164556962
