"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",2751,0.00981461286804798,0.0472555434387495,0.0144150612359575,0.0560511857877111,0.0100488288160781,0.047809048806555
"BDL",141,0.00709219858156028,0.141843971631206,0.0443315778092427,0.211309816353846,0.0111008325624422,0.122842639593909
"BNA",871,0.0114810562571757,0.0447761194029851,0.0215777503324899,0.0611458478502137,0.0120481927710843,0.0466019417475728
"BOS",1408,0.0227272727272727,0.107244318181818,0.0322384156403474,0.124900788501937,0.0225188781014024,0.106010928961749
"BWI",1253,0.0207501995211492,0.0694333599361532,0.0306002162667169,0.0852726665529371,0.0206294232796266,0.0696715049656226
"CHS",18,0,0.0555555555555556,0.213490884084226,0.282693646360544,0.0150214592274678,0.0702702702702703
"CLT",1270,0.0078740157480315,0.0220472440944882,0.0148316304015035,0.0320445099985324,0.00847457627118644,0.0242835595776772
"CVG",15,0,0,0.246074958749461,0.246074958749461,0.0155210643015521,0.0591549295774648
"DCA",1513,0.0224719101123595,0.0740251156642432,0.0315469734955804,0.0886856449926674,0.022289384208538,0.0740599107711919
"DEN",1509,0.0125911199469848,0.074884029158383,0.0198951251307154,0.0896341108826881,0.0128771619744982,0.074888178913738
"DFW",1885,0.0344827586206897,0.10026525198939,0.0439797577177682,0.114984609840264,0.0338740944801551,0.0995363214837712
"DTW",783,0.0102171136653895,0.0715197956577267,0.0206915444002476,0.0923247034385299,0.0109531577720811,0.0717520858164482
"EWR",1639,0.0335570469798658,0.100061012812691,0.0437221139562139,0.115904931411742,0.0329016450822541,0.0992330383480826
"FLL",754,0.0106100795755968,0.0663129973474801,0.0214811320684173,0.0869640154958023,0.0113362276893391,0.0669135802469136
"IAD",471,0.029723991507431,0.0912951167728238,0.0502402294954265,0.121610703066692,0.0281948004393995,0.0895635673624288
"IAH",1295,0.0154440154440154,0.050965250965251,0.0240962701529665,0.0647074272422782,0.0156181579331484,0.0519615099925981
"IND",1,1,1,1,1,0.031496062992126,0.0912280701754386
"JFK",365,0.0684931506849315,0.158904109589041,0.100284219131687,0.201020560095072,0.0599727396637892,0.147743467933492
"LAS",1085,0.00737327188940092,0.0645161290322581,0.0149636822655972,0.0811753532465544,0.00810205137045337,0.0650306748466258
"LAX",762,0.00656167979002625,0.0459317585301837,0.0160147118114459,0.0637964409488536,0.00764452938365982,0.047921760391198
"LGA",3171,0.0788394828129927,0.1759697256386,0.0889647274679149,0.189906285022137,0.0774443965251679,0.174217539510381
"MCO",1276,0.00391849529780564,0.0681818181818182,0.00959141705749957,0.083750147556755,0.00473653049141504,0.0684684684684685
"MDW",1993,0.0230807827395886,0.0617160060210738,0.0308907696155731,0.0734349278465064,0.0229184798375399,0.0620790629575403
"MIA",403,0.0297766749379653,0.0694789081885856,0.0524655598361067,0.0996142438739566,0.028021748222501,0.0701525054466231
"MKE",832,0.00961538461538462,0.0396634615384615,0.0194815971698676,0.0557198907866189,0.0103615520282187,0.0418918918918919
"MSP",776,0.0154639175257732,0.0682989690721649,0.0274562214557907,0.0888460274106802,0.0157424812030075,0.06875
"ORD",4900,0.0371428571428571,0.11469387755102,0.0429476963392823,0.124119632283464,0.0368628396848368,0.114245359160613
"PHL",100,0.01,0.05,0.0616708943128986,0.116445397892612,0.0136986301369863,0.058974358974359
"PHX",633,0.00789889415481832,0.0616113744075829,0.0192501540280097,0.0838104590424812,0.0090369951990963,0.062699564586357
"PIT",63,0.0158730158730159,0.111111111111111,0.0953083426286757,0.217649083763023,0.0173661360347323,0.0941176470588235
"RDU",424,0.0165094339622642,0.0707547169811321,0.0348985530859088,0.100192875124203,0.0168269230769231,0.07125
"RSW",636,0.00314465408805031,0.0660377358490566,0.0124804381366803,0.0887536617741602,0.00478065241844769,0.0667630057803468
"SEA",89,0,0.0786516853932584,0.0515897702781868,0.158089156556321,0.00852618757612668,0.0772413793103448
"SFO",564,0.0106382978723404,0.0656028368794326,0.023973373204217,0.0898830591136778,0.0115769712140175,0.0664516129032258
"SJU",41,0,0.024390243902439,0.105885752158008,0.141036446803029,0.0120481927710843,0.0536082474226804
"STL",464,0.0172413793103448,0.0603448275862069,0.0347363684299605,0.0867468640358902,0.017433234421365,0.0619230769230769
"TPA",542,0.0018450184501845,0.0959409594095941,0.011821559970596,0.124452837913802,0.00388852883992223,0.0939799331103679
"TUL",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
