"DEST","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",3091,0.0129407958589453,0.0459398252992559,0.0177296399234321,0.0540985558391677
"BWI",2430,0.0242798353909465,0.0563786008230453,0.0313983236647872,0.0665145710396536
"CLE",138,0,0.036231884057971,0.0338622393661805,0.0856297889951152
"CLT",1756,0.0159453302961276,0.0427107061503417,0.0232163000424069,0.0535009833420206
"CVG",25,0.04,0.04,0.216552884191145,0.216552884191145
"DCA",730,0.0219178082191781,0.073972602739726,0.0359408618608181,0.0958915113829667
"DEN",375,0.016,0.0613333333333333,0.0358755484894248,0.0914632154397392
"DFW",853,0.0316529894490035,0.0773739742086753,0.0461919870627434,0.097811660173298
"DTW",1402,0.0114122681883024,0.0477888730385164,0.0187985710919166,0.0605977730321174
"EWR",361,0.0443213296398892,0.105263157894737,0.0719819455433159,0.14229014210665
"FLL",1004,0.0199203187250996,0.0667330677290837,0.031029659312516,0.0843596834202069
"IAD",559,0.035778175313059,0.128801431127013,0.0554098058296655,0.159918570823378
"LAS",239,0,0.0209205020920502,0.0198220718438235,0.0502663812306637
"LAX",49,0,0.0408163265306122,0.0900857997711692,0.148039543218175
"MCO",1804,0.0188470066518847,0.0798226164079823,0.0264822623208014,0.0935673800985854
"MDW",963,0.0269989615784008,0.063343717549325,0.0397400842649216,0.0810224277815389
"MIA",405,0.0123456790123457,0.0296296296296296,0.0299413823724685,0.0522105704277412
"MSP",832,0.0108173076923077,0.0372596153846154,0.0210400302351731,0.0529426832542943
"ORD",1512,0.0416666666666667,0.119708994708995,0.0532816960920061,0.137447250643334
"PBI",376,0.0292553191489362,0.0824468085106383,0.0528596877771094,0.115734018904507
"PHL",110,0,0.0272727272727273,0.0421360225982618,0.0822189753071966
"RDU",119,0.0588235294117647,0.092436974789916,0.120132669496706,0.161133243131878
"RSW",403,0.0272952853598015,0.0595533498759305,0.0493734715313338,0.0881251298723963
"SJU",469,0.00852878464818763,0.0767590618336887,0.0229763394670145,0.105334507850926
"SLC",1,0,0,0.838178046004133,0.838178046004133
"TPA",1038,0.0221579961464355,0.0722543352601156,0.0334734261851593,0.0901046520478899
