"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",8,0,0,0.381832408122634,0.381832408122634
"DEN",1293,0.0139211136890951,0.0819798917246713,0.0222629473850234,0.0986125259327051
"DFW",1561,0.0217809096732864,0.104420243433696,0.0305822222669369,0.120957484756608
"IAH",627,0.025518341307815,0.0956937799043062,0.0417803162229108,0.121956167191584
"LAS",1638,0.00427350427350427,0.0714285714285714,0.00912517298676687,0.0852691679962576
"MDW",356,0.00561797752808989,0.050561797752809,0.0221603214001306,0.0797007496488987
"OAK",2351,0.00595491280306253,0.0544449170565717,0.0101795233386557,0.0646136637038572
"PDX",904,0.0110619469026549,0.0497787610619469,0.0207954514149216,0.0664666641699405
"PHX",3480,0.0028735632183908,0.0554597701149425,0.00542946655423404,0.0637587962099016
"SEA",970,0.00927835051546392,0.0371134020618557,0.0180653865250794,0.0514229308025031
"SFO",2142,0.042483660130719,0.124183006535948,0.0521270975642624,0.139156022548858
"SJC",1419,0.00634249471458774,0.0627202255109232,0.0123735501355017,0.0769210596014944
"SLC",1040,0.00192307692307692,0.0269230769230769,0.00765548832449772,0.039076544426232
"SMF",2256,0.00620567375886525,0.0514184397163121,0.0106069164231556,0.0615711442874794
