"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ALB",5,0,0,0.499382028649922,0.499382028649922,0.0174563591022444,0.0688524590163934
"ATL",4278,0.00257129499766246,0.0303880317905563,0.00471745630650252,0.0361095997638853,0.0028484792796104,0.0309644670050761
"BDL",403,0.0272952853598015,0.0595533498759305,0.0493734715313338,0.0881251298723963,0.0259305729820159,0.061437908496732
"BNA",105,0.0476190476190476,0.0571428571428571,0.111181401731237,0.123351446956722,0.0355160932297447,0.0633540372670807
"BOS",1630,0.0263803680981595,0.0932515337423313,0.035636704799933,0.10870307945674,0.0260380014074595,0.0926453143534994
"BUF",77,0,0.038961038961039,0.0591764199999356,0.115208748119665,0.00919842312746386,0.0541353383458647
"BWI",1281,0.0109289617486339,0.0889929742388759,0.0186381622905309,0.106261014656334,0.011355257336676,0.0884068810770381
"CLE",636,0.00314465408805031,0.0660377358490566,0.0124804381366803,0.0887536617741602,0.00478065241844769,0.0667630057803468
"CLT",1890,0.00423280423280423,0.046031746031746,0.00861026237159466,0.0567155865493092,0.0047832281701608,0.0468653648509764
"CMH",514,0.00972762645914397,0.0525291828793774,0.0236595127691814,0.0761862963193438,0.0108621860149355,0.0547368421052632
"CVG",352,0.00284090909090909,0.0426136363636364,0.0181165022507168,0.0703564972187969,0.00561797752808989,0.0470588235294118
"DCA",830,0.0216867469879518,0.0518072289156627,0.0345759899977978,0.0696036398221946,0.0214317277949624,0.0532731376975169
"DEN",371,0.00808625336927224,0.0431266846361186,0.0251792577770366,0.0700776810376452,0.00986104885701479,0.0473067915690866
"DFW",1218,0.0147783251231527,0.0853858784893268,0.0236258398004156,0.102846096982587,0.0150015465511908,0.0849293563579278
"DTW",1469,0.00408441116405718,0.0578624914908101,0.00926101282044394,0.0713479089164976,0.00479212537236109,0.0584918032786885
"EWR",1501,0.016655562958028,0.0619586942038641,0.0247831647480582,0.0756600095811236,0.0167491435097069,0.0624277456647399
"GRR",97,0,0.0309278350515464,0.0475275531796318,0.0926736090799659,0.00813008130081301,0.0470588235294118
"HOU",12,0,0.0833333333333333,0.290359456941537,0.38265618744995,0.0160550458715596,0.0764705882352941
"HPN",364,0.0384615384615385,0.0549450549450549,0.0647395498661663,0.0845002859629693,0.035063752276867,0.0576190476190476
"IAD",159,0.0251572327044025,0.163522012578616,0.0663065573330028,0.230866487862208,0.0230572160546541,0.14046511627907
"IAH",640,0.009375,0.0734375,0.0211515663176248,0.0969826946781041,0.0103467561521253,0.0735632183908046
"IND",782,0.0051150895140665,0.0652173913043478,0.0138425512338063,0.0853190268729884,0.00629958002799813,0.0658711217183771
"JFK",1277,0.0258418167580266,0.105716523101018,0.0364320051422672,0.124217190476367,0.0254400236651383,0.104426106526632
"LGA",733,0.0150068212824011,0.0804911323328786,0.0273367991816599,0.103066622403615,0.0153427369463004,0.0801013941698352
"MCI",50,0,0.08,0.0884361975176823,0.196644484324389,0.0111821086261981,0.0773584905660377
"MDW",1228,0.0171009771986971,0.0651465798045603,0.0263812570323366,0.0807611044941987,0.0171884591774095,0.0655763239875389
"MKE",631,0.0110935023771791,0.0586370839936609,0.0235548481534415,0.0804730199455077,0.0118946474086661,0.0599708879184862
"MSP",903,0.00221483942414175,0.0398671096345515,0.00881055123170417,0.0552015415489753,0.00347577182580249,0.0419186652763295
"ORD",1676,0.0101431980906921,0.0841288782816229,0.0164692622858988,0.0987357211649578,0.0105070808588397,0.0838337182448037
"PHL",946,0.0169133192389006,0.072938689217759,0.02779422112362,0.0918003453597344,0.0170387779083431,0.0730538922155689
"PIT",472,0.0127118644067797,0.0550847457627119,0.0285905803136841,0.0803929058124285,0.0135233918128655,0.0571969696969697
"PVD",49,0.0204081632653061,0.0408163265306122,0.120087413670797,0.148039543218175,0.0193236714975845,0.0590476190476191
"STL",594,0.0101010101010101,0.0538720538720539,0.0227740607955882,0.0757951954085991,0.0110579796772265,0.0556923076923077
