"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"IAH",571,0.0192644483362522,0.0910683012259194,0.0350071647114062,0.118243147749795,752,0.00930851063829787,0.0492021276595745,0.0197938872808572,0.0676766769475436
"JFK",1,0,0,0.838178046004133,0.838178046004133,0,0,0,0,0
"LAS",1404,0.00712250712250712,0.0512820512820513,0.0134223128281833,0.0644505950883971,1402,0.00427960057061341,0.06490727532097,0.00970180499492812,0.0794015001499952
"LAX",1747,0.00457927876359473,0.0417859187178019,0.00931266112122123,0.0525102837097169,1740,0.00919540229885057,0.0603448275862069,0.015161341214295,0.0728460283221345
"LGA",2442,0.0716625716625717,0.160524160524161,0.0828403373184632,0.175944901629553,2443,0.0593532541956611,0.133851821530905,0.06968086553772,0.148242751322821
"MCI",1315,0.00608365019011407,0.0661596958174905,0.0123582523838646,0.081289070981405,1327,0.00376789751318764,0.0384325546345139,0.00922431986038289,0.0505389807087966
"MCO",1538,0.0149544863459038,0.0721716514954486,0.0226450098511171,0.0865541371638783,1528,0.00916230366492147,0.0660994764397906,0.015638456198079,0.0800284450147902
"MDW",2563,0.0284822473663675,0.0780335544284042,0.0358650587825616,0.089319835390729,2574,0.0256410256410256,0.0784770784770785,0.0326894718122444,0.0897642380060643
"MIA",634,0.0110410094637224,0.0851735015772871,0.0234444042977501,0.110179786589674,634,0.00788643533123028,0.0977917981072555,0.0192200531958396,0.124100766530223
"MKE",653,0.00459418070444104,0.0551301684532925,0.0143913031876431,0.0760532364936813,639,0.0125195618153365,0.0438184663536776,0.0253113258921191,0.0632905936657748
"MSP",2461,0.00609508329947176,0.05323039414872,0.0102303151496997,0.063056492384881,2482,0.00523771152296535,0.0451248992747784,0.00914021020512949,0.0542473026187953
"MSY",604,0.0149006622516556,0.0662251655629139,0.0289029127790996,0.0896476778512905,602,0.00830564784053156,0.0465116279069767,0.0202324296531252,0.0671284815639598
"OKC",514,0.00194552529182879,0.0447470817120623,0.0124595673102924,0.0670959521480161,511,0.00978473581213307,0.0410958904109589,0.0237969279929561,0.062864143651497
"OMA",1004,0.00298804780876494,0.0607569721115538,0.00938594301515468,0.0777484386398208,1024,0.0048828125,0.03125,0.011939159564199,0.0442290172857975
"ORD",2405,0.0303534303534304,0.113097713097713,0.038210358800575,0.126677601039229,2242,0.0263157894736842,0.119536128456735,0.0340191084278963,0.133938029613328
"PDX",30,0,0.0333333333333333,0.139528745949416,0.185521909477575,30,0,0.0333333333333333,0.139528745949416,0.185521909477575
"PHL",686,0.0131195335276968,0.0830903790087464,0.0254784977201367,0.106798294668423,668,0.0119760479041916,0.103293413173653,0.02422220422081,0.129370819503893
