"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",8530,0.0297772567409144,0.0975381008206331,0.0336906940518199,0.104155532855632
"BHM",271,0.11070110701107,0.239852398523985,0.155036744802234,0.29540896937273
"BNA",3233,0.0683575626353232,0.157438911227962,0.0777940227973193,0.170679304812212
"BOS",7041,0.0703025138474648,0.146428064195427,0.0766480488784364,0.155057661288609
"BUF",256,0.08984375,0.19140625,0.132719547616297,0.24540633766332
"BWI",1,0,0,0.838178046004133,0.838178046004133
"CHS",550,0.0854545454545454,0.165454545454545,0.112574973060687,0.199628338927512
"CLE",3171,0.0788394828129927,0.1759697256386,0.0889647274679149,0.189906285022137
"CLT",3671,0.0318714246799237,0.108962135657859,0.0382207572704203,0.119685212638365
"CMH",2045,0.0889975550122249,0.185819070904645,0.10243170666102,0.203639856968648
"CVG",96,0.125,0.270833333333333,0.20939740629159,0.369799777282575
"DAL",1824,0.0509868421052632,0.159539473684211,0.0623524595890723,0.177445903198507
"DAY",675,0.0977777777777778,0.192592592592593,0.12318822615986,0.22477781257562
"DCA",4745,0.0760800842992624,0.137197049525817,0.0841482097237856,0.147497183535203
"DEN",3586,0.0267707752370329,0.113496932515337,0.0327372933479274,0.124533092793498
"DFW",4864,0.0396792763157895,0.0986842105263158,0.0456785929386847,0.107575707571643
"DSM",1,0,0,0.838178046004133,0.838178046004133
"DTW",4868,0.0417009038619556,0.124281018898932,0.0478297853707502,0.134052362399906
"FLL",4936,0.0297811993517018,0.114059967585089,0.0350287690105374,0.123428811848205
"GRR",126,0.126984126984127,0.158730158730159,0.199045857536667,0.235002335679485
"GSO",1676,0.0865155131264917,0.185560859188544,0.101287826756479,0.205308163181068
"GSP",20,0.05,0.15,0.26001543121683,0.374129672032129
"HOU",1116,0.03584229390681,0.152329749103943,0.0488536888278656,0.175117661660993
"IAD",810,0.0876543209876543,0.202469135802469,0.109709804401462,0.23217577184576
"IAH",2736,0.0358187134502924,0.140350877192982,0.0436611840690561,0.154168239909319
"IND",30,0.0333333333333333,0.1,0.185521909477575,0.268536260771917
"JAX",45,0.0666666666666667,0.2,0.188527096059425,0.34370290554088
"LIT",254,0.0590551181102362,0.153543307086614,0.0967825760934576,0.204436822762496
"MCI",648,0.0679012345679012,0.16820987654321,0.0906095100321047,0.19968410529234
"MCO",4125,0.0254545454545455,0.114424242424242,0.0308593708190638,0.124719687558392
"MDW",2482,0.0507655116841257,0.147058823529412,0.0603528540660728,0.161855789527071
"MIA",6564,0.0286410725167581,0.103290676416819,0.0330643155344391,0.111050560144054
"MKE",1325,0.0535849056603774,0.122264150943396,0.0674281942023065,0.14144482875626
"MSN",105,0.0571428571428571,0.123809523809524,0.123351446956722,0.203607972706442
"MSP",2348,0.0178875638841567,0.0766609880749574,0.0242949923067168,0.0883998863477467
"MSY",739,0.0257104194857916,0.100135317997294,0.0404235559258197,0.124521964543204
"OMA",177,0.0677966101694915,0.15819209039548,0.117061220927118,0.221024990809481
"ORD",10209,0.0481927710843374,0.14526398276031,0.0526156688741023,0.152379144684706
"ORF",1001,0.105894105894106,0.1998001998002,0.127001086829918,0.226277195641014
"PBI",2978,0.0278710543989255,0.133310946944258,0.034599058287399,0.146271402407983
"PHL",635,0.0299212598425197,0.0755905511811024,0.0469691584017249,0.0994954228147275
"PIT",553,0.0922242314647378,0.197106690777577,0.120018286986134,0.233133227162807
"RDU",2921,0.093461143444026,0.190688120506676,0.104809803176897,0.205650778247568
"RIC",1063,0.0809031044214487,0.182502351834431,0.0993170949387307,0.207401991479565
"ROC",271,0.0738007380073801,0.202952029520295,0.112719190921315,0.256160092258956
"RSW",732,0.0273224043715847,0.165300546448087,0.0424450614227739,0.194623578377029
"SAV",647,0.0571870170015456,0.165378670788253,0.078510129107816,0.196701257405667
"SDF",730,0.0972602739726027,0.184931506849315,0.121547703754138,0.215411446634344
"STL",2442,0.0716625716625717,0.160524160524161,0.0828403373184632,0.175944901629553
"TPA",2267,0.0216144684605205,0.110277900308778,0.0286752843119438,0.124146072375296
"TYS",228,0.118421052631579,0.293859649122807,0.168425520861228,0.35743660899174
"XNA",581,0.072289156626506,0.218588640275387,0.0970219428021482,0.254795398530981
