"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"IND",1428,0.0455182072829132,0.092436974789916,0.0579491229428212,0.108967779062839,1390,0.0669064748201439,0.164028776978417,0.0816482300464177,0.184875566845731
"JAX",1209,0.0397022332506203,0.0885028949545079,0.0526361073671884,0.106282249868453,1172,0.0383959044368601,0.120307167235495,0.0513899000772746,0.140659266889249
"JFK",1,1,1,1,1,0,0,0,0,0
"LAS",1901,0.0142030510257759,0.0778537611783272,0.0208336148749152,0.0910817645580197,1916,0.0203549060542797,0.0694154488517745,0.0279524881439818,0.0819823197236638
"LAX",5024,0.0135350318471338,0.0806130573248408,0.0172267923943199,0.0886398144894437,5021,0.0171280621390161,0.0790679147580163,0.021213264915795,0.0870310636606223
"MCI",1199,0.055045871559633,0.138448707256047,0.0698416646606272,0.159638275878243,1119,0.0598748882931189,0.123324396782842,0.0757745121735733,0.14438127079038
"MCO",5192,0.0188751926040062,0.0876348228043143,0.023057469065707,0.0958105552707281,5186,0.0208252988816043,0.0985345160046278,0.0251931976067489,0.107129480329622
"MDW",1944,0.0581275720164609,0.131172839506173,0.0697150420361693,0.147265225482128,1932,0.056935817805383,0.148550724637681,0.0684631456737983,0.165475094200364
"MEM",1009,0.0614469772051536,0.135777998017839,0.078466263466201,0.158837347217517,1000,0.059,0.141,0.0758351960935668,0.164489949369711
"MIA",2859,0.0150402238544946,0.0734522560335782,0.0203669410407529,0.0838356784909519,2860,0.022027972027972,0.0842657342657343,0.0282613436228745,0.0952601181157337
"MKE",1049,0.0600571973307912,0.114394661582459,0.0765611762294444,0.135585592992187,1053,0.0598290598290598,0.137701804368471,0.0762732854726552,0.160358985919444
"MSN",378,0.0396825396825397,0.111111111111111,0.065603754171504,0.147851027389108,379,0.0580474934036939,0.197889182058047,0.0874308284193447,0.24200230804009
"MSP",1792,0.0452008928571429,0.106026785714286,0.0561218592684563,0.121486439786709,1796,0.0528953229398664,0.138641425389755,0.0645331232743004,0.155774355062559
"MSY",1267,0.0244672454617206,0.0828729281767956,0.0348851248349758,0.0997625453087093,1286,0.0357698289269051,0.116640746500778,0.047748968287666,0.135782512110053
"OKC",169,0.106508875739645,0.27810650887574,0.164227675269826,0.35174947978277,169,0.0355029585798817,0.0473372781065089,0.0781763690924517,0.0932892716940682
"OMA",704,0.0639204545454545,0.143465909090909,0.0850965926559784,0.1719820892464,685,0.0613138686131387,0.143065693430657,0.0824904318500887,0.171976416253713
"ORD",3748,0.0306830309498399,0.126734258271078,0.0368585651906959,0.138008982384545,4015,0.0361145703611457,0.148443337484433,0.0424984117263104,0.160020655928021
"ORF",436,0.0779816513761468,0.123853211009174,0.1079514011763,0.159049559909284,462,0.0714285714285714,0.149350649350649,0.0995260657780545,0.185655501495776
"PBI",2578,0.0228859581070597,0.0993017843289372,0.0296029738833844,0.111726387177354,2579,0.025979061651803,0.0864676231097325,0.0330584010211532,0.0982050384620207
"PDX",445,0.00898876404494382,0.11685393258427,0.0242007500996437,0.150968500241488,479,0.0104384133611691,0.0271398747390397,0.0253685682317804,0.0468421098862507
"PHX",2404,0.0162229617304493,0.0748752079866889,0.0222993177381121,0.0863545661608799,2410,0.016597510373444,0.0817427385892116,0.0227208912248369,0.0936311367077221
"PIT",402,0.0522388059701493,0.104477611940299,0.0795961015927368,0.139229101335613,312,0.0608974358974359,0.0961538461538462,0.0944790446604611,0.135207518124588
"PVD",280,0.0857142857142857,0.139285714285714,0.125774733604091,0.186076904136628,264,0.113636363636364,0.196969696969697,0.159017906172371,0.250496541828511
"RDU",690,0.0347826086956522,0.0855072463768116,0.0518806714339594,0.109392249101633,739,0.0446549391069012,0.0960757780784844,0.0626515655141067,0.120089983069497
"RIC",1271,0.0479937057435091,0.136113296616837,0.0615508595087838,0.15652926724662,1271,0.044846577498033,0.121164437450826,0.0580412865023566,0.140707420158564
"ROC",662,0.0422960725075529,0.0936555891238671,0.0611184481713176,0.118936663295207,514,0.0583657587548638,0.118677042801556,0.0829318143855748,0.150343400152466
"RSW",1501,0.016655562958028,0.0619586942038641,0.0247831647480582,0.0756600095811236,1496,0.0207219251336898,0.0655080213903743,0.0295746947133201,0.0795478904410573
"SAN",1079,0.0166821130676552,0.072289156626506,0.0266493990158591,0.0897646966732901,1074,0.0167597765363128,0.058659217877095,0.0267726460835699,0.0747966875267702
"SAT",222,0.0315315315315315,0.184684684684685,0.0658376870805903,0.242484313440572,223,0.0179372197309417,0.134529147982063,0.0477259986290175,0.187162943319522
"SAV",716,0.0558659217877095,0.120111731843575,0.075802441870589,0.146635782959521,711,0.0618846694796062,0.160337552742616,0.0826867983880288,0.189812623672975
"SDF",741,0.0593792172739541,0.147098515519568,0.0793814943640302,0.175084948246523,842,0.0581947743467933,0.141330166270784,0.0766497089198544,0.167099333082553
"SEA",1650,0.0127272727272727,0.0781818181818182,0.0196642927851308,0.0924823708283207,1676,0.0107398568019093,0.0572792362768496,0.0171969480919522,0.0697695493612438
"SFO",5464,0.0181185944363104,0.0982796486090776,0.0221128847330885,0.106635857159389,5433,0.0185900975519971,0.0749125713233941,0.0226420085488125,0.082379330293683
"SJU",1175,0.00936170212765958,0.0612765957446808,0.0171087671637851,0.0768922614208595,1174,0.0153321976149915,0.0800681431005111,0.0245059586299978,0.0974367369109699
"SLC",329,0.00303951367781155,0.0638297872340425,0.0193647515024667,0.0968603401438502,329,0.0121580547112462,0.0577507598784195,0.0325965282813523,0.0897040671879602
"SNA",820,0.025609756097561,0.0609756097560976,0.0393893827947909,0.0800482040542955,871,0.0275545350172216,0.0619977037887486,0.0411947231253205,0.0805483188615296
"STL",2145,0.048951048951049,0.126806526806527,0.0591747543640593,0.141890848425552,2116,0.0510396975425331,0.130907372400756,0.0615211015478936,0.146288139572537
"TPA",2272,0.0176056338028169,0.0889084507042254,0.0240954888624684,0.101606098175661,2254,0.0173025732031943,0.0949423247559893,0.0237774358220489,0.108039254268978
"TUL",136,0.0588235294117647,0.227941176470588,0.114960671444289,0.307458486321023,135,0.0296296296296296,0.037037037037037,0.0776408618460405,0.0874571385460749
"TYS",321,0.0498442367601246,0.205607476635514,0.0807598691720998,0.254356679159851,329,0.033434650455927,0.0972644376899696,0.0602670992466875,0.135286863402491
"XNA",265,0.060377358490566,0.0905660377358491,0.0973846549297959,0.132686525455064,264,0.0833333333333333,0.223484848484848,0.124436404339023,0.278836459982896
