"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ANC",44,0,0,0.0993515546035977,0.0993515546035977,0.011744966442953,0.042
"DEN",92,0,0.108695652173913,0.0499875965690046,0.192507715608415,0.00837320574162679,0.0959459459459459
"HNL",6890,0.00188679245283019,0.00711175616835994,0.00329816293108601,0.00946184049567005,0.00206742089243669,0.00765908436510222
"LAX",1446,0.00553250345781466,0.0539419087136929,0.0112432474325977,0.0671641832175558,0.00617933210623192,0.0547270306258322
"OAK",298,0,0.023489932885906,0.0159571056768531,0.0493705954414038,0.0037513397642015,0.031638418079096
"OGG",830,0,0.00963855421686747,0.00578541209791533,0.0195282062054933,0.00154661953159523,0.0137697516930023
"PDX",176,0.00568181818181818,0.0113636363636364,0.0357506267081307,0.0441961436654686,0.00955414012738853,0.0267241379310345
"PHX",312,0.016025641025641,0.0544871794871795,0.0387106518657999,0.0868723086334155,0.0165289256198347,0.0576086956521739
"SAN",51,0,0,0.0868459085456425,0.0868459085456425,0.0110935023771791,0.0392523364485981
"SEA",616,0.0194805194805195,0.051948051948052,0.0345134569666932,0.0731252154722071,0.0193865740740741,0.0538690476190476
"SFO",744,0.00537634408602151,0.0833333333333333,0.0145445075021371,0.106016316130277,0.006591796875,0.08275
"SJC",190,0,0.0263157894736842,0.0248134527445909,0.0628616511197066,0.0052790346907994,0.0373983739837398
