"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ABQ",267,0,0.0149812734082397,0.0177784900237674,0.0400163973879826,0.00409117475160725,0.0253869969040248
"ANC",898,0.0044543429844098,0.0144766146993318,0.0120650316804141,0.0251455544125463,0.00554870530209618,0.0180293501048218
"ATL",1234,0.00162074554294976,0.0307941653160454,0.00645681158018682,0.0423611351303063,0.0025970058050718,0.0327131782945736
"AUS",43,0,0.0930232558139535,0.10143816221461,0.225012893490378,0.011844331641286,0.0828282828282828
"BOS",519,0.00770712909441233,0.0558766859344894,0.0207854631030968,0.079924411814306,0.00908784920902053,0.0577391304347826
"BUR",1015,0.012807881773399,0.0502463054187192,0.0222656955798189,0.0659239571993647,0.0132085855806274,0.0515406162464986
"BWI",87,0.0114942528735632,0.0919540229885057,0.0704013462528633,0.175460899969079,0.0147965474722565,0.0853146853146853
"CLT",279,0,0.0573476702508961,0.0170262012788392,0.0926183688991808,0.00395256916996047,0.0602985074626866
"DAL",84,0.0119047619047619,0.0357142857142857,0.0727788911385827,0.106173054485914,0.0150753768844221,0.0514285714285714
"DCA",365,0,0.0465753424657534,0.0130643674688631,0.0744997016600395,0.00318037255792821,0.0503562945368171
"DEN",3694,0.00433134813210612,0.0698429886302112,0.00715646434473993,0.0787167886265581,0.00461636421521808,0.06992
"DFW",1826,0.015881708652793,0.0744797371303395,0.0229731194290546,0.0877548926138698,0.0159899011150852,0.0744952178533475
"DTW",256,0,0.0390625,0.0185289521450427,0.0721785884163852,0.00422705314009662,0.0455128205128205
"EWR",445,0.00898876404494382,0.11685393258427,0.0242007500996437,0.150968500241488,0.0103806228373702,0.112175648702595
"FAT",1,1,1,1,1,0.031496062992126,0.0912280701754386
"HNL",737,0,0.0176390773405699,0.00651094130230676,0.0305899667866809,0.00172371337109086,0.0216897856242119
"HOU",64,0,0.0625,0.0703900321187786,0.157027319557339,0.0100574712643678,0.0683333333333333
"IAD",275,0,0.116363636363636,0.0172697891029642,0.161033133661748,0.00399771559109081,0.109365558912387
"IAH",931,0.00537056928034372,0.0655209452201933,0.0131247675353136,0.0837757994605964,0.00636056450009938,0.0660587639311044
"JFK",881,0.0124858115777526,0.113507377979569,0.0227773375283095,0.13672245824551,0.0129679983267099,0.111205976520811
"KOA",176,0,0.0170454545454545,0.0267370541553548,0.0522754751024499,0.00557324840764331,0.0310344827586207
"LAS",2629,0.00190186382655002,0.0448839863065804,0.00466557692392859,0.0537044538806029,0.00236668885437468,0.045512104283054
"LAX",2394,0.00208855472013367,0.0242272347535505,0.0051225078261122,0.0313998727996188,0.00259193260975215,0.0253877551020408
"LGB",861,0.00232288037166086,0.0452961672473868,0.00923785055297423,0.0618486283800432,0.00363170262764367,0.0471101417666303
"LIH",101,0.0099009900990099,0.0297029702970297,0.0610881507402224,0.0891843600449509,0.0136208853575482,0.045859872611465
"MCI",365,0,0.0767123287671233,0.0130643674688631,0.109755310666501,0.00318037255792821,0.0764845605700713
"MDW",678,0.0132743362831858,0.056047197640118,0.0257764489352077,0.0766459887861116,0.0138077535847053,0.0574931880108992
"MSP",1377,0.00217864923747277,0.0305010893246187,0.00685302880869492,0.0413131402183953,0.00302988569067622,0.0322400558269365
"OAK",1927,0.00259470679813181,0.0513751946030099,0.00636038472011969,0.0624376168279629,0.00319648386774548,0.0520423600605144
"OGG",607,0.00494233937397035,0.0230642504118616,0.0154726676546766,0.0391072975733218,0.00644972148929933,0.0274509803921569
"OMA",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
"ONT",904,0.0154867256637168,0.040929203539823,0.0263537468584883,0.0564083919478568,0.0157271241830065,0.0429166666666667
"ORD",2271,0.0154117129018054,0.104799647732277,0.0215675565160201,0.118375391055829,0.0155144488960873,0.104082509669102
"PHL",148,0.00675675675675676,0.148648648648649,0.0423009607854849,0.217047524942002,0.010752688172043,0.12843137254902
"PHX",3424,0.00292056074766355,0.0481892523364486,0.00551810566586813,0.0560700935167455,0.00325788751714678,0.0486206896551724
"PSP",284,0.00704225352112676,0.0352112676056338,0.0276809899164502,0.0652164235525183,0.00946547884187082,0.0417647058823529
"SAN",1873,0.00213561131873999,0.0304324612920448,0.00580242045980122,0.0394879708253268,0.00277178934400986,0.0317262830482115
"SEA",2134,0.00890346766635427,0.0407685098406748,0.0140879462339816,0.0502671062346638,0.00923411189570885,0.0416438356164384
"SFO",4829,0.0124249326982812,0.0762062538827915,0.0160659379715425,0.0842062583915205,0.0125198809183965,0.0761924257932446
"SJC",2302,0.000868809730668983,0.0395308427454387,0.00346770567368228,0.0485231460424011,0.00143025408043076,0.040373197625106
"SLC",2494,0.00160384923817161,0.0272654370489174,0.00436072556694677,0.0346265341299119,0.00210182157870154,0.0283137254901961
"SMF",1783,0.00280426247896803,0.039820527201346,0.0068724838107222,0.0502156355357938,0.00344419330534926,0.0408917890157694
"SNA",1005,0.00398009950248756,0.0398009950248756,0.0107873061657244,0.0542010415418658,0.00499907424551009,0.0416588124410933
"STL",30,0,0.0333333333333333,0.139528745949416,0.185521909477575,0.0133079847908745,0.0604651162790698
"TUS",341,0.0175953079178886,0.0762463343108504,0.0393938633260929,0.110563663065261,0.0177799135031235,0.0760705289672544
