"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",1744,0.00344036697247706,0.0412844036697248,0.00780543172655244,0.0519659844638481,0.00406772207563764,0.0423333333333333
"BNA",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
"DEN",2661,0.00450958286358512,0.0729049229612928,0.00805389602425163,0.0836587973837555,0.00489730282874059,0.0729481045270519
"DFW",1722,0.0249709639953542,0.101626016260163,0.0337429649837021,0.117153560434481,0.0247050968172713,0.100787401574803
"DTW",787,0.00381194409148666,0.0559085133418043,0.0119569900259208,0.0747968791174833,0.0051032243099049,0.0571767497034401
"EWR",704,0.0639204545454545,0.143465909090909,0.0850965926559784,0.1719820892464,0.0595482546201232,0.138421052631579
"IAH",1454,0.0137551581843191,0.0687757909215956,0.0214744774042026,0.0833193763150807,0.0139942453570494,0.0690066225165563
"LAS",927,0.00215749730312837,0.0701186623516721,0.008583671148771,0.0889050955765756,0.00339253641987627,0.0703967446592065
"LAX",90,0.0111111111111111,0.0444444444444444,0.0681742039004684,0.114255863524289,0.0145278450363196,0.0561643835616438
"LGA",181,0.0994475138121547,0.204419889502762,0.15376742113804,0.270787313030516,0.0757220921155347,0.173839662447257
"MCO",109,0.018348623853211,0.119266055045872,0.0701642980716929,0.196580146539944,0.0184581976112921,0.104242424242424
"MDW",1825,0.0202739726027397,0.0789041095890411,0.0280787947380944,0.0924994560103157,0.0202083991158825,0.0787878787878788
"MSP",1432,0.00698324022346369,0.0474860335195531,0.013160999008173,0.060111603558644,0.00756369426751592,0.0485215053763441
"ORD",2059,0.0446818844099077,0.129188926663429,0.0547473596235726,0.144711959089352,0.0437634710898697,0.127754137115839
"PHX",1334,0.00224887556221889,0.0434782608695652,0.00707307333711441,0.056158891398403,0.00312233891569685,0.0447482014388489
"SEA",366,0.00273224043715847,0.0628415300546448,0.0174325118299411,0.0936655516215484,0.00543970988213962,0.0644549763033175
"SFO",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
"SLC",591,0.00169204737732657,0.0338409475465313,0.0108493404201626,0.0524466738384835,0.00360252176523567,0.037403400309119
"STL",1004,0.00298804780876494,0.0607569721115538,0.00938594301515468,0.0777484386398208,0.00407709414381023,0.0615094339622642
