"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"AA",2320,0.0193965517241379,0.0737068965517241,0.0260636634987818,0.0853303986385021,0.0193720774883099,0.0737373737373737,2321,0.01723395088324,0.0878931495045239,0.0235887640482322,0.10038891617662,0.0172773558133712,0.0875893984013462
"AS",4601,0.00173875244512063,0.0282547272332102,0.00354347112611875,0.0335823075240328,0.00201017920533767,0.0288168348722353,4602,0.00260756192959583,0.0308561495002173,0.0046617310680905,0.0363920664752287,0.00286496194304285,0.0313868613138686
"B6",538,0.0241635687732342,0.122676579925651,0.0417675807448008,0.153917309708311,0.0234833659491194,0.118181818181818,538,0.0576208178438662,0.130111524163569,0.0814278076142011,0.161998557094085,0.0528375733855186,0.124915824915825
"DL",1049,0.00476644423260248,0.0333651096282174,0.0116561113050439,0.0464861153873346,0.00569293719978651,0.0354751131221719,1050,0.00285714285714286,0.0295238095238095,0.00897677022000034,0.0420377958078109,0.00391041592605759,0.0318264014466546
"HA",729,0.00823045267489712,0.0480109739368999,0.0185892223169488,0.0666500774922469,0.00920169112161154,0.0499363057324841,729,0.00274348422496571,0.0274348422496571,0.0108991419069943,0.0426179844453494,0.00422780402884855,0.030828025477707
"MQ",89,0.0449438202247191,0.0561797752808989,0.115465734379406,0.129983491519497,0.0328867235079172,0.063448275862069,89,0.0449438202247191,0.0561797752808989,0.115465734379406,0.129983491519497,0.0328867235079172,0.063448275862069
"OO",7118,0.0095532452936218,0.0467828041584715,0.0121666336238105,0.0520548604809101,0.00964800088972919,0.0470030666294954,7117,0.00786848391176057,0.0474919207531263,0.0102751565087008,0.0527997494328701,0.00798086816273185,0.0477066778196013
"UA",1071,0.0112044817927171,0.0438842203548086,0.0199390014135243,0.0583043804815057,0.0116908043971384,0.0454303460514641,1072,0.00466417910447761,0.0699626865671642,0.0114073070633836,0.0872772541626662,0.00557880055788006,0.0702127659574468
"US",1645,0.00790273556231003,0.0303951367781155,0.0137723807867415,0.0401412897289656,0.00837111963725148,0.0318636096413874,1645,0.00243161094224924,0.0267477203647416,0.00660403803908181,0.0360061394664636,0.00313916986396931,0.0283362727807172
"WN",23031,0.0123312057661413,0.0590942642525292,0.0138750788579671,0.0622800014848025,0.0123516631899663,0.0591328453242084,23031,0.0116799096869437,0.0568364378446442,0.0131855832761935,0.0599663371944762,0.0117024867784404,0.0568804955169576
