"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"DEN",1203,0.0166251039068994,0.0906068162926018,0.0259278758165278,0.108599045918204,0.0167422938507276,0.089912629070691
"DFW",802,0.0249376558603491,0.0773067331670823,0.038774093702888,0.0984511503272694,0.0243958048335613,0.0771561771561772
"IAH",247,0.00809716599190283,0.117408906882591,0.03174501787222,0.165040726096047,0.010552451893234,0.10957095709571
"JFK",32,0.03125,0.125,0.175461799732094,0.290892665416655,0.0223880597014925,0.0931818181818182
"LAS",126,0.00793650793650794,0.0714285714285714,0.0494145993357469,0.133433925009465,0.0119284294234592,0.0725274725274725
"LAX",1447,0.0165860400829302,0.0684174153420871,0.0248837066430331,0.0829687053786416,0.0166863749835764,0.0686626746506986
"MSP",152,0.0131578947368421,0.0460526315789474,0.0509511854765551,0.095027897822852,0.0149647887323944,0.0538461538461538
"ORD",376,0.0106382978723404,0.101063829787234,0.0285793406457778,0.136749633769269,0.011968085106383,0.0976851851851852
"PDX",284,0.00704225352112676,0.0352112676056338,0.0276809899164502,0.0652164235525183,0.00946547884187082,0.0417647058823529
"PHX",1960,0.0137755102040816,0.0581632653061224,0.0202090212404845,0.0697020614865308,0.0139544025157233,0.0586309523809524
"SEA",884,0.00339366515837104,0.0282805429864253,0.0106526212939251,0.0419291600971766,0.00458715596330275,0.031063829787234
"SFO",2415,0.0240165631469979,0.131262939958592,0.0311279862978644,0.145631494436899,0.0238535057425106,0.129987859166329
"SLC",834,0.0107913669064748,0.0431654676258993,0.0209899404774306,0.0597208272507687,0.0114386273647162,0.0451685393258427
