"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail_ac.x","pdelay1hr_ac.x","pfail_bayes.x","pdelay1hr_bayes.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail_ac.y","pdelay1hr_ac.y","pfail_bayes.y","pdelay1hr_bayes.y"
"AA",2658,0.0237020316027088,0.0778781038374718,0.0304006148853262,0.0889389276296303,0.0235621249817064,0.0778187177597642,2657,0.0203236733157697,0.0790365073391043,0.0266096609902311,0.0901677429698239,0.0202767000951614,0.0789531883523774
"AS",300,0,0.05,0.0158523280753754,0.0822773882586393,0.00373134328358209,0.0539325842696629,300,0,0.01,0.0158523280753754,0.031036861978997,0.00373134328358209,0.0202247191011236
"B6",1131,0.0159151193633952,0.0503978779840849,0.02543182158994,0.065160950587849,0.0160835682308075,0.051558550968829,1132,0.0159010600706714,0.0662544169611307,0.0254094960330536,0.0826978092013007,0.0160702451954937,0.0666666666666667
"DL",51732,0.00494858114899869,0.0517281373231269,0.00560624238290886,0.0537108494549496,0.00496842137772356,0.0517533019232255,51715,0.0050468916175191,0.0405685004350769,0.0057107054804703,0.0423397885064473,0.00506659561075261,0.0406057445287902
"EV",17399,0.0182194378987298,0.087303868038393,0.0203638591429764,0.0916803729272722,0.0182211488937977,0.0872643941564022,17193,0.0223928342930262,0.079567265747688,0.0247659131103227,0.0837946821664921,0.0223763912857159,0.0795524378224825
"F9",486,0.00205761316872428,0.0843621399176955,0.0131703692680545,0.113318811028303,0.00427655024946543,0.0833948339483395,486,0.00617283950617284,0.037037037037037,0.0192842049576661,0.0586935390282868,0.00784034212401996,0.0409594095940959
"FL",388,0.0077319587628866,0.0360824742268041,0.0240906202733205,0.0608036577271167,0.00949913644214162,0.040990990990991,387,0.00258397932816537,0.0284237726098191,0.0164981755328051,0.0513816152030515,0.00519255733448724,0.0343115124153499
"MQ",3650,0.0813698630136986,0.177808219178082,0.090897125944,0.190821258738015,0.0801030817137335,0.176254722072315,3650,0.0747945205479452,0.148219178082192,0.0839884490115649,0.160372931606797,0.0736604746053903,0.147112790070157
"NK",3807,0.016548463356974,0.140793275545049,0.021250699322947,0.152450987763961,0.0165885322755139,0.139839502976961,3811,0.0165310942009971,0.146418262923117,0.0212284562363729,0.158248280349069,0.0165714579795173,0.145384018619085
"OO",3700,0.0227027027027027,0.0835135135135135,0.0281670238285957,0.0930770023355966,0.0226213180758635,0.0833865814696486,3742,0.0229823623730625,0.0799037947621593,0.0284409987911845,0.0892353049934983,0.0228963638268888,0.0798314902580305
"UA",667,0.0134932533733133,0.0629685157421289,0.0261976959844094,0.084685778735511,0.014012395580706,0.0639004149377593,671,0.00894187779433681,0.12220566318927,0.0201825662703854,0.149854623179672,0.00991691235593675,0.118569463548831
"US",3571,0.0117614113693643,0.0378045365443853,0.0159956941003517,0.0447430697829633,0.0119028029181065,0.0383788254755997,3571,0.00924110893307197,0.0462055446653598,0.013083663620801,0.0537719742085298,0.00943447973232406,0.0466501240694789
"WN",6378,0.01552210724365,0.0586390718093446,0.0189501833335141,0.0648106674618776,0.0155581726895184,0.0587814734224433,6379,0.0131682081831008,0.0786957203323405,0.0163593713200956,0.0857106065269739,0.0132316940906696,0.0786635586635587
