"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"ABQ",352,0,0.0397727272727273,0.0135406486363529,0.0669049383805727,352,0.00568181818181818,0.03125,0.0224086084533961,0.0563994795452204
"ATL",3868,0.00672182006204757,0.0354188210961737,0.00995471870280785,0.0418782396447929,3855,0.00518806744487678,0.0378728923476005,0.00812491667087691,0.0445348322611756
"AUS",1,1,1,1,1,0,0,0,0,0
"BNA",1198,0.0125208681135225,0.0400667779632721,0.0209548170740675,0.0531155356646475,1197,0.0100250626566416,0.0559732664995823,0.0178514326364117,0.0708817283617731
"BOS",649,0.0169491525423729,0.11402157164869,0.0308406768234541,0.141484824947139,660,0.0181818181818182,0.05,0.0322349459739705,0.0700543624165626
"BWI",885,0.015819209039548,0.0836158192090395,0.0269152779884655,0.104244847379119,865,0.0196531791907514,0.0786127167630058,0.0317859232308064,0.0990162293284024
"CLT",1435,0.00836236933797909,0.0390243902439024,0.0149039772733184,0.0506750727019596,1436,0.00696378830083565,0.0515320334261838,0.0131244967529612,0.0645619814173277
"CVG",56,0.0178571428571429,0.0535714285714286,0.106273143387114,0.15469573654814,34,0,0.0294117647058824,0.12507865280123,0.166435521868996
"DAL",2593,0.00887003470883147,0.0593906671808716,0.0134585102587035,0.0693947277230271,2575,0.00776699029126214,0.0664077669902913,0.012152281707526,0.0769322510179115
"DCA",432,0.0138888888888889,0.0462962962962963,0.0312034775953999,0.0714245317269931,432,0.0115740740740741,0.0462962962962963,0.028093699737917,0.0714245317269931
"DEN",2653,0.00716170373162458,0.0874481718808896,0.0113394281001889,0.0990650628806082,2701,0.00333209922251018,0.0647908182154757,0.00651377029294369,0.074943805818971
"DFW",2731,0.0256316367630904,0.0977663859392164,0.03244815152389,0.109743165716105,2731,0.022336140607836,0.0875137312339802,0.0287717038930519,0.0989575375662435
"DTW",1335,0.0052434456928839,0.0397003745318352,0.0111873052282855,0.0519227627766906,1336,0.00449101796407186,0.0553892215568862,0.0101790618199305,0.06935368403387
