"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",1019,0.00490677134445535,0.0402355250245339,0.0119974268583374,0.0545809264524671
"CLT",29,0,0,0.143678111132405,0.143678111132405
"DEN",1295,0.0123552123552124,0.108880308880309,0.0203435618274241,0.127453216190495
"DFW",1439,0.0396108408617095,0.10632383599722,0.0513132048379831,0.123717610070586
"DTW",175,0.0285714285714286,0.0742857142857143,0.068083830619161,0.125219636916673
"EWR",210,0.0857142857142857,0.252380952380952,0.133252640571499,0.316752650579994
"IAH",576,0.0173611111111111,0.0885416666666667,0.0325106164908283,0.115308679399399
"LAS",365,0,0.0465753424657534,0.0130643674688631,0.0744997016600395
"MDW",702,0.0199430199430199,0.0883190883190883,0.0338651967871039,0.11226283583095
"MSP",156,0.0128205128205128,0.0641025641025641,0.0496855220726644,0.116645828122394
"ORD",3451,0.0515792523906114,0.146913937988989,0.05965976649005,0.159382328397993
"PHX",97,0,0.0515463917525773,0.0475275531796318,0.11984991506623
"SLC",13,0,0,0.273932038624723,0.273932038624723
