"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ABQ",1507,0.0072992700729927,0.0643662906436629,0.0133554036491257,0.0782506913683234,0.00783718872456074,0.0647472808701216
"ALB",301,0.00332225913621262,0.129568106312292,0.0211377801616935,0.173489997187346,0.00637958532695375,0.121008403361345
"ANC",146,0,0.0136986301369863,0.032063384449516,0.0529753752656867,0.00632911392405063,0.0306930693069307
"ATL",4101,0.00780297488417459,0.0407217751767861,0.0111116950139818,0.0473712969959234,0.00799770125951822,0.0411835458263171
"AUS",1133,0.00441306266548985,0.0609002647837599,0.010796120288204,0.0767965235128722,0.00529713623572256,0.0615643397813289
"BDL",240,0.00416666666666667,0.129166666666667,0.0264046723149469,0.179032726465381,0.00761421319796954,0.118918918918919
"BHM",365,0,0.0602739726027397,0.0130643674688631,0.0907153644234204,0.00318037255792821,0.0622327790973872
"BNA",976,0.0102459016393443,0.0686475409836066,0.0192710765394249,0.0867527752853375,0.0108447488584475,0.0689922480620155
"BOI",716,0.00279329608938547,0.0516759776536313,0.0110956575191302,0.0710375223534698,0.00429726996966633,0.0533678756476684
"BOS",960,0.0197916666666667,0.1,0.0311875247137532,0.121126186248213,0.0197063369397218,0.0986220472440945
"BUF",609,0.00492610837438424,0.0443349753694581,0.0154222836600743,0.0644575529527596,0.00643086816720257,0.0469172932330827
"BUR",3385,0.00945347119645495,0.0496307237813885,0.0134562577597257,0.0576613629364914,0.00965262123576672,0.0500435919790758
"BWI",1635,0.00856269113149847,0.0795107033639144,0.0146191922112566,0.0939801900508357,0.00900479476084668,0.0793613246599645
"CLE",1081,0.00185013876040703,0.0989824236817761,0.0073664699722699,0.118713379467648,0.00294066770454939,0.0978012313104661
"CLT",1698,0.00824499411071849,0.0235571260306243,0.0140789120967631,0.0321977427465882,0.0086848635235732,0.0251995438996579
"CMH",682,0,0.0351906158357771,0.00703250880990211,0.0524823834213206,0.00184891706286318,0.0382113821138211
"CVG",437,0.0091533180778032,0.146453089244851,0.0246384103439756,0.183634883322648,0.0105427567356501,0.138336713995943
"DAL",1012,0.00988142292490119,0.0741106719367589,0.0185897314121304,0.0923934994180681,0.010485651214128,0.0741573033707865
"DCA",361,0.0138504155124654,0.0470914127423823,0.0335356617776345,0.0753092164922514,0.0146721687299404,0.0508393285371703
"DEN",6514,0.00905741479889469,0.0756831439975438,0.0117439757219185,0.0825060134032373,0.00916651490317489,0.0756773211567732
"DFW",4490,0.0202672605790646,0.088195991091314,0.0249414085475909,0.0970387416333067,0.0202400771050556,0.0880334359876815
"DSM",365,0,0.0465753424657534,0.0130643674688631,0.0744997016600395,0.00318037255792821,0.0503562945368171
"DTW",2618,0.00420168067226891,0.0435446906035141,0.00770145074140477,0.0522726081846521,0.00460418832615476,0.0442034405385191
"ELP",825,0.00121212121212121,0.0642424242424242,0.0077899010347446,0.0836332037951555,0.00266607420573206,0.0649262202043133
"EWR",1916,0.0203549060542797,0.0694154488517745,0.0279524881439818,0.0819823197236638,0.0202892728003214,0.0695740365111562
"FAT",286,0.013986013986014,0.048951048951049,0.0374070189892033,0.0819868253966825,0.0149501661129568,0.0532163742690058
"FLL",786,0.0089058524173028,0.10559796437659,0.0189439555521408,0.129644164291242,0.00975383186251742,0.103562945368171
"GEG",709,0.00564174894217207,0.0564174894217207,0.0152571151756766,0.0765412802666424,0.00688599846977812,0.0577777777777778
"HNL",886,0.00451467268623025,0.0440180586907449,0.0122274585907437,0.0601211183394687,0.00561797752808989,0.045859872611465
"HOU",1538,0.00975292587776333,0.0617685305591677,0.0163428206897101,0.0752711464609755,0.0101661294321845,0.0622333751568381
"IAD",1160,0.0112068965517241,0.0706896551724138,0.0194981918192398,0.0873337771203608,0.0116580310880829,0.0708881578947368
"IAH",2852,0.0119214586255259,0.0715287517531557,0.0167801575291491,0.081810498412762,0.0120934681606996,0.071595598349381
"ICT",365,0.00273972602739726,0.0191780821917808,0.0174796508480862,0.0404508877503998,0.00545206724216265,0.026603325415677
"IND",941,0.00212539851222104,0.0722635494155154,0.00845664064995645,0.091112729860305,0.00334579807124582,0.0724172517552658
"JAX",124,0.00806451612903226,0.137096774193548,0.0501817655031819,0.211287472303532,0.0120481927710843,0.117777777777778
"JFK",4067,0.0191787558396853,0.0941726088025572,0.0240019420609808,0.103743829915364,0.0191685577712327,0.0939121998544749
"LAX",11126,0.00808916052489664,0.0701060578824375,0.00998237892056956,0.0751058365677686,0.00815984001714102,0.0701305669826507
"LGB",1318,0.0144157814871017,0.0728376327769348,0.0227625307617562,0.0885408550924228,0.0146425495262705,0.0729257641921397
"LIT",371,0.0107816711590297,0.113207547169811,0.0289590123080426,0.15057045671022,0.0121021963245182,0.108196721311475
"MAF",637,0.00470957613814757,0.0596546310832025,0.0147498592519056,0.0815102739316158,0.0061780398764392,0.0608946608946609
"MCI",1570,0.00509554140127389,0.0605095541401274,0.0103585975850612,0.0737491200049674,0.00571359105275954,0.0610086100861009
"MCO",819,0.00732600732600733,0.0622710622710623,0.0165605021692518,0.0815110450361947,0.00827555356743458,0.0630857142857143
"MDW",2992,0.018716577540107,0.0681818181818182,0.024393655142534,0.078004325401655,0.0187141366718831,0.0683070866141732
"MEM",91,0,0.010989010989011,0.0505104824903399,0.0674628053148122,0.00842358604091456,0.0353741496598639
"MIA",1433,0.0111653872993719,0.0460572226099093,0.0183938553779908,0.0585229479562311,0.0115369314414534,0.0471457353928811
"MKE",1113,0.0107816711590297,0.0718778077268643,0.0191909315740805,0.0890182062542414,0.0112775626998822,0.072027373823781
"MSP",2493,0.00521460088247092,0.0352988367428801,0.00909998631451892,0.0435036410555997,0.00560703995015964,0.0361710474695959
"MSY",704,0.00994318181818182,0.0653409090909091,0.0211324045715872,0.0866927326634103,0.0107802874743327,0.0660526315789474
