"DEST","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",875,0.00914285714285714,0.0365714285714286,0.0185306900553656,0.0516884373879741
"BWI",562,0.0195729537366548,0.0836298932384342,0.0355614990791264,0.110212502841884
"CLT",26,0,0.0384615384615385,0.157750673475196,0.209544511501033
"DAL",2096,0.012881679389313,0.0644083969465649,0.0189027164394074,0.0760156809884075
"DEN",1629,0.0153468385512584,0.0810313075506446,0.0228450910246238,0.0956408202805721
"DFW",2114,0.0288552507095553,0.0851466414380322,0.0371277769820064,0.0981096219926977
"HOU",1020,0.00882352941176471,0.0549019607843137,0.0171850835720906,0.0710877895952493
"IAH",1174,0.0161839863713799,0.0689948892674617,0.025537428906488,0.0853711687862204
"JFK",299,0.020066889632107,0.0802675585284281,0.0448240157268443,0.11798906780368
"LAS",1501,0.00666222518321119,0.0552964690206529,0.0125584898391622,0.0683792799643524
"LAX",2182,0.0123739688359303,0.0646196150320807,0.0181604072297803,0.0759931504555812
"MCI",352,0.00568181818181818,0.03125,0.0224086084533961,0.0563994795452204
"MCO",100,0.02,0.08,0.0761761798342662,0.153969296585393
"MDW",717,0.0292887029288703,0.0711297071129707,0.0449895082059151,0.0929470907554383
"MSP",284,0.00704225352112676,0.0352112676056338,0.0276809899164502,0.0652164235525183
"OAK",900,0.00777777777777778,0.0533333333333333,0.0165597987093456,0.070514904771194
"ORD",678,0.0457227138643068,0.148967551622419,0.0648206982931968,0.178449163386762
"PDX",267,0,0.0149812734082397,0.0177784900237674,0.0400163973879826
"PHX",3025,0.0105785123966942,0.0588429752066116,0.0150532412205256,0.0680169455370631
"SAN",724,0.00552486187845304,0.0552486187845304,0.0149433373827258,0.0749753275821715
"SEA",581,0.00688468158347676,0.0499139414802065,0.0185876782281851,0.0715153315798496
"SFO",365,0.0246575342465753,0.150684931506849,0.0475166178389031,0.192099027980956
"SLC",1031,0.00387972841901067,0.020368574199806,0.0105166752710497,0.0313859809307717
